,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
87,Yandy Diaz,TB,142.192,616.127,548.883,157.556,110.216,27.4154,0.848986,19.0759,73.0307,73.9609,57.0929,1.79169,92.4948,5.63399,3.88955,0.627645,14.8609,1.85934,0.903424,0.287048,0.09266417475617852,0.15012294543170485,0.617255,0.357893,0.444351,0.348858,0.802244,0.157303,2.29037,0.31387,-0.573181,-1.12798,90.7099,17.9097,124.355,-1.70116,-0.203642,16.034255981445312,-14.47855208814144,2.29263,135.61000061035156,2.22444,-0.231035,1.2085,2.22444,0.231035,3.38866,788.4,5.552112676,788.4,5.552112676,,,,,,,,,,,,,,,,,,,Yandy Diaz,16578,650490,650490.0
88,George Springer,TOR,131.323,568.201,499.822,129.811,81.6235,21.9511,1.94702,24.289,81.9,71.1752,57.6901,1.19074,109.739,6.54029,3.53174,0.617478,10.8065,13.7557,2.74951,0.259714,0.1015311483084331,0.1931341197921158,0.525704,0.341872,0.457209,0.34582,0.799081,0.197495,5.14748,0.285714,0.00583012,0.670141,82.2528,15.1154,123.37,0.675972,-1.32933,16.326778948307037,-13.512735843658447,2.28879,92.87000274658205,2.97493,1.17439,0.26592,2.97493,-1.17439,4.64544,742.0,5.664122137,742.0,5.664122137,,,,,,,,,,,,,,,,,,,George Springer,12856,543807,543807.0
89,Dillon Dingler,DET,109.918,417.27,381.724,92.3755,59.5144,19.3073,1.57279,11.981,44.7685,49.1037,26.2058,0.857605,105.273,6.34514,2.46617,0.529033,5.73361,1.22847,0.565727,0.241996,0.06280298128310208,0.25228988424760945,0.24893,0.29977,0.394975,0.302249,0.694745,0.152979,3.30176,0.301176,0.0563369,-0.588106,45.6425,-3.66109,92.5007,-0.531769,3.61769,-4.219923794269562,12.098981857299805,2.27551,263.1099853515625,1.6709,1.05514,0.45688,1.6709,-1.05514,4.39083,407.6,3.705454545,407.6,3.705454545,,,,,,,,,,,,,,,,,,,Dillon Dingler,27464,693307,693307.0
90,Kazuma Okamoto,TOR,126.057,522.572,463.005,112.647,67.1854,22.8188,0.332171,22.3104,61.9689,70.4866,48.3498,3.49695,96.6289,6.93132,3.53663,0.749059,8.27827,1.89601,0.676035,0.243295,0.0925227528455409,0.1849102133294551,0.500366,0.32181,0.438572,0.3277,0.760383,0.195277,2.29577,0.259884,-0.252066,-0.683045,67.9593,6.21345,110.888,-0.935112,-0.190695,5.7707061767578125,-1.5524213314056396,2.27178,999.0,2.04995,-0.439,0.579339,2.04995,0.439,4.22755,609.3,4.835714285,609.3,4.835714285,,,,,,,,,,,,,,,,,,,Kazuma Okamoto,sa3063134,672960,
91,Drake Baldwin,ATL,129.323,512.96,460.076,119.215,77.2596,21.3856,0.972024,19.5982,61.1958,72.8137,45.641,0.648846,89.8589,4.35546,2.31291,0.574513,10.5651,0.770095,0.214374,0.259121,0.08897574859638177,0.17517720679975046,0.507919,0.330243,0.437622,0.33352,0.767865,0.178501,2.37712,0.282256,-0.240298,-0.76959,69.1331,8.52292,113.586,-1.00989,-2.38653,7.24980354309082,-2.154467284679413,2.26741,85.37999725341797,2.68774,0.076452,0.659435,2.68774,-0.076452,4.12075,612.9,4.75116279,612.9,4.75116279,,,,,,,,,,,,,,,,,,,Drake Baldwin,31539,686948,686948.0
92,Trent Grisham,NYY,125.402,521.788,445.559,97.8371,56.2105,17.1604,1.12555,23.3406,69.969,62.7049,66.5765,0.462709,130.519,5.04613,2.73692,1.86957,7.39199,5.24895,1.68447,0.219583,0.12759300712166627,0.2501379870752106,0.51009,0.325935,0.420305,0.326849,0.74624,0.200722,3.80686,0.253014,-0.0244527,-0.48089,67.4969,5.84361,109.236,-0.505343,-2.74882,5.190679132938385,-0.8136050701141357,2.25462,252.0200042724609,1.53405,0.181447,0.868727,1.53405,-0.181447,3.8417,593.9,4.7512,593.9,4.7512,,,,,,,,,,,,,,,,,,,Trent Grisham,18564,663757,663757.0
93,Salvador Perez,KC,141.459,579.02,535.414,134.087,81.8505,24.9469,0.550036,26.7399,60.6907,88.4165,29.4099,4.80862,118.869,10.0515,3.96613,0.177736,9.79072,0.12838,0.133124,0.250436,0.05079254602604401,0.20529342682463472,0.247415,0.29982,0.448912,0.318935,0.748732,0.198475,1.50422,0.272613,-1.99734,-0.797957,71.18,2.76434,103.8,-2.79529,1.57587,-0.194730520248413,2.5382778644561768,2.24474,93.1500015258789,2.53918,-0.254829,1.09667,2.53918,0.254829,3.53777,664.4,4.712056737,664.4,4.712056737,,,,,,,,,,,,,,,,,,,Salvador Perez,7304,521692,521692.0
94,Bo Naylor,CLE,120.583,447.546,393.582,85.8525,49.4817,18.4927,1.196,16.6821,50.5788,51.7056,45.8667,0.958216,111.659,2.45973,3.40792,2.22915,4.59715,3.87207,1.69995,0.218131,0.10248488423536352,0.249491672364405,0.410775,0.301311,0.39835,0.304997,0.699662,0.180219,3.66032,0.257475,0.0621775,-0.561115,49.9529,-2.92811,95.8292,-0.498938,-0.172195,-2.698961704969406,9.132010713219644,2.23418,643.6599731445312,1.08922,-2.2824,0.491247,1.08922,2.2824,4.345,451.3,3.729752066,451.3,3.729752066,,,,,,,,,,,,,,,,,,,Bo Naylor,21865,666310,666310.0
95,Isaac Paredes,HOU,113.959,482.684,414.783,100.06,61.9611,17.969,0.821535,19.3088,59.0173,60.8552,53.9247,0.356094,81.6371,10.3218,3.18608,0.468572,8.07785,0.830296,0.564791,0.241235,0.1117184327634643,0.16913156433608736,0.660542,0.340733,0.428173,0.33684,0.768906,0.186937,2.41786,0.254718,-0.195433,-0.896063,66.354,9.32111,117.156,-1.0915,1.2803,8.668277502059937,-3.5070607662200928,2.2278,236.30999755859372,3.04998,0.796405,0.411627,3.04998,-0.796405,4.45116,572.6,5.022807017,572.6,5.022807017,,,,,,,,,,,,,,,,,,,Isaac Paredes,20036,670623,670623.0
96,Jakob Marsee,MIA,132.437,572.456,494.974,117.198,77.4097,23.4659,4.06272,12.2592,71.1179,56.1723,63.1205,0.33915,125.402,7.13539,3.18578,4.04007,7.06179,33.5285,8.73201,0.236775,0.11026262280419805,0.21905963078385063,0.503347,0.329782,0.374901,0.312748,0.704684,0.138126,6.74038,0.291092,0.240792,2.15718,67.4974,-0.142711,98.4866,2.39797,-0.493672,1.3711529970169067,1.0516303479671478,2.1965,140.36000061035156,1.67245,0.0168397,1.51035,1.67245,-0.0168397,2.9862,611.9,4.63560606,611.9,4.63560606,,,,,,,,,,,,,,,,,,,Jakob Marsee,31370,805300,805300.0
97,Trevor Story,BOS,135.964,575.096,530.118,131.473,84.2353,26.3776,1.25016,19.61,72.3981,71.5173,35.2354,1.84011,157.047,5.42579,3.19974,1.11736,6.09315,22.6646,4.57166,0.248008,0.06126872730813638,0.27307962496696203,0.224363,0.299897,0.413458,0.308139,0.713355,0.16545,5.58502,0.31364,-0.144948,1.84836,65.6565,-2.29555,92.613,1.70341,-1.51149,-3.303646206855774,4.78314733505249,2.17653,109.81999969482422,3.49823,-1.60547,0.621224,3.49823,1.60547,4.1717,622.4,4.576470588,622.4,4.576470588,,,,,,,,,,,,,,,,,,,Trevor Story,12564,596115,596115.0
98,Ryan Jeffers,MIN,125.439,500.635,440.592,107.044,68.2771,22.3347,0.843773,15.5886,57.1049,56.749,46.2097,0.639503,105.419,9.35773,3.02991,1.44544,8.37544,2.50001,0.934763,0.242955,0.09230217623618005,0.210570575369281,0.438344,0.325751,0.403622,0.320082,0.729373,0.160666,3.07543,0.283483,-0.438809,-0.696159,62.0101,2.85625,104.278,-1.13497,-1.85416,1.3895478248596191,2.598152279853821,2.17094,321.82000732421875,2.36581,1.75784,0.201828,2.36581,-1.75784,4.7309,546.0,4.368,546.0,4.368,,,,,,,,,,,,,,,,,,,Ryan Jeffers,24618,680777,680777.0
99,Ceddanne Rafaela,BOS,140.683,557.776,519.74,130.702,83.2491,27.7249,3.53866,16.1898,69.5603,63.3751,25.5874,0.52461,120.58,6.76978,3.50991,2.16889,7.12901,19.5914,5.96795,0.251477,0.0458739709130547,0.21617997188835664,0.212204,0.29348,0.411887,0.304425,0.705367,0.16041,6.22628,0.296296,0.473752,0.714562,61.9973,-3.9083,90.0546,1.18831,5.08332,-5.34983491897583,7.25435471534729,2.15903,136.0500030517578,2.69979,-0.0645617,0.559143,2.69979,0.0645617,4.25448,588.2,4.171631205,588.2,4.171631205,,,,,,,,,,,,,,,,,,,Ceddanne Rafaela,24262,678882,678882.0
100,Otto Lopez,MIA,135.907,563.13,516.753,136.922,97.5992,25.1944,2.6039,11.5249,62.7815,60.5366,38.1021,1.33221,86.0592,3.51138,3.62537,1.13824,10.7904,15.5693,4.92077,0.264967,0.06766128602631719,0.15282297160513558,0.442743,0.317684,0.390707,0.308979,0.708392,0.125741,5.11922,0.296592,0.366656,0.188469,64.6746,-1.86354,95.9048,0.555125,-1.78462,-2.178123354911804,4.507383584976196,2.15519,226.16000366210935,2.75529,-0.0780325,0.762802,2.75529,0.0780325,3.98293,595.0,4.375,595.0,4.375,,,,,,,,,,,,,,,,,,,Otto Lopez,19608,672640,672640.0
101,Brandon Lowe,PIT,125.25,533.594,480.993,116.197,69.4252,22.4368,1.12826,23.2068,68.2976,71.8304,43.6819,1.12971,137.13,4.41745,4.00027,0.502309,7.12897,4.34304,1.25038,0.241578,0.08186355168911194,0.25699314460057643,0.318544,0.308195,0.437659,0.321516,0.745854,0.196081,3.69728,0.286427,-0.350767,-0.411846,66.7138,3.66547,103.95,-0.762614,-0.0438251,1.735687494277954,1.4925542399287224,2.14662,181.72000122070312,3.4056,0.586922,0.553193,3.4056,-0.586922,4.26241,603.1,4.8248,603.1,4.8248,,,,,,,,,,,,,,,,,,,Brandon Lowe,18882,664040,664040.0
102,Mike Trout,LAA,117.877,501.831,423.742,99.4269,56.6602,16.8444,1.66307,24.2592,65.4432,64.3909,68.3561,6.00281,149.837,6.0554,3.52177,0.155921,5.04017,3.40807,0.859025,0.23464,0.13621338657835008,0.2985805978506708,0.456202,0.346516,0.453991,0.344253,0.800507,0.219351,3.75126,0.29691,-0.503721,-0.495836,72.0062,12.7111,120.508,-0.999557,0.212748,11.130457580089567,-7.518404632806778,2.13672,180.6699981689453,2.67817,-0.0185796,0.627004,2.67817,0.0185796,4.164,641.6,5.437288135,641.6,5.437288135,,,,,,,,,,,,,,,,,,,Mike Trout,10155,545361,545361.0
103,Lawrence Butler,OAK,136.086,562.415,508.487,122.33,73.6608,25.6177,1.88071,21.1704,72.6663,65.1569,48.0919,0.369365,147.081,1.37271,3.05412,1.40983,8.2822,17.9914,4.50197,0.240576,0.08550963256669898,0.261516851435328,0.326975,0.306225,0.423255,0.316022,0.729481,0.18268,5.39654,0.294676,0.409921,0.944251,67.8086,1.35485,101.799,1.35417,2.90599,2.5499404668807983,-0.7941608428955078,2.12711,153.16000366210938,2.48258,-1.22499,0.57491,2.48258,1.22499,4.23345,626.6,4.607352941,626.6,4.607352941,,,,,,,,,,,,,,,,,,,Lawrence Butler,22542,671732,671732.0
104,Austin Wells,NYY,116.992,440.639,393.814,87.446,50.0993,18.6403,1.02572,17.6807,48.7179,57.3226,36.0522,0.400519,108.847,4.8959,5.20515,0.671835,6.87,4.2598,1.07364,0.222049,0.08181799613742768,0.24702080387800443,0.331219,0.291827,0.409279,0.303437,0.701106,0.18723,3.68199,0.256028,-0.0944782,-0.186134,48.624,-3.44083,93.1538,-0.280613,0.950718,-3.8460808396339417,9.676969468593596,2.12237,257.6700134277344,1.03704,0.407369,0.536603,1.03704,-0.407369,4.28453,451.0,3.854700854,451.0,3.854700854,,,,,,,,,,,,,,,,,,,Austin Wells,27562,669224,669224.0
105,Josh Naylor,SEA,144.103,606.51,546.033,142.82,93.4629,27.5237,0.268921,21.5645,73.1757,86.3983,50.2747,5.43441,89.7036,4.92223,5.05882,0.221551,12.5463,17.387,3.99605,0.261559,0.08289179073716839,0.1479012712073997,0.560453,0.326605,0.43143,0.325958,0.758035,0.169871,4.22058,0.275691,-0.932843,0.895413,78.0174,6.35353,115.615,-0.0374307,0.0585841,11.124988611787558,-11.360300201922657,2.11171,65.4800033569336,3.6504,-0.0482366,0.413757,3.6504,0.0482366,4.44832,728.9,5.061805555,728.9,5.061805555,,,,,,,,,,,,,,,,,,,Josh Naylor,18839,647304,647304.0
106,Kyle Teel,CWS,116.015,467.338,409.045,101.339,69.288,17.6916,1.09045,13.2691,55.9349,48.747,50.0358,0.217552,119.531,4.23149,2.84601,1.18018,6.1652,6.73978,1.78604,0.247746,0.1070655499873753,0.25576991385250075,0.4186,0.333806,0.393647,0.320977,0.727453,0.145901,4.25718,0.315561,-0.394247,-0.197693,58.2254,3.00581,105.202,-0.59194,-1.58943,2.281675219535828,2.5208044052124023,2.1096,185.25,1.82201,0.873416,0.399374,1.82201,-0.873416,4.4675,506.4,4.365517241,506.4,4.365517241,,,,,,,,,,,,,,,,,,,Kyle Teel,33549,691019,691019.0
107,Randy Arozarena,SEA,151.666,651.321,563.492,131.038,80.5583,26.2288,1.51265,22.7387,84.6878,72.6222,63.6513,0.993839,170.431,19.1873,4.47324,0.517427,9.05276,24.227,7.23598,0.232547,0.09772646667311509,0.2616697450258782,0.373472,0.328635,0.405522,0.322913,0.734158,0.172975,5.56286,0.288957,-1.017,0.810005,82.1713,5.21272,113.518,-0.207,-4.89157,10.169910177588465,-12.106159687042236,2.09548,88.5199966430664,2.03428,-0.583929,1.11138,2.03428,0.583929,3.51816,748.6,4.925,748.6,4.925,,,,,,,,,,,,,,,,,,,Randy Arozarena,19290,668227,668227.0
108,Colton Cowser,BAL,128.629,517.995,457.952,104.031,60.3266,21.7793,1.03138,20.8934,64.8321,62.3894,49.1806,1.49064,162.989,7.30565,2.96156,0.595382,6.96047,13.4698,2.91816,0.227165,0.09494415969266112,0.31465361634764816,0.301742,0.310238,0.416098,0.315859,0.726336,0.188933,4.91182,0.300101,-0.0682306,0.737606,62.3845,1.17939,103.572,0.669375,-2.20912,2.850086629390717,-0.2240961790084839,2.09275,260.82000732421875,3.17664,0.326472,0.677798,3.17664,-0.326472,4.09627,575.6,4.462015503,575.6,4.462015503,,,,,,,,,,,,,,,,,,,Colton Cowser,29591,681297,681297.0
109,Alec Bohm,PHI,132.923,562.071,515.02,140.493,98.5025,26.0169,1.91042,14.0636,63.7661,70.432,36.3558,1.07426,88.2472,4.75549,5.73209,0.207769,13.3286,2.78816,0.893684,0.272792,0.06468186403497067,0.15700365256346618,0.411977,0.323219,0.412648,0.319197,0.735867,0.139856,3.35722,0.302145,-0.277946,-0.722939,69.2157,2.80265,102.635,-1.00089,-0.566709,0.7541823387145996,0.9187026619911194,2.08443,259.0,1.99957,-0.388686,0.877944,1.99957,0.388686,3.82941,613.3,4.611278195,613.3,4.611278195,,,,,,,,,,,,,,,,,,,Alec Bohm,21618,664761,664761.0
110,Konnor Griffin,PIT,96.8688,402.921,365.968,94.0796,65.2169,16.9235,1.44255,10.4967,53.3596,45.6895,24.8538,1.02058,98.6365,8.27091,2.34814,1.4799,5.84475,18.3737,4.48469,0.25707,0.061684052208745635,0.24480357191608282,0.251974,0.316869,0.397243,0.311824,0.714112,0.140173,6.09369,0.322486,-0.418772,1.19571,47.2053,-0.402877,97.3108,0.776936,2.96608,-0.5072787404060364,7.450746059417725,2.08193,999.0,4.58403,-0.677923,1.01615,4.58403,0.677923,3.64514,431.4,4.44742268,431.4,4.44742268,,,,,,,,,,,,,,,,,,,Konnor Griffin,sa3065496,804606,
111,Jarren Duran,BOS,139.99,607.291,546.941,142.228,84.4199,34.4798,6.7868,16.541,80.6469,68.5399,48.6869,0.855562,142.355,7.41764,3.21528,1.03007,7.00711,23.2109,4.99487,0.260042,0.08017062660240312,0.23440986281700202,0.34201,0.32714,0.438629,0.331258,0.765769,0.178587,7.03548,0.321236,1.36128,1.67465,80.7311,8.975,108.539,3.03593,-0.655811,9.14762568473816,-9.749319434165956,2.07697,71.58999633789062,3.01445,-0.013627,0.689441,3.01445,0.013627,4.08075,744.2,5.315714285,744.2,5.315714285,,,,,,,,,,,,,,,,,,,Jarren Duran,24617,680776,680776.0
112,Daulton Varsho,TOR,133.242,544.774,492.175,109.908,58.8414,21.6192,3.07057,26.3771,70.9707,74.1902,42.6423,1.10792,141.657,4.27478,4.56323,1.11856,4.80908,8.18807,2.3712,0.223311,0.0782752113720552,0.26002892942761585,0.301025,0.288465,0.440494,0.312234,0.728959,0.217182,5.21149,0.254123,-0.00301364,-0.0243022,64.006,-0.363313,100.234,-0.0273159,-0.869309,0.122657535597682,1.186895787715912,2.05237,205.0,2.37949,0.300606,1.0198,2.37949,-0.300606,3.64027,599.9,4.510526315,599.9,4.510526315,,,,,,,,,,,,,,,,,,,Daulton Varsho,19918,662139,662139.0
113,Wilyer Abreu,BOS,125.081,504.638,446.735,109.653,62.5612,24.1574,1.04408,21.8905,64.0665,70.2694,51.1599,3.00011,125.078,2.47323,3.75379,0.516026,5.82009,7.97918,2.81046,0.245455,0.10137940464253584,0.24785687958496982,0.409026,0.323902,0.451208,0.332833,0.77511,0.205753,4.02128,0.289149,-0.0359857,-0.302369,67.7302,8.10332,109.624,-0.338354,3.10909,5.385665208101273,-2.7860183715820312,2.04302,214.22999572753903,1.88127,1.0478,0.343223,1.88127,-1.0478,4.54237,616.9,4.9352,616.9,4.9352,,,,,,,,,,,,,,,,,,,Wilyer Abreu,23772,677800,677800.0
114,Andres Gimenez,TOR,138.231,558.219,505.159,123.529,88.1076,22.6552,1.85371,10.9126,63.0168,54.6458,31.4451,1.42759,97.6089,14.438,4.52064,2.65684,9.58486,19.8975,4.27956,0.244535,0.05633111735716627,0.17485771713252324,0.322154,0.304938,0.361529,0.293186,0.666467,0.116994,5.68803,0.280729,-0.156105,1.35181,56.9529,-9.00497,87.1125,1.1957,1.57502,-7.283310532569885,7.9746010303497314,2.03646,391.2099914550781,2.1049,-1.34284,0.837711,2.1049,1.34284,3.88305,532.7,3.860144927,532.7,3.860144927,,,,,,,,,,,,,,,,,,,Andres Gimenez,19950,665926,665926.0
115,Ivan Herrera,STL,126.194,533.695,465.396,124.577,85.1245,21.7732,0.867092,16.8121,66.4768,64.3128,53.0675,0.717404,107.252,10.5904,4.09865,0.543154,12.4394,8.63025,2.46928,0.267679,0.09943413372806566,0.20096122317053744,0.494794,0.35306,0.426563,0.341541,0.779623,0.158884,4.07779,0.311972,0.172527,-0.26264,75.4035,12.3433,119.329,-0.0901131,-0.513419,12.102227799594402,-10.295340061187744,2.03289,158.2100067138672,2.57085,-0.426629,0.496867,2.57085,0.426629,4.33751,667.8,5.3,667.8,5.3,,,,,,,,,,,,,,,,,,,Ivan Herrera,20599,671056,671056.0
116,Jordan Westburg,BAL,94.5476,401.386,368.121,95.9595,59.0143,18.9433,2.05554,15.9463,54.564,51.1319,25.429,0.10135,90.4273,5.38039,1.89558,0.559358,5.64447,3.8861,1.56114,0.260673,0.06335298191765532,0.22528762836770588,0.28121,0.316269,0.453255,0.331738,0.769524,0.192581,4.4798,0.30349,0.175317,-0.454413,53.5155,6.08864,114.51,-0.279096,-1.10414,6.585456520318985,-0.7393724918365479,2.01158,337.82000732421875,3.2448,-0.339533,0.598321,3.2448,0.339533,4.20224,478.5,5.036842105,478.5,5.036842105,,,,,,,,,,,,,,,,,,,Jordan Westburg,27815,676059,676059.0
117,Jackson Holliday,BAL,113.504,485.134,430.119,106.735,71.0146,21.0039,2.01183,12.7049,63.6198,47.4796,48.2354,1.08221,107.94,3.93059,2.2305,0.619114,6.86782,12.5588,4.47914,0.248153,0.09942696244748873,0.22249522812253933,0.446872,0.327959,0.394955,0.317472,0.722914,0.146802,5.2626,0.301665,0.0579101,-0.128587,59.0622,1.73984,104.683,-0.0706768,-1.52333,2.6069603338837624,0.3377425670623779,2.00965,190.1499938964844,3.38803,-0.17654,0.595249,3.38803,0.17654,4.20633,533.2,4.677192982,533.2,4.677192982,,,,,,,,,,,,,,,,,,,Jackson Holliday,31781,702616,702616.0
118,Francisco Alvarez,NYM,111.909,429.988,382.051,88.8562,53.4594,15.0961,1.00422,19.2966,51.1705,57.1659,39.3404,0.92692,111.032,5.63518,2.45542,0.506584,8.03687,1.12154,0.324817,0.232577,0.09149185558666754,0.2582211596602696,0.354317,0.311612,0.428871,0.321104,0.740483,0.196294,2.93115,0.273665,-0.194434,-0.552427,53.6163,2.80989,105.29,-0.746861,-3.48291,1.9414076805114744,3.049642562866211,1.99957,173.72000122070312,1.80088,0.0556158,0.494697,1.80088,-0.0556158,4.3404,481.1,4.295535714,481.1,4.295535714,,,,,,,,,,,,,,,,,,,Francisco Alvarez,26121,682626,682626.0
119,Kevin McGonigle,DET,79.1325,318.608,280.969,71.2539,43.7611,15.7084,1.86647,9.91794,40.021,38.2895,31.7539,0.475422,46.2423,1.75209,3.19149,0.941819,4.52197,6.60306,1.92252,0.2536,0.09966447797920956,0.14513854014965097,0.686686,0.329779,0.428691,0.328947,0.75847,0.175091,5.19347,0.269017,-0.25532,0.0263517,41.7569,4.11085,110.892,-0.228968,1.05011,3.861214339733124,4.713655233383179,1.99927,999.0,3.29955,-1.825,0.925086,3.29955,1.825,3.76655,378.1,4.786075949,378.1,4.786075949,,,,,,,,,,,,,,,,,,,Kevin McGonigle,sa3022895,805808,
120,Luis Robert Jr.,NYM,127.55,521.763,473.865,110.717,69.7194,20.5896,0.792756,19.6155,66.1348,61.2192,39.0323,2.79825,146.5,5.10488,2.93411,0.826332,5.81849,28.8822,7.28422,0.233647,0.07480848584510591,0.28077882103560425,0.266431,0.297262,0.404628,0.303511,0.70189,0.17098,5.8952,0.293231,-0.983963,2.06026,57.6073,-4.04301,93.2046,1.0763,2.8835,-3.114290952682495,4.657464981079102,1.96459,107.3000030517578,2.67994,2.39551,1.18678,2.67994,-2.39551,3.41762,569.7,4.45078125,569.7,4.45078125,,,,,,,,,,,,,,,,,,,Luis Robert Jr.,20043,673357,673357.0
121,Colson Montgomery,CWS,130.328,549.79,491.179,107.414,63.4576,19.1495,2.20983,22.5969,61.4262,70.0639,46.9518,1.52987,162.359,8.5009,2.95591,0.202343,6.75266,2.42156,1.0582,0.218686,0.08539951617890468,0.2953109369031813,0.289185,0.296343,0.404687,0.304819,0.70103,0.186001,3.46373,0.27433,0.0828441,-0.723946,61.2854,-3.67655,94.1027,-0.641102,-1.08249,-4.473161399364471,4.951204776763916,1.95266,229.8500061035156,3.61002,1.22336,0.97459,3.61002,-1.22336,3.70055,559.9,4.306923076,559.9,4.306923076,,,,,,,,,,,,,,,,,,,Colson Montgomery,29712,695657,695657.0
122,Jurickson Profar,ATL,137.806,591.231,511.188,127.856,84.2489,24.8025,0.928088,17.876,74.6714,66.8147,66.1632,1.08896,96.2976,8.93856,3.51939,1.42244,10.0784,8.65415,2.3479,0.250115,0.11190752852945804,0.16287643915829855,0.687069,0.344107,0.407174,0.330782,0.751281,0.157059,4.09931,0.274583,-0.422376,-0.275467,78.368,8.5094,111.711,-0.697843,-1.92874,7.508164465427399,-8.44584321975708,1.91659,223.33999633789065,1.71199,-0.362677,0.262951,1.71199,0.362677,4.6494,689.7,4.997826086,689.7,4.997826086,,,,,,,,,,,,,,,,,,,Jurickson Profar,10815,595777,595777.0
123,Carson Kelly,CHC,95.3713,363.526,322.267,75.3974,50.4307,12.527,0.813567,11.6261,39.8045,41.939,33.8829,0.192513,73.6869,3.99031,2.88217,0.503598,6.49562,1.84399,0.351971,0.233959,0.0932062631008511,0.2027004946001111,0.459822,0.312021,0.386107,0.30686,0.698128,0.152148,3.09899,0.265895,-0.59587,-0.357022,41.1249,-1.82859,95.5047,-0.952892,2.73225,-2.8843061327934265,9.177629470825195,1.90267,627.9299926757812,1.49838,0.153799,0.57129,1.49838,-0.153799,4.23828,372.0,3.915789473,372.0,3.915789473,,,,,,,,,,,,,,,,,,,Carson Kelly,13620,608348,608348.0
124,Willson Contreras,BOS,132.817,559.584,486.737,122.192,74.4907,24.8536,0.997807,21.8495,70.0394,73.9382,51.9491,1.03195,141.492,16.8314,3.10757,0.958826,11.381,4.70175,1.48828,0.251042,0.09283521330130956,0.25285211871676105,0.367152,0.341861,0.440873,0.341304,0.782734,0.189831,3.59125,0.307324,-0.652063,-0.608144,78.9533,12.8341,115.459,-1.26021,1.09376,8.935558080673218,-9.719841957092283,1.89029,171.10000610351562,1.64591,-1.12041,0.448639,1.64591,1.12041,4.40181,694.9,5.22481203,694.9,5.22481203,,,,,,,,,,,,,,,,,,,Willson Contreras,11609,575929,575929.0
125,Vinnie Pasquantino,KC,147.035,630.426,565.981,146.698,88.1761,30.7576,1.35837,26.4057,73.508,93.0764,51.8566,3.5891,92.8849,5.83885,6.35141,0.398773,11.1967,1.07208,0.252692,0.259192,0.0822564424690606,0.14733672151846527,0.558289,0.32442,0.4583,0.335002,0.78272,0.199108,2.36583,0.265521,-1.04323,-0.828369,85.7231,11.2334,114.837,-1.8716,-0.320698,9.183443784713743,-12.314306437969208,1.86265,77.56999969482422,2.5959,-0.359631,1.04286,2.5959,0.359631,3.60952,773.1,5.259183673,773.1,5.259183673,,,,,,,,,,,,,,,,,,,Vinnie Pasquantino,27676,686469,686469.0
126,Jonathan Aranda,TB,136.364,566.927,496.538,128.995,84.1346,24.2551,0.590249,20.0154,69.4658,73.5817,56.3716,2.65838,143.389,9.37104,4.46913,0.177626,9.57976,1.60576,0.732762,0.259789,0.0994336131459606,0.2529232158637708,0.393139,0.343605,0.431945,0.337235,0.77555,0.172156,2.43481,0.322805,-1.26097,-0.950819,78.1168,11.13,116.371,-2.21179,1.53604,8.757856845855713,-9.85668671131134,1.85067,194.47999572753903,3.21433,-0.60623,0.609666,3.21433,0.60623,4.18711,684.7,5.034558823,684.7,5.034558823,,,,,,,,,,,,,,,,,,,Jonathan Aranda,21837,666018,666018.0
127,Jeff McNeil,OAK,131.641,535.655,476.186,122.228,81.634,25.6594,2.90029,12.0344,60.3417,56.6791,43.5925,2.39501,68.2567,9.30524,4.44755,2.12346,8.23492,4.1068,0.786827,0.256681,0.08138167290513484,0.12742660854467894,0.638654,0.328239,0.398565,0.317208,0.726804,0.141884,4.08883,0.275249,-1.06663,-0.373182,65.0978,1.80604,102.613,-1.43981,-1.52926,0.2147082090377807,-0.2809909582138061,1.84803,529.6599731445312,2.6068,-1.47136,0.470537,2.6068,1.47136,4.37262,576.3,4.36590909,576.3,4.36590909,,,,,,,,,,,,,,,,,,,Jeff McNeil,15362,643446,643446.0
128,Miguel Vargas,CWS,137.758,579.28,507.811,118.418,69.8866,28.233,1.7773,18.5214,71.0344,65.5415,59.705,0.323386,111.898,6.29778,4.81114,0.655173,6.92603,7.33124,2.17795,0.233194,0.10306760116006076,0.19316738019610552,0.533565,0.318723,0.40521,0.316748,0.723933,0.172017,4.29244,0.261372,-0.165624,-0.320621,70.1833,1.73692,102.298,-0.486244,-3.80645,1.0868225395679474,-2.669346570968628,1.84396,295.6600036621094,3.55916,-0.239295,0.514195,3.55916,0.239295,4.31441,629.7,4.563043478,629.7,4.563043478,,,,,,,,,,,,,,,,,,,Miguel Vargas,20178,678246,678246.0
