,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
228,Gavin Lux,TB,104,448,396,98,68,20,2,7,54,42,45,1,103,2,3,2,,3,1,0.247857,0.10044642857142858,0.22991071428571427,0.435008,0.324617,0.367124,0.305757,0.691741,0.119267,4.26091,0.313931,0.100666,-0.468332,50.2799,-2.65472,94.2858,-0.367666,-1.95828,-3.3848674595355988,-0.3082824945449829,1.19975,480.0799865722656,,,,,,,431.9,4.152884615,431.9,4.152884615,,,,,,,,,,,,,,,,,,,Gavin Lux,19955,666158,666158.0
229,Miguel Amaya,CHC,71,284,254,60,40,12,1,7,32,30,22,0,59,5,2,1,,1,0,0.236605,0.07746478873239436,0.20774647887323944,0.373672,0.30875,0.377401,0.30181,0.686151,0.140796,3.1171,0.27762,-0.359541,-0.444923,30.964,-2.5928,94.1273,-0.804463,0.614303,-2.7812129855155945,4.914303481578827,1.18497,444.6199951171875,,,,,,,271.2,3.819718309,271.2,3.819718309,,,,,,,,,,,,,,,,,,,Miguel Amaya,21693,665804,665804.0
230,Noelvi Marte,CIN,128,553,504,127,82,26,1,18,63,66,38,1,125,5,4,2,,16,5,0.252363,0.06871609403254973,0.22603978300180833,0.30257,0.308801,0.414659,0.31366,0.723459,0.162296,4.96217,0.299415,0.214482,0.255267,65.6128,0.271602,95.5723,0.469748,1.68321,-2.432285398244858,-4.441789150238037,1.17909,141.64999389648438,,,,,,,602.9,4.71015625,602.9,4.71015625,,,,,,,,,,,,,,,,,,,Noelvi Marte,26517,682622,682622.0
231,Victor Scott II,STL,134,581,520,116,84,21,3,8,61,47,44,0,124,9,4,4,,40,8,0.222169,0.0757314974182444,0.2134251290877797,0.35288,0.291488,0.319431,0.273184,0.61092,0.0972625,6.6708,0.273672,0.418515,3.84906,49.8417,-18.8079,74.8729,4.26758,3.05997,-13.03505516052246,5.134966135025024,1.16942,337.5400085449219,,,,,,,495.4,3.697014925,495.4,3.697014925,,,,,,,,,,,,,,,,,,,Victor Scott II,31349,687363,687363.0
232,Carson Williams,TB,99,427,383,82,47,15,4,16,55,49,37,0,149,5,3,0,,14,6,0.214338,0.08665105386416862,0.34894613583138173,0.24476,0.288677,0.39792,0.2984,0.686598,0.183582,6.77806,0.300692,-0.136732,-0.030168,45.3726,-5.0807,89.2181,-0.1669,-2.30807,-5.593090265989304,2.266927719116211,1.16334,459.5400085449219,,,,,,,428.7,4.33030303,428.7,4.33030303,,,,,,,,,,,,,,,,,,,Carson Williams,30038,700246,700246.0
233,Ryan O'Hearn,PIT,128,553,493,128,86,25,2,16,67,62,50,1,106,5,4,1,,4,1,0.260353,0.09041591320072333,0.19168173598553345,0.469681,0.332201,0.412601,0.325001,0.744801,0.152247,3.67655,0.300267,-0.704305,-0.590612,70.7046,5.36338,106.338,-1.29492,1.67943,2.858850598335266,-9.995571851730348,1.15222,273.8599853515625,,,,,,,627.9,4.90546875,627.9,4.90546875,,,,,,,,,,,,,,,,,,,Ryan O'Hearn,16442,656811,656811.0
234,Cam Smith,HOU,100,434,386,93,60,18,3,11,54,45,38,1,110,5,3,2,,5,2,0.240455,0.08755760368663594,0.2534562211981567,0.345815,0.315345,0.390144,0.309106,0.705488,0.149689,5.16681,0.305067,0.274289,-0.368152,49.8887,-1.3917,98.0504,-0.0938632,2.04515,-1.0911412313580513,-2.604848623275757,1.15015,368.0,,,,,,,440.4,4.404,440.4,4.404,,,,,,,,,,,,,,,,,,,Cam Smith,35108,701358,701358.0
235,Joey Bart,PIT,86,343,301,71,49,13,0,9,38,35,32,1,94,6,2,1,,1,1,0.236397,0.09329446064139942,0.27405247813411077,0.343424,0.321145,0.368572,0.305842,0.689717,0.132175,2.59204,0.312012,-0.537296,-0.622869,38.5643,-2.01111,93.2132,-1.16017,-0.790402,-3.9224154949188232,3.734597682952881,1.1497,468.1900024414063,,,,,,,332.0,3.860465116,332.0,3.860465116,,,,,,,,,,,,,,,,,,,Joey Bart,21524,663698,663698.0
236,Anthony Santander,TOR,131,567,504,117,69,25,1,22,65,72,53,1,125,6,4,0,,2,1,0.231813,0.09347442680776014,0.2204585537918871,0.420281,0.30969,0.416664,0.315666,0.726354,0.184851,2.6003,0.262262,-0.826544,-0.771958,68.1972,1.20181,102.598,-1.5985,1.19726,0.1375316381454467,-8.427742958068848,1.14846,237.72999572753903,,,,,,,614.2,4.688549618,614.2,4.688549618,,,,,,,,,,,,,,,,,,,Anthony Santander,14551,623993,623993.0
237,Andrew Vaughn,MIL,130,560,506,128,80,26,1,21,65,72,43,2,111,6,4,1,,1,0,0.253907,0.07678571428571429,0.1982142857142857,0.384526,0.317272,0.434614,0.324832,0.751887,0.180707,2.38667,0.283768,-1.07757,-0.720483,71.5227,5.35434,108.86,-1.79805,-1.62991,4.082327723503113,-11.62991213798523,1.13401,285.2699890136719,,,,,,,638.2,4.909230769,638.2,4.909230769,,,,,,,,,,,,,,,,,,,Andrew Vaughn,26197,683734,683734.0
238,Austin Hays,CWS,112,483,439,108,69,23,2,15,56,56,33,1,116,6,3,2,,6,2,0.245886,0.06832298136645963,0.2401656314699793,0.283293,0.304645,0.405713,0.308445,0.710358,0.159827,4.49149,0.299041,-0.0285425,-0.389519,55.2624,-1.80777,96.763,-0.418062,2.53508,-2.2608176469802856,-3.339918613433838,1.12783,422.9200134277344,,,,,,,507.7,4.533035714,507.7,4.533035714,,,,,,,,,,,,,,,,,,,Austin Hays,19363,669720,669720.0
239,Vaughn Grissom,LAA,65,280,250,63,44,12,1,6,32,29,21,0,55,5,2,2,,5,1,0.252778,0.075,0.19642857142857142,0.387823,0.32113,0.383244,0.309708,0.704374,0.130467,4.39949,0.298687,0.160807,0.0849685,32.3232,-0.760917,96.7119,0.245775,1.21273,-0.839348554611206,2.162732243537903,1.1214,561.1599731445312,,,,,,,284.4,4.375384615,284.4,4.375384615,,,,,,,,,,,,,,,,,,,Vaughn Grissom,26031,687093,687093.0
240,Mickey Moniak,COL,113,490,454,121,72,23,6,21,71,66,27,1,121,4,3,1,,10,4,0.266052,0.05510204081632653,0.24693877551020407,0.225284,0.311465,0.478035,0.336372,0.7895,0.211982,6.36276,0.316528,-0.219291,-0.202165,67.1734,9.27611,102.358,-0.421455,1.79933,0.9477421939373016,-6.350667119026184,1.11515,254.8600006103516,,,,,,,622.7,5.510619469,622.7,5.510619469,,,,,,,,,,,,,,,,,,,Mickey Moniak,19956,666160,666160.0
241,Mike Yastrzemski,ATL,107,462,407,92,56,19,2,15,55,53,48,1,110,4,3,0,,5,2,0.226238,0.1038961038961039,0.23809523809523808,0.433502,0.311741,0.394455,0.309389,0.706196,0.168217,4.23434,0.269817,-0.0363111,-0.500808,53.2136,-1.37531,97.0554,-0.537119,2.51378,-2.149503350257873,-2.336219310760498,1.11369,418.0299987792969,,,,,,,475.6,4.444859813,475.6,4.444859813,,,,,,,,,,,,,,,,,,,Mike Yastrzemski,14854,573262,573262.0
242,Brooks Baldwin,CWS,92,399,365,89,60,16,1,13,44,45,28,0,92,2,3,1,,9,2,0.245276,0.07017543859649122,0.23057644110275688,0.308862,0.300531,0.399963,0.304323,0.700494,0.154687,4.34257,0.291221,0.244255,0.100167,44.3162,-2.82876,93.9233,0.344422,0.129035,-2.513237982988357,-0.3459653258323669,1.11252,439.3200073242188,,,,,,,409.2,4.447826086,409.2,4.447826086,,,,,,,,,,,,,,,,,,,Brooks Baldwin,31394,681460,681460.0
243,Mark Vientos,NYM,100,434,394,96,58,18,1,19,50,57,33,1,113,4,3,0,,1,1,0.243111,0.07603686635944701,0.26036866359447003,0.29579,0.306414,0.437899,0.320568,0.744314,0.194788,2.35602,0.289474,-0.594529,-0.755358,53.9277,2.64725,108.485,-1.34989,2.55259,3.014883160591125,-6.697410345077515,1.10055,306.8599853515625,,,,,,,490.2,4.902,490.2,4.902,,,,,,,,,,,,,,,,,,,Mark Vientos,22184,668901,668901.0
244,Jacob Young,WSH,81,350,315,76,57,13,1,3,37,27,24,0,63,5,2,3,,19,5,0.240047,0.06857142857142857,0.18,0.387236,0.30369,0.323665,0.280375,0.627355,0.0836175,5.92015,0.287801,0.690852,1.24758,32.0686,-9.28656,77.6712,1.93843,4.94795,-7.3240556716918945,6.197947502136231,1.07617,625.1099853515625,,,,,,,291.3,3.596296296,291.3,3.596296296,,,,,,,,,,,,,,,,,,,Jacob Young,29931,696285,696285.0
245,Jeff McNeil,OAK,134,581,517,132,91,29,2,10,67,57,47,1,78,11,4,2,,5,1,0.254489,0.08089500860585198,0.1342512908777969,0.594036,0.326354,0.372954,0.309041,0.699308,0.118466,4.19138,0.281628,-1.33325,-0.224852,66.756,-1.89368,94.6109,-1.5581,-5.51326,-5.248416543006897,-4.338261842727661,1.06511,346.510009765625,,,,,,,592.4,4.420895522,592.4,4.420895522,,,,,,,,,,,,,,,,,,,Jeff McNeil,15362,643446,643446.0
246,Henry Davis,PIT,65,256,226,52,33,11,1,7,29,27,22,0,65,6,2,1,,4,1,0.228979,0.0859375,0.25390625,0.33402,0.310872,0.376058,0.303119,0.686931,0.147079,4.22749,0.285714,-0.19029,-0.144096,28.1831,-2.06526,91.3477,-0.334386,-0.258716,-2.9596089124679565,4.741283804178238,1.0537,556.1099853515625,,,,,,,257.4,3.96,257.4,3.96,,,,,,,,,,,,,,,,,,,Henry Davis,29617,680779,680779.0
247,Cole Young,SEA,91,392,343,81,55,16,2,8,47,37,39,1,74,6,3,2,,6,3,0.235421,0.09948979591836735,0.18877551020408162,0.52319,0.320337,0.362585,0.302879,0.682922,0.127164,4.53839,0.275998,0.0381352,-0.667913,43.079,-3.23885,99.717,-0.629778,-4.00711,-0.7605421990156174,-2.5071053504943848,1.04608,519.219970703125,,,,,,,381.6,4.193406593,381.6,4.193406593,,,,,,,,,,,,,,,,,,,Cole Young,31680,702284,702284.0
248,Brady House,WSH,122,525,490,120,81,22,1,15,55,58,23,0,141,5,4,3,,4,2,0.244563,0.04380952380952381,0.26857142857142857,0.164873,0.284174,0.387218,0.291293,0.671392,0.142654,3.75523,0.310421,0.0709978,-0.689718,52.7566,-9.27615,85.1502,-0.61872,0.727639,-9.858758211135864,2.602639317512512,1.04469,476.760009765625,,,,,,,478.5,3.922131147,478.5,3.922131147,,,,,,,,,,,,,,,,,,,Brady House,29993,691781,691781.0
249,Joc Pederson,TEX,100,434,376,90,55,16,1,17,54,52,47,1,97,8,3,0,,3,2,0.238372,0.10829493087557604,0.22350230414746544,0.478149,0.333061,0.424378,0.330605,0.757439,0.186006,3.49956,0.273866,-0.375892,-0.902748,57.4645,6.18406,113.691,-1.27864,0.0957672,5.7244356870651245,-10.654232785105703,1.02392,555.2999877929688,,,,,,,505.0,5.05,505.0,5.05,,,,,,,,,,,,,,,,,,,Joc Pederson,11899,592626,592626.0
250,Gary Sanchez,,68,276,246,56,34,10,0,11,31,34,23,0,72,5,2,0,,1,0,0.226246,0.08333333333333333,0.2608695652173913,0.316439,0.303494,0.408376,0.310172,0.71187,0.18213,2.39637,0.269394,-0.393776,-0.430389,31.9654,-0.646152,97.7799,-0.824165,0.409174,-1.548385500907898,2.059174567461014,1.00796,694.72998046875,,,,,,,285.9,4.204411764,285.9,4.204411764,,,,,,,,,,,,,,,,,,,Gary Sanchez,11442,596142,596142.0
251,Blaze Alexander,BAL,68,294,259,59,38,12,1,7,34,30,25,0,86,7,2,1,,5,3,0.228302,0.08503401360544217,0.2925170068027211,0.295152,0.3106,0.370611,0.301297,0.681211,0.142309,5.09632,0.308246,0.10335,-0.458671,31.9318,-2.80657,93.5407,-0.355322,1.32558,-2.593568444252014,2.275576889514923,1.00277,536.489990234375,,,,,,,274.8,4.04117647,274.8,4.04117647,,,,,,,,,,,,,,,,,,,Blaze Alexander,23789,677942,677942.0
252,Nick Fortes,TB,79,314,284,65,45,13,1,6,32,30,20,0,55,6,2,2,,2,1,0.228632,0.06369426751592357,0.1751592356687898,0.358008,0.290009,0.34462,0.280814,0.63463,0.115988,3.39031,0.260589,0.130389,-0.43908,28.8452,-8.20902,77.1038,-0.308691,1.64802,-8.771445333957672,7.773022294044495,1.00217,595.489990234375,,,,,,,258.8,3.275949367,258.8,3.275949367,,,,,,,,,,,,,,,,,,,Nick Fortes,21538,663743,663743.0
253,Jake McCarthy,COL,83,357,322,88,61,16,5,7,52,35,25,0,62,6,2,2,,15,3,0.273368,0.0700280112044818,0.17366946778711484,0.393287,0.33401,0.415155,0.32631,0.749165,0.141788,7.68664,0.318281,0.537741,1.00434,46.0242,3.84188,95.465,1.54208,1.16933,-0.3767799139022827,-1.7556689977645874,0.997038,421.0799865722656,,,,,,,424.6,5.11566265,424.6,5.11566265,,,,,,,,,,,,,,,,,,,Jake McCarthy,21622,664983,664983.0
254,Nathan Lukes,TOR,75,322,291,75,52,15,1,6,36,33,25,0,54,2,2,2,,3,2,0.256805,0.07763975155279502,0.16770186335403728,0.460996,0.318099,0.381393,0.306815,0.699492,0.124588,3.84343,0.292916,-0.00359526,-0.544935,36.4154,-1.63143,96.5007,-0.54853,3.30833,-1.876569390296936,0.3583338260650635,0.978566,583.72998046875,,,,,,,315.7,4.209333333,315.7,4.209333333,,,,,,,,,,,,,,,,,,,Nathan Lukes,18123,664770,664770.0
255,Edgar Quero,CWS,112,466,409,101,71,20,0,10,50,47,44,1,88,7,3,2,,1,1,0.247541,0.0944206008583691,0.1888412017167382,0.503223,0.329854,0.371711,0.31111,0.701565,0.124169,1.69721,0.289822,-0.592117,-1.16841,54.2791,-0.735152,98.5989,-1.76052,-0.658939,-2.529399693012237,-4.033938944339752,0.968066,319.57000732421875,,,,,,,460.7,4.113392857,460.7,4.113392857,,,,,,,,,,,,,,,,,,,Edgar Quero,28022,700337,700337.0
256,Luke Raley,SEA,65,280,247,57,36,11,1,10,33,33,21,1,82,11,2,0,,5,1,0.231577,0.075,0.29285714285714287,0.251092,0.315464,0.405025,0.315394,0.720488,0.173448,4.70184,0.299274,-0.244938,-0.0552822,33.6158,0.531666,108.338,-0.300221,1.8191,2.4515065252780914,-2.780901551246643,0.952299,572.6500244140625,,,,,,,306.5,4.715384615,306.5,4.715384615,,,,,,,,,,,,,,,,,,,Luke Raley,19354,670042,670042.0
257,Edouard Julien,COL,99,427,363,87,57,17,1,12,51,45,57,1,118,4,3,1,,5,1,0.239457,0.13348946135831383,0.27634660421545665,0.481382,0.346128,0.390779,0.326699,0.736907,0.151321,3.66131,0.31759,-0.414678,-0.417706,55.1835,4.7302,95.7317,-0.832384,-2.21062,-2.992493450641632,-1.9856239557266235,0.944168,629.8599853515625,,,,,,,481.7,4.865656565,481.7,4.865656565,,,,,,,,,,,,,,,,,,,Edouard Julien,27534,666397,666397.0
258,Dominic Canzone,SEA,99,427,390,96,61,18,0,17,48,53,31,1,99,3,3,1,,5,2,0.245798,0.07259953161592506,0.23185011709601874,0.314004,0.303625,0.4218,0.313297,0.725425,0.176002,3.31959,0.285731,-0.447721,-0.382316,50.5371,0.0837762,106.894,-0.830037,0.557472,2.6393314599990845,-8.11752837896347,0.943163,335.1099853515625,,,,,,,465.5,4.702020202,465.5,4.702020202,,,,,,,,,,,,,,,,,,,Dominic Canzone,26438,686527,686527.0
259,Jurickson Profar,ATL,149,644,560,137,93,27,1,16,74,67,70,1,110,9,5,1,,9,3,0.244509,0.10869565217391304,0.17080745341614906,0.635451,0.335144,0.381324,0.317204,0.716468,0.136814,3.64023,0.275577,-0.387906,-0.561581,78.2629,2.16932,102.409,-0.949488,-1.627,0.8893580436706543,-13.17700171470642,0.934972,188.9199981689453,,,,,,,687.3,4.612751677,687.3,4.612751677,,,,,,,,,,,,,,,,,,,Jurickson Profar,10815,595777,595777.0
260,Thomas Saggese,STL,89,385,353,86,58,17,1,9,42,41,23,0,95,5,3,2,,5,2,0.244656,0.05974025974025974,0.24675324675324675,0.241976,0.297383,0.380416,0.296077,0.677799,0.13576,4.2017,0.307053,0.0637648,-0.319877,40.1835,-5.30718,90.5552,-0.256112,0.10672,-4.565840423107147,0.8817204087972641,0.933594,517.6199951171875,,,,,,,356.1,4.001123595,356.1,4.001123595,,,,,,,,,,,,,,,,,,,Thomas Saggese,27883,695336,695336.0
261,Alek Thomas,ARI,104,448,411,101,66,21,3,10,55,47,28,0,98,4,3,2,,8,3,0.24571,0.0625,0.21875,0.283575,0.297934,0.388782,0.298747,0.686716,0.143072,5.6009,0.296536,1.46308,-0.235767,47.7304,-5.20429,89.2523,1.22731,-2.91832,-4.479424715042114,-1.3183189630508425,0.931793,529.72998046875,,,,,,,429.4,4.128846153,429.4,4.128846153,,,,,,,,,,,,,,,,,,,Alek Thomas,23792,677950,677950.0
262,Mauricio Dubon,ATL,81,350,322,82,60,17,1,5,36,33,21,0,47,2,2,2,,4,1,0.254645,0.06,0.13428571428571429,0.449042,0.30262,0.354702,0.289292,0.657322,0.100057,3.4633,0.283264,-0.010479,-0.303188,34.6024,-6.75279,83.2883,-0.313667,1.89186,-7.24606442451477,4.641862273216248,0.924944,464.3200073242188,,,,,,,313.0,3.86419753,313.0,3.86419753,,,,,,,,,,,,,,,,,,,Mauricio Dubon,16530,643289,643289.0
263,Jordan Walker,STL,126,546,493,124,79,26,3,15,67,63,41,1,139,6,4,3,,10,4,0.25049,0.07509157509157509,0.25457875457875456,0.292751,0.312439,0.409685,0.313691,0.722124,0.159196,5.18246,0.315277,0.159312,-0.279757,64.7962,0.28205,102.622,-0.120445,-4.66445,1.576176092028618,-10.814451694488524,0.913372,339.0,,,,,,,583.7,4.632539682,583.7,4.632539682,,,,,,,,,,,,,,,,,,,Jordan Walker,27475,691023,691023.0
264,Connor Norby,MIA,117,504,458,110,71,23,1,15,55,58,36,1,133,5,4,1,,9,3,0.240832,0.07142857142857142,0.2638888888888889,0.275182,0.301344,0.394617,0.303196,0.695961,0.153785,4.13522,0.302988,-0.382102,-0.331444,55.517,-4.03444,91.943,-0.713546,-3.8788,-5.526370882987976,-2.3288028240203857,0.911914,360.8900146484375,,,,,,,503.1,4.3,503.1,4.3,,,,,,,,,,,,,,,,,,,Connor Norby,29592,681393,681393.0
265,Lane Thomas,KC,92,399,359,87,55,18,2,12,48,45,32,0,94,4,3,1,,16,6,0.242414,0.08020050125313283,0.23558897243107768,0.335145,0.30901,0.401795,0.309809,0.710805,0.159381,5.66953,0.294255,0.190306,0.272734,46.0935,-1.05146,94.9432,0.46304,-0.529721,-1.9150283932685848,-3.0047213435173035,0.901699,408.2699890136719,,,,,,,426.2,4.632608695,426.2,4.632608695,,,,,,,,,,,,,,,,,,,Lane Thomas,16939,657041,657041.0
266,Lourdes Gurriel Jr.,ARI,99,427,392,102,68,21,1,12,48,49,26,1,71,4,3,1,,7,2,0.259368,0.06088992974238876,0.16627634660421545,0.368766,0.310742,0.409825,0.312735,0.720567,0.150456,4.07799,0.287359,-0.128143,-0.280157,50.3422,-0.111093,98.8342,-0.4083,2.21555,-0.9982888996601104,-4.459448575973511,0.895097,540.7000122070312,,,,,,,456.3,4.609090909,456.3,4.609090909,,,,,,,,,,,,,,,,,,,Lourdes Gurriel Jr.,19238,666971,666971.0
267,Zach Cole,HOU,86,371,331,72,41,15,3,13,47,42,31,0,140,6,3,0,,12,3,0.216502,0.08355795148247978,0.37735849056603776,0.223432,0.294174,0.397771,0.301467,0.691945,0.181269,6.96721,0.325512,-0.0535044,0.584512,40.3459,-3.49057,92.7884,0.531007,-0.23608,-2.622402310371399,-1.411080226302147,0.893775,488.2999877929688,,,,,,,380.4,4.423255813,380.4,4.423255813,,,,,,,,,,,,,,,,,,,Zach Cole,31583,805904,805904.0
268,Michael Massey,KC,78,336,311,78,52,16,1,9,36,38,18,0,60,3,2,1,,3,1,0.249437,0.05357142857142857,0.17857142857142858,0.293591,0.294784,0.393922,0.299182,0.688706,0.144485,3.42417,0.279428,0.0364846,-0.175074,35.9165,-3.78447,87.6226,-0.13859,1.59353,-5.040211588144302,2.1935302019119263,0.89195,657.030029296875,,,,,,,328.4,4.21025641,328.4,4.21025641,,,,,,,,,,,,,,,,,,,Michael Massey,27684,686681,686681.0
269,Ezequiel Duran,TEX,70,301,277,68,45,15,1,7,34,33,17,0,72,3,2,2,,9,4,0.246464,0.05647840531561462,0.23920265780730898,0.234929,0.295225,0.389655,0.297724,0.68488,0.143191,5.1842,0.305089,-0.265857,0.0187091,31.8189,-3.74658,91.0404,-0.247148,0.570469,-3.4257011115550995,1.7454692125320437,0.888042,651.9199829101562,,,,,,,284.7,4.067142857,284.7,4.067142857,,,,,,,,,,,,,,,,,,,Ezequiel Duran,23733,677649,677649.0
270,Colt Emerson,SEA,76,329,291,65,44,13,1,7,36,31,28,0,80,6,2,2,,5,1,0.225089,0.0851063829787234,0.24316109422492402,0.353926,0.303876,0.346296,0.289223,0.650172,0.121207,4.4653,0.28431,-0.0793258,-0.143134,32.508,-6.36591,90.3103,-0.22246,-0.0234833,-3.979802966117859,1.301516581326723,0.884528,999.0,,,,,,,290.9,3.827631578,290.9,3.827631578,,,,,,,,,,,,,,,,,,,Colt Emerson,sa3022923,806068,
271,Nathaniel Lowe,,84,364,318,81,54,17,1,9,45,39,40,1,84,2,3,1,,1,0,0.253038,0.10989010989010989,0.23076923076923078,0.477953,0.338337,0.397021,0.323476,0.735359,0.143983,3.33494,0.313841,-0.618708,-0.451733,46.0892,3.07981,106.919,-1.07044,0.756745,1.906409502029419,-5.743255138397217,0.867864,555.3200073242188,,,,,,,403.1,4.798809523,403.1,4.798809523,,,,,,,,,,,,,,,,,,,Nathaniel Lowe,19566,663993,663993.0
272,Jonny DeLuca,TB,66,287,259,61,38,12,2,8,35,31,21,0,60,3,2,1,,10,2,0.233727,0.07317073170731707,0.20905923344947736,0.356961,0.298346,0.392931,0.301113,0.691278,0.159205,6.52089,0.270437,0.056174,0.811044,31.1285,-2.7828,91.0868,0.867218,1.89256,-2.147792637348175,0.717560887336731,0.86432,608.760009765625,,,,,,,289.4,4.384848484,289.4,4.384848484,,,,,,,,,,,,,,,,,,,Jonny DeLuca,26365,676356,676356.0
273,Joe Mack,MIA,66,262,237,53,34,11,0,8,27,29,20,0,74,3,2,1,,2,1,0.224428,0.07633587786259542,0.2824427480916031,0.273916,0.290203,0.375299,0.291594,0.665502,0.15087,3.06719,0.286694,0.0,-0.279058,26.4324,-4.57218,83.9953,-0.279058,-0.214401,-5.256496638059616,4.910598635673523,0.85781,999.0,,,,,,,236.9,3.589393939,236.9,3.589393939,,,,,,,,,,,,,,,,,,,Joe Mack,sa3017374,691788,
274,Paul Goldschmidt,,117,504,452,111,71,22,0,17,56,61,44,1,119,3,4,1,,6,1,0.245824,0.0873015873015873,0.2361111111111111,0.369218,0.314284,0.411451,0.315679,0.725735,0.165627,3.33397,0.293648,-0.950221,0.0522292,60.6252,1.0737,101.563,-0.897992,0.279413,0.0331506729125976,-8.720586508512497,0.856366,519.1400146484375,,,,,,,542.8,4.639316239,542.8,4.639316239,,,,,,,,,,,,,,,,,,,Paul Goldschmidt,9218,502671,502671.0
275,Harry Ford,WSH,58,238,203,46,31,9,0,5,27,23,28,0,55,4,2,1,,5,2,0.227927,0.11764705882352941,0.23109243697478993,0.52009,0.332617,0.353945,0.308074,0.686562,0.126018,3.94029,0.283269,0.0,-0.205037,27.1134,-0.96086,96.646,-0.205037,0.653327,-1.1495526134967804,1.553327202796936,0.850093,405.510009765625,,,,,,,227.6,3.924137931,227.6,3.924137931,,,,,,,,,,,,,,,,,,,Harry Ford,29958,695670,695670.0
276,Dalton Rushing,LAD,45,182,158,36,22,7,0,7,21,22,19,0,50,4,1,0,,0,0,0.225866,0.1043956043956044,0.27472527472527475,0.381698,0.321056,0.402895,0.317794,0.723951,0.177029,2.38767,0.280904,-0.0550894,-0.296756,22.2294,0.701048,103.794,-0.351846,-0.637879,0.4673498272895813,1.6621208190917969,0.838073,438.4599914550781,,,,,,,198.7,4.415555555,198.7,4.415555555,,,,,,,,,,,,,,,,,,,Dalton Rushing,31382,687221,687221.0
277,C.J. Kayfus,CLE,99,427,378,89,55,19,3,12,55,47,39,1,116,6,3,1,,3,1,0.235147,0.09133489461358314,0.2716627634660422,0.335661,0.314467,0.397774,0.311309,0.71224,0.162627,4.896,0.303646,0.177983,-0.671903,49.8479,-0.605452,100.177,-0.49392,0.189663,-0.4047102630138397,-6.135336428880692,0.834522,481.7000122070313,,,,,,,443.3,4.477777777,443.3,4.477777777,,,,,,,,,,,,,,,,,,,C.J. Kayfus,33704,692216,692216.0
278,Luisangel Acuna,CWS,92,399,368,92,68,17,2,6,42,36,24,0,79,1,3,3,,24,6,0.25014,0.06015037593984962,0.19799498746867167,0.298984,0.295411,0.351614,0.284204,0.647025,0.101474,6.21155,0.301189,0.380189,1.65756,37.7988,-9.34617,80.0644,2.03775,0.0824658,-7.337323427200317,1.7074657902121544,0.829046,434.8399963378906,,,,,,,368.1,4.001086956,368.1,4.001086956,,,,,,,,,,,,,,,,,,,Luisangel Acuna,26548,682668,682668.0
279,Victor Robles,SEA,81,350,313,74,51,15,1,6,38,34,24,0,78,9,2,2,,20,5,0.237425,0.06857142857142857,0.22285714285714286,0.303777,0.307255,0.355075,0.29342,0.662331,0.117651,6.07156,0.29391,0.0336302,1.39485,35.7755,-5.57966,93.2013,1.42848,0.880794,-1.376103401184082,-2.569206118583679,0.828846,339.3500061035156,,,,,,,330.0,4.074074074,330.0,4.074074074,,,,,,,,,,,,,,,,,,,Victor Robles,18363,645302,645302.0
280,Luis Rengifo,,91,392,357,90,64,15,2,9,46,39,27,0,70,4,3,2,,11,5,0.25275,0.06887755102040816,0.17857142857142858,0.389504,0.310032,0.382511,0.303028,0.692543,0.129761,5.15907,0.289215,0.506215,-0.367794,43.1264,-3.19138,92.8724,0.138421,-3.47715,-3.1638433039188385,-2.0771456956863403,0.821158,449.5899963378906,,,,,,,386.4,4.246153846,386.4,4.246153846,,,,,,,,,,,,,,,,,,,Luis Rengifo,19858,650859,650859.0
281,Miguel Andujar,SD,117,504,467,125,88,24,1,12,56,55,29,1,80,2,4,2,,4,1,0.26823,0.057539682539682536,0.15873015873015872,0.362154,0.311668,0.403579,0.310465,0.715247,0.135348,3.38305,0.298151,-0.376768,-0.539747,58.4917,-1.05981,102.002,-0.916514,0.872308,0.2796107530593872,-9.02769124507904,0.820559,502.0499877929688,,,,,,,518.9,4.435042735,518.9,4.435042735,,,,,,,,,,,,,,,,,,,Miguel Andujar,15878,609280,609280.0
282,Jake Rogers,DET,45,179,161,35,22,7,1,6,20,20,15,0,49,1,1,0,,1,0,0.220216,0.08379888268156424,0.2737430167597765,0.309932,0.29175,0.380485,0.294256,0.672235,0.160269,3.56579,0.276443,-0.0480315,-0.240186,18.4388,-2.7351,86.9952,-0.288217,1.37637,-3.034936934709549,4.876370072364807,0.819442,748.1400146484375,,,,,,,167.3,3.717777777,167.3,3.717777777,,,,,,,,,,,,,,,,,,,Jake Rogers,19452,668670,668670.0
