,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
314,Kyle Harrison,BOS,1.74863,2.03026,0.0,4.06315,28.664,2.736,0,6.9437,,44.0348,188.947,38.4817,21.33,19.88,5.12294,18.7439,1.47883,2.37824,46.4675,9.4972,3.83095,2.47907,1.04705,0.245928,0.0992018,0.1467265263199806,0.229296,1.29955,0.286995,0.717145,,,3.97605,0.443601,0.364948,614.969970703125,,,,,,,222.3,5.052272727272728,212,4.818181818181818,,,,,,,,,,,,,,,,,,,Kyle Harrison,27758,690986,690986.0
315,John Schreiber,KC,2.67796,2.02189,0.0,4.09036,64.488,0.0,1,13.4926,,63.5226,271.021,59.1645,30.84,28.87,6.85497,22.2427,1.09838,3.3613,55.8512,7.9131,3.15138,2.511,0.971224,0.206077,0.08207,0.1240074038505554,0.241078,1.28155,0.286298,0.704178,,,3.98875,0.437703,0.249875,999.0,,,,,,,328.1,5.1265625,323,5.046875,,,,,,,,,,,,,,,,,,,John Schreiber,20020,670167,670167.0
316,AJ Blubaugh,HOU,1.68233,2.02549,0.0,4.15268,32.815,2.868,0,0.6573,,50.1291,213.822,42.9539,24.74,23.13,6.7137,20.8484,1.37158,2.43036,51.4523,9.23756,3.74305,2.46792,1.20535,0.240631,0.0975035,0.1431276351213455,0.225428,1.27276,0.273764,0.718016,,,4.21654,0.432459,0.281833,587.27001953125,,,,,,,209.1,4.182,196,3.92,,,,,,,,,,,,,,,,,,,AJ Blubaugh,31764,805123,805123.0
317,Tyler Kinley,ATL,2.59383,1.81528,0.0,4.22999,59.914,0.0,2,13.3594,,60.8086,258.66,53.0448,30.52,28.58,7.84092,23.5375,1.40876,2.86669,62.54,9.25625,3.48367,2.65704,1.1605,0.241785,0.0909978,0.1507867947220802,0.22839,1.2594,0.279252,0.702115,,,4.05712,0.430257,0.0893655,736.0800170898438,,,,,,,322.2000000000001,5.281967213114756,308,5.049180327868853,,,,,,,,,,,,,,,,,,,Tyler Kinley,18297,641755,641755.0
318,Tyler Alexander,TEX,2.46148,2.64633,0.0,4.4136,50.914,2.43,0,10.8664,,70.5138,297.665,68.9055,37.0,34.58,10.5647,18.1923,2.05641,2.4379,58.7535,7.49897,2.32197,3.22957,1.34843,0.197381,0.0611167,0.1362641751766204,0.248725,1.23519,0.280867,0.692847,,,4.29414,0.427701,0.130696,999.0,,,,,,,312.69999999999993,4.404225352112675,314,4.422535211267606,,,,,,,,,,,,,,,,,,,Tyler Alexander,17735,641302,641302.0
319,Brandyn Garcia,ARI,1.53335,1.15975,0.0,3.76037,43.085,0.0,0,6.4187,,46.4316,199.99,42.0756,20.77,19.4,3.18228,20.2971,1.25811,2.62092,43.7226,8.4749,3.93426,2.15413,0.616833,0.218624,0.101491,0.1171333342790603,0.237619,1.34333,0.298796,0.71831,,,3.62357,0.426087,0.311369,999.0,,,,,,,237.30000000000007,5.158695652173915,234,5.086956521739131,,,,,,,,,,,,,,,,,,,Brandyn Garcia,33568,805299,805299.0
320,Louis Varland,TOR,2.60924,1.85829,0.0,4.2335,59.273,0.38,4,13.3486,,66.6044,283.42,63.7775,33.63,31.33,9.1433,21.1496,1.76982,2.78712,66.0396,8.92369,2.85786,3.1225,1.2355,0.23301,0.0746228,0.1583870500326156,0.245786,1.2751,0.296441,0.71121,,,4.01486,0.425502,0.103184,543.1900024414062,,,,,,,350.69999999999993,5.234328358208955,350,5.223880597014926,,,,,,,,,,,,,,,,,,,Louis Varland,27691,686973,686973.0
321,Jovani Moran,BOS,2.5847,1.67851,0.0,3.75014,45.376,0.0,0,10.2821,,48.0462,206.076,39.1119,21.43,20.02,4.22424,24.3625,1.34393,2.23337,52.4512,9.82515,4.56358,2.15295,0.791284,0.254524,0.118221,0.1363030448555946,0.217918,1.32111,0.284091,0.730439,,,3.75538,0.42361,0.419162,999.0,,,,,,,270.6,5.6375,254,5.291666666666667,,,,,,,,,,,,,,,,,,,Jovani Moran,20422,663558,663558.0
322,Sam Hentges,SF,2.10232,1.63771,0.0,4.18067,50.946,0.0,0,7.2603,,50.3532,216.517,49.7154,25.22,23.39,5.32552,17.9879,0.958955,1.81372,48.5138,8.67123,3.21512,2.69702,0.951869,0.224065,0.0830786,0.1409859135746956,0.252728,1.34457,0.310688,0.705146,,,3.76288,0.422291,0.115166,747.8900146484375,,,,,,,244.5,4.89,251,5.02,,,,,,,,,,,,,,,,,,,Sam Hentges,18548,656529,656529.0
323,Riley O'Brien,STL,2.6116,2.10093,0.0,4.03047,61.049,0.0,16,9.2719,,64.1761,277.039,55.1353,30.6,28.74,6.14913,30.6527,1.64745,4.74193,65.555,9.19337,4.29871,2.13863,0.862348,0.236627,0.110644,0.1259829625487327,0.228167,1.33676,0.288255,0.715063,,,3.99235,0.418512,0.249882,229.0800018310547,,,,,,,396.8,6.199999999999999,382,5.96875,,,,,,,,,,,,,,,,,,,Riley O'Brien,20348,676617,676617.0
324,Dennis Santana,PIT,2.63698,1.92628,0.0,4.31,63.853,0.0,23,4.6458,,67.1137,289.126,63.063,34.47,32.14,7.22453,25.6841,1.78199,3.55147,61.2943,8.21961,3.44426,2.38647,0.968815,0.211998,0.0888335,0.123164914548397,0.242652,1.32234,0.29178,0.690261,,,4.01479,0.415269,0.103183,130.0500030517578,,,,,,,412.8999999999999,6.162686567164178,411,6.134328358208955,,,,,,,,,,,,,,,,,,,Dennis Santana,17878,642701,642701.0
325,Jack Perkins,OAK,1.10049,0.886509,0.0,3.54645,23.319,0.53,1,0.6362,,30.9098,130.453,24.2678,13.03,12.18,2.86805,13.7451,0.816366,1.92978,34.268,9.9778,4.00217,2.4931,0.83509,0.262685,0.105365,0.1573200970888137,0.211432,1.2298,0.275621,0.734843,,,3.64544,0.413937,0.386836,563.9199829101562,,,,,,,159.09999999999997,5.132258064516128,145,4.67741935483871,,,,,,,,,,,,,,,,,,,Jack Perkins,31468,678022,678022.0
326,McCade Brown,COL,4.33142,7.67258,5.26915,5.72411,16.402,16.249,0,0.0,,80.1714,356.844,90.0816,54.48,50.99,14.7794,28.3909,0.29192,3.81334,67.0501,7.52701,3.18715,2.36168,1.65913,0.187898,0.0795611,0.1083363890647888,0.277481,1.47774,0.310127,0.654445,,,5.06407,0.41007,-0.359746,999.0,,,,,,,211.5,2.64375,243,3.0375,,,,,,,,,,,,,,,,,,,McCade Brown,30004,685326,685326.0
327,Cade Gibson,MIA,1.99192,1.55092,0.0,3.98233,55.585,0.101,0,11.8898,,61.6524,265.24,58.0614,29.26,27.28,4.6785,24.4506,1.79542,3.39362,50.294,7.3419,3.5693,2.05696,0.682966,0.189616,0.0921829,0.0974335372447967,0.244576,1.33834,0.292631,0.701034,,,3.84501,0.397815,0.348053,999.0,,,,,,,313.49999999999994,5.056451612903225,312,5.032258064516129,,,,,,,,,,,,,,,,,,,Cade Gibson,31815,806188,806188.0
328,Seranthony Dominguez,CWS,2.00889,1.90321,0.0,4.09018,61.032,0.0,19,5.6556,,61.5669,261.197,50.2228,29.85,27.98,7.957,26.982,0.987994,3.58032,67.2694,9.83361,3.9443,2.49312,1.16317,0.257542,0.103301,0.1542411148548126,0.217759,1.254,0.271966,0.716791,,,4.11926,0.396786,0.245275,358.1099853515625,,,,,,,390.4,6.296774193548386,366,5.903225806451613,,,,,,,,,,,,,,,,,,,Seranthony Dominguez,19249,622554,622554.0
329,Bennett Sousa,HOU,2.16681,1.40992,0.0,3.99013,46.516,0.0,1,4.3819,,49.6676,209.127,43.3718,23.63,22.02,6.36138,17.6943,1.34168,1.8149,52.7612,9.56058,3.20629,2.98182,1.15271,0.252292,0.08461,0.1676821187138557,0.228732,1.2295,0.283614,0.717714,,,3.85398,0.393337,0.217675,999.0,,,,,,,251.4,5.028,239,4.78,,,,,,,,,,,,,,,,,,,Bennett Sousa,21345,656986,656986.0
330,Justin Lawrence,PIT,2.21025,1.66274,0.0,4.2903,54.601,0.0,1,11.5154,,58.5693,256.98,56.0324,29.84,27.92,5.00693,26.6917,1.36718,4.00707,55.9466,8.59699,4.10155,2.09603,0.769385,0.217708,0.103867,0.1138413771986961,0.247623,1.41241,0.308632,0.698468,,,3.90846,0.393329,0.0847611,699.5900268554688,,,,,,,301.5,5.110169491525424,302,5.11864406779661,,,,,,,,,,,,,,,,,,,Justin Lawrence,17639,664875,664875.0
331,Wikelman Gonzalez,CWS,1.62126,1.48948,0.0,3.97068,48.833,0.0,0,5.9847,,54.8067,237.643,43.2601,25.8,24.18,5.07978,30.3674,1.55859,3.63862,56.8767,9.33992,4.98674,1.87295,0.834168,0.239337,0.127786,0.1115506738424301,0.212438,1.3434,0.269482,0.71904,,,4.12593,0.393203,0.280558,999.0,,,,,,,269.7,4.903636363636363,246,4.472727272727273,,,,,,,,,,,,,,,,,,,Wikelman Gonzalez,26641,682790,682790.0
332,A.J. Puk,ARI,1.02602,0.807434,0.0,3.87302,28.828,0.054,2,0.5625,,30.6273,128.573,27.172,14.14,13.18,3.48871,9.67555,0.697238,1.48898,34.0326,10.0007,2.84321,3.51738,1.02518,0.264694,0.0752532,0.1894406154751777,0.231431,1.2031,0.296458,0.710425,,,3.48717,0.3888,0.225527,638.4099731445312,,,,,,,171.29999999999995,5.525806451612902,165,5.32258064516129,,,,,,,,,,,,,,,,,,,A.J. Puk,19343,640462,640462.0
333,Jedixson Paez,CWS,1.04383,0.897008,0.0,3.67945,31.26,0.0,0,0.0,,34.2687,139.209,31.2506,15.04,14.01,4.56005,5.63886,0.899658,1.23691,31.483,8.2684,1.48094,5.58322,1.19761,0.226156,0.0405064,0.1856498718261718,0.236151,1.07648,0.277188,0.716249,,,3.62952,0.388154,0.284015,999.0,,,,,,,150.50000000000003,4.426470588235295,146,4.294117647058823,,,,,,,,,,,,,,,,,,,Jedixson Paez,sa3016264,699151,
334,River Ryan,LAD,2.10361,1.93336,0.815077,4.40507,11.148,5.588,0,0.7745,,34.794,149.054,32.625,18.22,17.03,4.56765,13.2392,0.350615,1.68608,30.5765,7.90909,3.42451,2.30956,1.18149,0.205137,0.0888209,0.1163159012794494,0.243236,1.31816,0.283451,0.700394,,,4.37104,0.384047,0.329596,586.489990234375,,,,,,,132.7,3.791428571428571,131,3.742857142857143,,,,,,,,,,,,,,,,,,,River Ryan,29514,689981,689981.0
335,Eric Orze,MIN,2.99134,2.08017,0.0,4.32014,56.85,0.0,1,11.791,,61.0813,262.989,54.4378,31.38,29.32,7.47068,26.1131,1.51708,3.36417,62.2938,9.17866,3.84763,2.38554,1.10076,0.236869,0.0992937,0.137575201690197,0.233127,1.31875,0.286828,0.70152,,,4.1332,0.383877,0.0893665,740.5399780273438,,,,,,,314.9000000000001,5.162295081967215,304,4.983606557377049,,,,,,,,,,,,,,,,,,,Eric Orze,27626,679358,679358.0
336,Jake Bird,NYY,2.76327,1.55773,0.0,3.93058,50.243,0.062,0,10.1059,,53.9692,230.307,47.8812,25.19,23.57,5.45137,21.0812,1.37672,3.63195,54.347,9.063,3.51553,2.57799,0.90908,0.235977,0.0915352,0.1444415748119354,0.232893,1.27781,0.291024,0.713714,,,3.80799,0.381533,0.329693,999.0,,,,,,,286.3,5.301851851851852,278,5.148148148148148,,,,,,,,,,,,,,,,,,,Jake Bird,21267,656234,656234.0
337,Joel Payamps,ATL,2.08628,1.53406,0.0,4.35964,49.496,0.0,0,9.4438,,49.7518,211.334,49.0414,25.88,24.1,6.47237,13.8586,1.26092,2.36918,44.71,8.08794,2.50699,3.22616,1.17084,0.211561,0.0655768,0.1459842249751091,0.251358,1.26428,0.295775,0.687609,,,4.00755,0.379791,0.0129863,999.0,,,,,,,246.8,4.936,250,5.0,,,,,,,,,,,,,,,,,,,Joel Payamps,14332,606303,606303.0
338,Kyle Finnegan,DET,2.90217,2.03184,0.0,4.15048,60.458,0.0,5,13.4182,,62.9711,266.316,58.9841,31.24,29.04,7.77016,20.5272,1.33706,2.55937,56.9734,8.14279,2.9338,2.77551,1.11053,0.213932,0.0770783,0.1368532553315162,0.242504,1.26266,0.286935,0.703324,,,4.02959,0.378336,0.196312,363.489990234375,,,,,,,333.4000000000001,5.292063492063494,330,5.238095238095238,,,,,,,,,,,,,,,,,,,Kyle Finnegan,15009,640448,640448.0
339,Alexander Alberto,CWS,1.4093,1.21581,0.0,3.68991,42.284,0.0,0,0.0,,44.3425,188.433,37.5327,19.46,18.18,3.56866,19.002,1.03067,2.74165,41.071,8.33599,3.85674,2.16141,0.724314,0.21796,0.100842,0.1171183809638023,0.225165,1.27495,0.278279,0.719358,,,3.79999,0.378146,0.41006,999.0,,,,,,,193.6,4.4,184,4.181818181818182,,,,,,,,,,,,,,,,,,,Alexander Alberto,sa3015986,693739,
340,Tommy Nance,TOR,2.34647,1.54691,0.0,4.18962,53.513,0.0,0,11.6861,,56.7761,242.019,52.8976,28.31,26.43,6.72298,20.0742,1.28754,3.10038,55.4632,8.79189,3.18212,2.76291,1.06571,0.229169,0.082945,0.1462243124842643,0.241714,1.28526,0.294749,0.702676,,,3.94527,0.373455,0.182496,999.0,,,,,,,286.8999999999999,5.033333333333332,283,4.964912280701754,,,,,,,,,,,,,,,,,,,Tommy Nance,19178,667297,667297.0
341,Taylor Rogers,MIN,2.98343,2.14097,0.0,4.44012,57.96,0.0,9,5.5001,,58.9241,255.639,55.9798,31.22,29.07,7.06211,23.6431,1.43043,3.15617,58.2879,8.90283,3.61123,2.46532,1.07866,0.228008,0.0924864,0.135522112250328,0.244624,1.35128,0.299209,0.694088,,,4.07922,0.37185,-0.0173095,535.4099731445312,,,,,,,308.9,5.235593220338982,308,5.220338983050848,,,,,,,,,,,,,,,,,,,Taylor Rogers,13449,573124,573124.0
343,Keegan Akin,BAL,3.04169,2.20979,0.0,4.17106,62.63,0.219,2,15.7,,66.2638,280.795,61.8215,32.94,30.71,9.15632,21.274,1.47556,2.36248,62.5671,8.49792,2.88945,2.94102,1.24362,0.222821,0.0757633,0.1470578908920288,0.240402,1.25401,0.284008,0.713686,,,4.11315,0.371166,0.152019,727.72998046875,,,,,,,347.5000000000001,5.2651515151515165,344,5.212121212121212,,,,,,,,,,,,,,,,,,,Keegan Akin,19362,669211,669211.0
344,Eric Lauer,TOR,1.77105,2.04085,0.0,4.34806,36.453,2.942,0,4.1448,,55.7007,238.013,50.0407,28.83,26.91,8.44583,21.7957,1.67983,1.96764,57.6212,9.31031,3.52171,2.64369,1.36466,0.242093,0.0915738,0.1505191624164581,0.233563,1.28969,0.280701,0.716628,,,4.31723,0.370828,0.20185,596.3499755859375,,,,,,,246.0000000000001,4.392857142857145,236,4.214285714285714,,,,,,,,,,,,,,,,,,,Eric Lauer,19316,641778,641778.0
345,Kevin Kelly,TB,1.57832,1.11644,0.0,3.9602,38.127,0.0,0,0.6612,,39.6116,165.904,38.5744,18.72,17.43,4.20469,9.28333,0.7741,2.40659,33.2911,7.56395,2.10923,3.58612,0.95533,0.200665,0.055956,0.1447089500725269,0.250135,1.20817,0.294467,0.694232,,,3.71952,0.36899,0.194681,999.0,,,,,,,182.4,4.5600000000000005,185,4.625,,,,,,,,,,,,,,,,,,,Kevin Kelly,25679,687330,687330.0
346,Justin Wilson,,2.48983,2.66563,0.0,4.03999,44.62,0.0,0,0.0,,43.0843,183.122,38.9064,20.75,19.34,5.09004,15.9844,0.964016,1.78046,43.726,9.13404,3.33903,2.73554,1.06327,0.238781,0.0872885,0.1514922380447387,0.235287,1.27403,0.290167,0.71477,,,3.87817,0.366141,0.150255,999.0,,,,,,,189.3,4.402325581395348,184,4.27906976744186,,,,,,,,,,,,,,,,,,,Justin Wilson,4301,458677,458677.0
347,Mason Barnett,OAK,1.94313,2.89722,0.416657,4.75559,21.757,5.534,0,0.6362,,46.1583,201.361,44.2802,26.1,24.39,6.63172,19.4557,0.880108,2.51181,42.2082,8.2298,3.79349,2.16945,1.29306,0.209615,0.0966211,0.11299379914999,0.246834,1.38081,0.288377,0.691182,,,4.60179,0.36541,0.102026,999.0,,,,,,,161.90000000000006,3.519565217391306,161,3.5,,,,,,,,,,,,,,,,,,,Mason Barnett,31741,686930,686930.0
348,Fernando Cruz,NYY,3.19235,1.93203,0.0,4.27046,59.019,0.076,2,16.0378,,60.7592,260.862,49.8646,30.84,28.83,9.38543,28.1235,0.979403,3.31809,80.5874,11.9371,4.16582,2.86548,1.39022,0.308927,0.10781,0.2011170014739036,0.21735,1.28356,0.290282,0.72705,,,4.04299,0.364031,0.0893658,685.969970703125,,,,,,,353.7000000000001,5.7983606557377065,331,5.426229508196721,,,,,,,,,,,,,,,,,,,Fernando Cruz,7048,518585,518585.0
349,Juan Morillo,ARI,1.75738,1.43271,0.0,4.07967,49.787,0.0,0,0.6617,,48.8422,210.759,44.3975,23.7,22.14,4.52277,21.3989,1.44489,2.60374,45.7277,8.4261,3.94311,2.13692,0.833397,0.216967,0.101533,0.1154342219233512,0.237729,1.34712,0.29211,0.707925,,,3.94076,0.363581,0.164071,999.0,,,,,,,210.7,4.300000000000001,204,4.163265306122449,,,,,,,,,,,,,,,,,,,Juan Morillo,21924,666661,666661.0
350,Erik Miller,SF,2.63439,1.97584,0.0,3.8059,59.991,0.396,1,14.8266,,60.2774,260.921,50.332,27.42,25.49,5.21196,32.3068,1.65011,2.99898,60.3459,9.01022,4.82372,1.8679,0.778196,0.23128,0.123819,0.1074618101119995,0.223088,1.37098,0.2819,0.732908,,,4.01409,0.362224,0.4464,735.9500122070312,,,,,,,332.5,5.541666666666667,315,5.25,,,,,,,,,,,,,,,,,,,Erik Miller,26252,669062,669062.0
351,Clarke Schmidt,NYY,1.4515,1.46609,0.167518,4.05385,12.884,3.28,0,0.6934,,27.9068,117.863,24.7109,13.45,12.57,3.54974,9.69493,0.441778,1.46888,26.9834,8.7022,3.12664,2.78325,1.1448,0.228938,0.0822557,0.1466822028160095,0.231594,1.23288,0.277828,0.711907,,,4.05503,0.360338,0.335473,746.5399780273438,,,,,,,118.00000000000006,4.214285714285716,113,4.035714285714286,,,,,,,,,,,,,,,,,,,Clarke Schmidt,19899,657376,657376.0
352,Ian Hamilton,ATL,1.92473,1.41478,0.0,4.27116,45.698,0.106,0,6.4794,,48.7385,211.326,45.5096,24.72,23.13,4.92539,20.9604,0.979062,2.63085,48.6887,8.99081,3.87053,2.32289,0.909517,0.230396,0.0991853,0.1312109380960464,0.242414,1.36381,0.302594,0.700804,,,3.90304,0.356918,0.0617349,999.0,,,,,,,231.50000000000003,4.724489795918368,230,4.6938775510204085,,,,,,,,,,,,,,,,,,,Ian Hamilton,19261,641656,641656.0
353,Colin Selby,BAL,2.62228,1.81763,0.0,4.0206,53.499,0.0,0,12.7371,,57.5064,246.201,49.3368,27.41,25.69,6.52582,25.6116,1.7239,3.11651,58.0081,9.07852,4.00833,2.26491,1.02132,0.235613,0.104027,0.1315855011343956,0.226864,1.30331,0.279922,0.722334,,,4.09162,0.353004,0.338871,999.0,,,,,,,296.70000000000005,5.115517241379311,280,4.827586206896552,,,,,,,,,,,,,,,,,,,Colin Selby,24986,681882,681882.0
354,Justin Martinez,ARI,0.94567,0.667092,0.0,3.41902,26.049,0.0,3,0.5823,,27.6132,118.44,22.5008,11.2,10.49,1.65071,13.9675,1.00708,1.82892,30.7769,10.0312,4.55243,2.20347,0.538018,0.259852,0.117929,0.1419237926602363,0.219213,1.32068,0.296942,0.739762,,,3.3993,0.350071,0.37426,747.4299926757812,,,,,,,155.80000000000007,5.564285714285717,147,5.25,,,,,,,,,,,,,,,,,,,Justin Martinez,24453,679885,679885.0
356,Grant Anderson,MIL,2.67815,1.80381,0.0,4.12966,52.647,0.0,0,9.7197,,56.8594,241.191,51.3562,28.06,26.09,7.69674,19.79,1.48704,2.86952,55.7461,8.82378,3.13246,2.81689,1.21828,0.231129,0.0820511,0.1490776166319847,0.235006,1.25126,0.281513,0.713693,,,4.12959,0.33824,0.182497,999.0,,,,,,,273.79999999999995,4.803508771929824,264,4.631578947368421,,,,,,,,,,,,,,,,,,,Grant Anderson,20546,681982,681982.0
357,Andre Granillo,STL,1.38042,1.0876,0.0,3.95023,31.412,0.0,0,0.6713,,36.0207,152.718,29.0929,16.87,15.81,4.25232,15.7798,1.25465,1.63184,38.5581,9.63398,3.94268,2.44351,1.06247,0.252479,0.103326,0.1491525992751121,0.215015,1.24575,0.268558,0.719504,,,3.97906,0.334506,0.185518,999.0,,,,,,,169.80000000000004,4.716666666666668,156,4.333333333333333,,,,,,,,,,,,,,,,,,,Andre Granillo,29542,701552,701552.0
358,Scott Barlow,,2.96482,3.26103,0.0,4.12309,52.575,0.27,0,0.0,,54.1341,232.989,45.3067,26.51,24.8,5.8904,26.0768,1.29948,3.40224,57.643,9.58336,4.33537,2.21051,0.979302,0.247406,0.111923,0.1354834213852882,0.222626,1.31864,0.281592,0.710733,,,4.05372,0.334187,0.124379,750.5399780273438,,,,,,,237.8,4.403703703703704,221,4.092592592592593,,,,,,,,,,,,,,,,,,,Scott Barlow,14993,605130,605130.0
359,Elvis Alvarado,OAK,2.47304,1.82514,0.0,4.18956,56.036,0.0,3,10.4466,,60.3429,260.819,51.3791,30.09,28.09,7.1959,28.6358,1.75584,4.06325,65.1034,9.71002,4.27096,2.2735,1.07325,0.249612,0.109792,0.1398197337985038,0.225228,1.326,0.283551,0.713818,,,4.15327,0.333717,0.138199,688.9500122070312,,,,,,,311.29999999999995,5.188333333333333,295,4.916666666666667,,,,,,,,,,,,,,,,,,,Elvis Alvarado,21662,665660,665660.0
360,Tim Herrin,CLE,2.05955,1.76641,0.0,3.9407,52.247,0.0,0,10.103,,51.5695,221.509,45.3718,24.22,22.58,4.88374,22.9736,1.15039,2.7686,49.5623,8.64969,4.0094,2.15736,0.852319,0.223748,0.103714,0.1200340613722801,0.231764,1.32531,0.286497,0.717391,,,3.94164,0.330919,0.325057,999.0,,,,,,,268.3,5.1596153846153845,257,4.9423076923076925,,,,,,,,,,,,,,,,,,,Tim Herrin,25139,682120,682120.0
361,Brady Basso,OAK,2.22186,1.63947,0.0,4.13182,50.216,0.123,1,8.8806,,55.5445,236.085,51.7929,27.37,25.5,6.87176,18.918,1.61332,2.23281,51.2226,8.29971,3.06533,2.7076,1.11345,0.216966,0.0801322,0.1368340849876403,0.240971,1.27305,0.286413,0.709455,,,4.04144,0.327234,0.231486,999.0,,,,,,,273.1000000000001,4.876785714285716,269,4.803571428571429,,,,,,,,,,,,,,,,,,,Brady Basso,25582,669620,669620.0
362,Isaac Mattson,PIT,2.47828,1.86414,0.0,4.36062,59.326,0.0,2,13.0917,,64.8899,283.168,56.4771,33.49,31.44,7.48203,32.5426,1.50546,3.68087,64.4606,8.94046,4.51355,1.98081,1.03773,0.227641,0.114923,0.1127175167202949,0.228704,1.37186,0.279969,0.706981,,,4.322,0.326997,0.0985783,748.6500244140625,,,,,,,328.29999999999995,5.05076923076923,313,4.815384615384615,,,,,,,,,,,,,,,,,,,Isaac Mattson,20385,676755,676755.0
363,Mason Fluharty,TOR,1.6838,0.971813,0.0,3.68113,36.372,0.0,0,0.6476,,37.3581,156.49,30.9677,16.35,15.28,4.39772,13.9624,1.75806,1.52246,38.5408,9.28493,3.3637,2.76033,1.05946,0.246284,0.0892226,0.1570612415671348,0.219622,1.20269,0.270939,0.737108,,,3.84564,0.322833,0.342444,999.0,,,,,,,178.00000000000003,4.810810810810811,167,4.513513513513513,,,,,,,,,,,,,,,,,,,Mason Fluharty,31553,689254,689254.0
364,Paul Blackburn,NYY,2.55547,2.81489,0.0,4.86713,45.759,3.596,0,12.2959,,64.9973,282.854,67.0415,37.55,35.15,9.06921,22.4721,1.60626,2.94777,54.5141,7.54842,3.11164,2.42586,1.25579,0.192729,0.0794474,0.1132810860872268,0.260422,1.37719,0.299056,0.676462,,,4.4449,0.32211,-0.198417,999.0,,,,,,,279.1,4.293846153846154,291,4.476923076923077,,,,,,,,,,,,,,,,,,,Paul Blackburn,14739,621112,621112.0
365,Luinder Avila,KC,1.13365,0.775001,0.0,3.66953,26.633,0.0,0,0.6641,,30.8541,131.415,26.0816,13.46,12.58,2.33231,13.2303,0.829367,1.8319,30.1503,8.7947,3.85921,2.27889,0.680323,0.229428,0.100675,0.1287523135542869,0.224159,1.27412,0.283166,0.717178,,,3.62797,0.319116,0.329093,999.0,,,,,,,156.2,5.038709677419354,148,4.774193548387097,,,,,,,,,,,,,,,,,,,Luinder Avila,24452,679883,679883.0
366,Andrew Chafin,,2.32743,2.44864,0.0,3.97967,41.611,0.0,0,0.0,,41.5436,178.795,36.0204,19.7,18.37,4.26197,19.5637,0.843256,1.80362,43.8581,9.50141,4.23828,2.24181,0.923312,0.245299,0.10942,0.1358787342905998,0.228806,1.33797,0.290543,0.723217,,,3.90039,0.317002,0.199266,999.0,,,,,,,190.00000000000003,4.523809523809525,180,4.285714285714286,,,,,,,,,,,,,,,,,,,Andrew Chafin,12988,605177,605177.0
367,Michael Lorenzen,COL,6.47951,10.5738,11.7539,5.77004,24.502,24.502,0,0.0,,142.174,636.513,158.626,97.04,91.15,25.9172,57.7306,0.456183,5.67783,104.187,6.59532,3.65451,1.80471,1.64063,0.163684,0.0906982,0.0729857012629509,0.276784,1.52177,0.299568,0.662604,,,5.37729,0.316183,-0.720105,713.030029296875,,,,,,,333.6,2.3492957746478877,388,2.732394366197183,,,,,,,,,,,,,,,,,,,Michael Lorenzen,14843,547179,547179.0
368,Anthony Bender,MIA,2.22282,1.76859,0.0,4.18054,62.473,0.0,2,12.3344,,63.1211,269.635,58.8675,31.59,29.32,7.22045,22.7361,1.49092,3.75545,56.4324,8.0463,3.24178,2.48206,1.02951,0.209292,0.0843216,0.1249700337648391,0.24211,1.29281,0.287742,0.69954,,,4.09323,0.314833,0.0939711,744.72998046875,,,,,,,315.70000000000005,5.011111111111112,313,4.968253968253968,,,,,,,,,,,,,,,,,,,Anthony Bender,19742,669622,669622.0
369,Kyle Hurt,LAD,1.57693,1.4286,0.235196,4.43603,14.02,3.642,0,0.7745,,30.2297,131.119,27.5556,15.92,14.9,3.82763,13.5992,0.441068,1.60483,31.3951,9.34696,4.04877,2.30859,1.13957,0.23944,0.103717,0.1357232108712196,0.237723,1.3614,0.294055,0.704959,,,4.21293,0.314598,0.167287,999.0,,,,,,,118.0,3.933333333333334,116,3.8666666666666663,,,,,,,,,,,,,,,,,,,Kyle Hurt,27514,669165,669165.0
370,Kyle Hart,SD,2.44159,3.67702,0.533612,4.82208,26.043,7.337,0,0.6673,,60.3972,263.369,59.4449,34.68,32.36,9.30144,23.6844,0.973284,2.85023,53.3782,7.95407,3.5293,2.25373,1.38604,0.202675,0.0899288,0.1127460896968841,0.250998,1.37638,0.287925,0.691074,,,4.68763,0.310367,0.0226564,999.0,,,,,,,208.9,3.481666666666667,212,3.533333333333333,,,,,,,,,,,,,,,,,,,Kyle Hart,19646,606996,606996.0
371,Joe Jimenez,ATL,1.61642,1.15797,0.0,4.32995,38.106,0.0,0,3.9741,,39.5132,168.155,35.0238,20.32,19.01,5.45828,14.3889,0.657895,2.19418,44.9133,10.23,3.2774,3.12137,1.24324,0.267094,0.0855694,0.1815248727798462,0.23107,1.25054,0.292148,0.696479,,,3.91666,0.309993,0.0921329,999.0,,,,,,,201.5,5.0375,193,4.825,,,,,,,,,,,,,,,,,,,Joe Jimenez,15761,641729,641729.0
