,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
236,Trevor Larnach,MIN,107.091,437.964,386.338,95.3482,63.3682,18.792,0.825808,12.3621,50.5198,48.1306,43.0329,1.33658,98.3705,4.16642,3.98649,0.440018,8.28822,3.81612,1.35157,0.2468,0.09825670603063265,0.22460864363281002,0.437458,0.325805,0.395711,0.315872,0.721516,0.148911,3.47649,0.296811,,-0.511373,52.7506,1.00182,101.379,-0.511373,0.0,0.2002423405647277,-7.34205150604248,0.811563,405.4400024414063,,,,,,,465.4,4.34953271,465.4,4.34953271,,,,,,,,,,,,,,,,,,,Trevor Larnach,21501,663616,663616.0
237,Dylan Crews,WSH,135.348,554.035,505.775,119.309,78.4485,22.2669,2.97751,15.6162,65.1984,58.207,36.0885,0.617705,127.174,7.8074,3.6299,0.7339,8.67514,22.1398,6.38869,0.235894,0.06513758156073174,0.22954145496223166,0.283773,0.294966,0.38432,0.296374,0.679286,0.148427,6.18372,0.282839,,1.00807,57.9598,-7.5037,88.6307,1.00807,0.0,-6.4575101137161255,-4.103688716888428,0.805371,166.08999633789062,,,,,,,548.7,4.064444444,548.7,4.064444444,,,,,,,,,,,,,,,,,,,Dylan Crews,33541,686611,686611.0
238,Nolan Schanuel,LAA,140.731,600.293,517.127,131.039,97.8337,22.4631,2.43463,8.30763,65.166,50.726,65.9001,2.93945,81.295,9.35672,4.80736,3.1015,14.2595,5.85896,2.27641,0.253398,0.10977989081998289,0.13542553386429626,0.810629,0.345444,0.354447,0.312207,0.699891,0.101049,3.7314,0.283883,,-0.883717,70.5159,-0.413332,98.4334,-0.883717,0.0,-1.9921166896820068,-10.85887336730957,0.799073,313.0599975585937,,,,,,,597.8,4.239716312,597.8,4.239716312,,,,,,,,,,,,,,,,,,,Nolan Schanuel,33189,694384,694384.0
239,Jasson Dominguez,NYY,74.303,292.09,261.0,62.1179,39.3272,12.04,1.29604,9.4546,38.0291,29.9551,27.0154,1.08519,74.9707,2.10719,1.64858,0.319235,4.44403,11.897,2.90224,0.238,0.09248998596323052,0.25666986202882675,0.360346,0.312713,0.402735,0.311486,0.715448,0.164736,5.97142,0.295491,,0.746157,34.1406,-0.372123,100.243,0.746157,0.0,0.829827755689621,-3.1532909870147705,0.790855,234.3500061035156,,,,,,,312.7,4.225675675,312.7,4.225675675,,,,,,,,,,,,,,,,,,,Jasson Dominguez,28080,691176,691176.0
240,Adolis Garcia,PHI,132.867,552.69,504.725,117.696,70.9337,22.6431,0.937348,23.1821,65.7994,72.8568,37.103,0.810155,141.793,5.20561,5.09254,0.56411,7.87696,9.83502,3.56799,0.233189,0.067131665128734,0.2565506884510304,0.26167,0.289798,0.419556,0.305654,0.709354,0.186367,4.32992,0.274079,,-0.236392,61.9835,-3.32103,93.3576,-0.236392,0.0,-4.587522894144058,-6.15125036239624,0.782625,227.91000366210935,,,,,,,578.2,4.347368421,578.2,4.347368421,,,,,,,,,,,,,,,,,,,Adolis Garcia,19287,666969,666969.0
241,Alek Thomas,ARI,114.222,437.146,401.611,96.5102,64.0728,20.2994,2.62218,9.51586,49.4701,44.9429,25.7322,0.899786,103.131,3.69491,2.52785,3.58032,9.01883,8.34782,2.31283,0.240308,0.05886408659807021,0.23591889208639677,0.24951,0.290469,0.374994,0.289678,0.665463,0.134686,5.41244,0.298446,,0.111105,43.3552,-8.29699,83.0397,0.111105,0.0,-8.676161043345928,1.7626850605010986,0.780693,528.469970703125,,,,,,,409.9,3.595614035,409.9,3.595614035,,,,,,,,,,,,,,,,,,,Alek Thomas,23792,677950,677950.0
242,Lane Thomas,KC,93.038,380.377,342.569,79.8438,49.4815,16.8577,1.60061,11.904,49.3533,40.849,30.4342,0.115467,94.7639,4.28363,2.67825,0.412264,4.90757,16.2472,4.34138,0.233074,0.08001062104175594,0.2491315195187932,0.321158,0.301506,0.395876,0.304372,0.697382,0.162802,6.19302,0.284769,,0.916467,42.263,-2.68148,91.1978,0.916467,0.0,-3.0297061800956726,-2.493708610534668,0.774357,410.260009765625,,,,,,,399.7,4.297849462,399.7,4.297849462,,,,,,,,,,,,,,,,,,,Lane Thomas,16939,657041,657041.0
243,Joc Pederson,TEX,103.736,409.534,352.298,80.2341,47.2213,14.9628,0.418676,17.6313,49.6185,52.0663,45.4556,1.90109,92.1208,7.48076,3.3702,0.734804,6.97534,2.79953,1.08352,0.227745,0.11099347062759135,0.2249405421772063,0.493435,0.325915,0.422733,0.325807,0.748649,0.194989,3.00446,0.25457,,-0.532472,52.6296,4.23999,110.385,-0.532472,0.0,4.480363488197327,-11.102767944335938,0.764591,552.3499755859375,,,,,,,467.6,4.496153846,467.6,4.496153846,,,,,,,,,,,,,,,,,,,Joc Pederson,11899,592626,592626.0
244,Austin Hedges,CLE,42.196,141.791,124.46,23.1697,15.8793,3.82108,0.0137598,3.45559,12.4248,11.1951,10.255,0.207982,38.4958,1.55201,0.943248,3.42026,2.29019,1.72069,0.772782,0.186162,0.07232475968150306,0.27149678047266756,0.266393,0.254914,0.300378,0.247633,0.555292,0.114216,3.27756,0.236234,,-0.153733,9.22229,-7.53141,56.3137,-0.153733,6.74,-7.45446752011776,9.995863914489746,0.759324,999.0,,,,,,,81.6,1.942857142,81.6,1.942857142,,,,,,,,,,,,,,,,,,,Austin Hedges,12976,595978,595978.0
245,Chandler Simpson,TB,110.515,454.059,421.354,120.334,101.071,15.004,4.25866,0.0,57.6424,29.8633,23.3436,0.740284,45.329,1.17463,2.96448,5.22267,9.18683,37.2136,6.55163,0.285589,0.05141093998797513,0.0998306387495898,0.514982,0.322728,0.341412,0.292785,0.66414,0.0558232,7.5245,0.317513,,3.9355,46.1779,-7.4727,85.3501,3.9355,0.0,-3.904582977294922,-4.486720085144043,0.740402,179.0,,,,,,,440.0,3.963963963,440.0,3.963963963,,,,,,,,,,,,,,,,,,,Chandler Simpson,31912,802415,802415.0
246,Brooks Baldwin,CWS,102.375,387.308,354.675,83.2611,53.3962,15.3289,2.00359,12.5324,43.5036,40.6046,24.5963,0.863569,94.9042,2.0897,2.64265,3.30476,5.19562,7.55313,1.89697,0.234753,0.06350578867464654,0.24503547564212463,0.25917,0.286318,0.395276,0.294765,0.681594,0.160523,5.29557,0.28305,,0.210807,40.0118,-5.75159,87.3389,0.210807,0.0,-5.5688332468271255,-0.5266203880310059,0.740237,446.3800048828125,,,,,,,377.5,3.700980392,377.5,3.700980392,,,,,,,,,,,,,,,,,,,Brooks Baldwin,31394,681460,681460.0
247,Edouard Julien,COL,92.446,354.853,308.004,75.0769,51.2801,14.3152,1.56537,7.91619,41.4792,36.1614,40.9806,1.33427,102.882,3.15359,1.85117,0.863934,6.71706,3.90065,1.28354,0.243753,0.11548613087672924,0.2899285056065469,0.398324,0.336765,0.3775,0.316096,0.714265,0.133747,4.20449,0.337396,,-0.366588,42.8048,0.876231,88.4685,-0.366588,0.0,-5.216460227966309,0.2104871869087219,0.695733,586.5900268554688,,,,,,,376.0,4.086956521,376.0,4.086956521,,,,,,,,,,,,,,,,,,,Edouard Julien,27534,666397,666397.0
248,Isaac Collins,KC,104.968,397.236,346.196,83.2989,55.9374,16.7151,3.01602,7.63035,49.3966,36.3972,41.8419,0.895032,80.1992,4.76812,2.76423,1.66547,6.93589,12.4009,3.77772,0.240612,0.10533259825393469,0.20189308119103003,0.521725,0.328409,0.372439,0.310049,0.700848,0.131828,6.00542,0.289772,,0.262064,45.9669,-0.969599,95.1081,0.262064,0.0,-2.0282828509807587,-4.8596296310424805,0.694119,334.3800048828125,,,,,,,413.0,3.933333333,413.0,3.933333333,,,,,,,,,,,,,,,,,,,Isaac Collins,25477,686555,686555.0
249,Noelvi Marte,CIN,125.863,527.086,486.878,121.078,77.7285,24.1947,1.72621,17.4283,63.2554,60.6483,31.4187,1.28895,121.343,4.8903,3.2677,0.630927,8.87696,14.6169,4.30845,0.248682,0.05960829921492888,0.23021480365632932,0.258925,0.298956,0.412854,0.307499,0.71181,0.164172,5.1729,0.294982,,0.414667,59.9014,-2.37786,91.3515,0.414667,0.0,-4.988112926483154,-6.023682117462158,0.667536,142.24000549316406,,,,,,,556.7,4.418253968,556.7,4.418253968,,,,,,,,,,,,,,,,,,,Noelvi Marte,26517,682622,682622.0
250,Matt Vierling,DET,64.477,255.344,230.792,56.3528,37.7733,11.3465,0.668674,6.56438,28.4176,26.9511,19.6248,0.176195,55.5853,2.39712,2.036,0.494369,4.71807,3.00306,0.877611,0.244172,0.07685631931825303,0.2176879033774046,0.353058,0.307533,0.384458,0.302937,0.691992,0.140287,4.14083,0.29171,,-0.152371,28.0732,-2.0977,92.9748,-0.152371,0.0,-2.266631484031677,-3.02484686187654e-08,0.667271,617.4400024414062,,,,,,,254.9,3.9828125,254.9,3.9828125,,,,,,,,,,,,,,,,,,,Matt Vierling,21558,663837,663837.0
251,Blaze Alexander,BAL,90.662,353.89,315.747,69.4493,47.3123,11.6563,2.00724,8.47353,41.2863,31.0885,27.9163,0.0551998,114.299,6.38214,1.99938,1.84503,6.04493,7.44018,2.20015,0.219952,0.07888411653338609,0.3229788917460228,0.244239,0.2947,0.350092,0.285977,0.644793,0.13014,5.55487,0.312738,,0.0486318,34.0347,-7.78008,82.9874,0.0486318,0.0,-7.047355558723211,1.2658568620681765,0.654679,539.4099731445312,,,,,,,301.5,3.313186813,301.5,3.313186813,,,,,,,,,,,,,,,,,,,Blaze Alexander,23789,677942,677942.0
252,Victor Scott II,STL,130.986,505.604,452.829,99.9407,72.8013,15.6825,3.98889,7.46792,59.9121,32.7908,36.5483,0.512551,118.439,7.06217,3.62087,5.54408,7.05697,31.184,4.89372,0.220703,0.07228641387330796,0.2342524980023892,0.308584,0.287068,0.322428,0.271102,0.609496,0.101725,7.48248,0.27976,,3.46761,42.5191,-17.2219,73.4467,3.46761,0.0,-12.444358587265016,2.0213887691497803,0.654657,334.739990234375,,,,,,,418.9,3.197709923,418.9,3.197709923,,,,,,,,,,,,,,,,,,,Victor Scott II,31349,687363,687363.0
253,Dalton Rushing,LAD,55.216,198.842,176.669,39.1547,23.5183,8.41693,0.583999,6.63543,23.6171,23.665,17.3627,0.531892,56.2431,3.39625,1.18272,0.231729,3.10109,0.667348,0.201583,0.221628,0.08731907745848462,0.28285322014463743,0.308708,0.301664,0.388557,0.302031,0.690222,0.16693,3.37876,0.282843,,-0.237875,21.7149,-1.77979,92.995,-0.237875,-1.09,-1.888725191354752,1.6556514501571655,0.653004,441.05999755859375,,,,,,,198.0,3.6,198.0,3.6,,,,,,,,,,,,,,,,,,,Dalton Rushing,31382,687221,687221.0
254,Javier Sanoja,MIA,65.434,239.421,222.674,60.0704,43.4266,11.4184,1.90949,3.31591,26.8177,23.1283,12.7055,0.878943,22.8179,0.990858,1.80168,1.24899,4.68425,7.2455,2.11422,0.269768,0.05306760893990085,0.09530450545273807,0.556822,0.30972,0.382872,0.300429,0.692592,0.113103,5.67153,0.286145,,0.211985,25.8351,-2.45437,90.0476,0.211985,0.0,-2.612147405743599,1.0097838640213013,0.651038,525.3800048828125,,,,,,,234.2,3.603076923,234.2,3.603076923,,,,,,,,,,,,,,,,,,,Javier Sanoja,28253,691594,691594.0
255,Gary Sanchez,,55.632,209.259,185.765,39.6838,23.6498,7.03273,0.000216122,9.00103,22.6891,27.5596,17.0991,0.0800897,56.9952,3.76926,1.42776,0.219872,3.67296,0.228008,0.103388,0.213624,0.08171261451120382,0.27236677992344416,0.30001,0.291031,0.396846,0.300523,0.687877,0.183222,1.78542,0.253166,,-0.290103,22.5965,-2.12911,91.1522,-0.290103,0.4,-2.478401929140091,1.6019258797168732,0.634926,678.9099731445312,,,,,,,205.9,3.676785714,205.9,3.676785714,,,,,,,,,,,,,,,,,,,Gary Sanchez,11442,596142,596142.0
256,Giancarlo Stanton,NYY,104.499,426.819,381.486,82.982,44.4953,12.504,0.0,25.9826,52.0464,64.2842,40.0906,1.84614,135.748,2.25508,2.48167,0.435314,7.04385,0.00496157,0.00377794,0.217523,0.09392880823018657,0.31804582270236326,0.295331,0.29398,0.454627,0.320233,0.748607,0.237104,1.23319,0.25648,,-0.561663,52.9194,2.48741,106.269,-0.561663,0.0,2.591779410839081,-11.1791410446167,0.624419,266.0899963378906,,,,,,,491.9,4.729807692,491.9,4.729807692,,,,,,,,,,,,,,,,,,,Giancarlo Stanton,4949,519317,519317.0
257,Connor Wong,BOS,61.404,224.324,204.862,47.2166,32.2869,8.70834,0.972058,5.2493,23.8782,22.132,14.2207,0.133616,55.7684,2.60331,1.34634,1.29149,3.86191,4.11811,1.2955,0.23048,0.06339357358107024,0.24860647991298299,0.254995,0.287136,0.359349,0.283755,0.646484,0.128869,4.92796,0.289049,,-0.0302391,21.1693,-5.33635,75.8162,-0.0302391,0.02,-6.424244923517108,4.7579627223312855,0.61946,638.530029296875,,,,,,,192.8,3.160655737,192.8,3.160655737,,,,,,,,,,,,,,,,,,,Connor Wong,19896,657136,657136.0
258,Ramon Urias,,57.972,223.464,202.767,48.4291,32.2396,9.07209,0.553291,6.56411,24.6477,25.2493,16.1232,0.0367665,49.9284,2.76718,1.52253,0.284222,4.56487,1.40146,0.521665,0.238841,0.07215121898829342,0.22342927719901193,0.322927,0.301638,0.386158,0.301056,0.687796,0.147317,3.31622,0.28326,,-0.270641,24.227,-2.17695,91.5182,-0.270641,0.0,-2.510804682970047,0.8946295976638794,0.608433,724.5,,,,,,,219.5,3.784482758,219.5,3.784482758,,,,,,,,,,,,,,,,,,,Ramon Urias,18795,602104,602104.0
259,Christian Vazquez,,53.228,188.758,171.044,38.7023,28.0578,6.90383,0.0173367,3.7234,17.9613,18.1868,11.3874,0.105652,36.8696,1.3527,1.36783,1.49375,3.70528,1.96994,1.04723,0.226271,0.06032803907648947,0.19532735036395807,0.308856,0.277839,0.332143,0.269085,0.609981,0.105871,3.07324,0.265356,,-0.303508,15.5646,-6.73864,69.5555,-0.303508,2.46,-7.095541268587112,6.567098617553711,0.599545,999.0,,,,,,,142.3,2.68490566,142.3,2.68490566,,,,,,,,,,,,,,,,,,,Christian Vazquez,9774,543877,543877.0
260,James McCann,ARI,52.466,192.403,174.595,41.5435,28.9749,7.45597,0.407174,4.7055,19.5864,21.613,10.4924,0.101327,50.5972,2.11486,1.49538,1.14869,3.75599,1.09312,0.475815,0.237942,0.05453345322058388,0.2629751095357141,0.207372,0.286971,0.366164,0.285514,0.653135,0.128222,3.24656,0.304982,,-0.250073,18.4316,-4.30228,80.1871,-0.250073,1.1,-4.76814466714859,4.176709771156311,0.594421,660.3800048828125,,,,,,,165.4,3.18076923,165.4,3.18076923,,,,,,,,,,,,,,,,,,,James McCann,12859,543510,543510.0
261,Brett Baty,NYM,114.172,446.451,404.576,94.9874,62.7586,16.9676,0.39981,14.8613,49.7474,50.8676,34.9783,0.717755,113.871,3.22524,2.33132,1.19885,9.34932,3.70208,1.19081,0.234783,0.0783474558238194,0.25505822587473204,0.307176,0.299231,0.388897,0.300529,0.688128,0.154115,3.25571,0.288041,,-0.409021,48.2112,-4.54047,94.7581,-0.409021,0.0,-3.182704985141754,-5.882080554962158,0.592261,279.7900085449219,,,,,,,436.1,3.825438596,436.1,3.825438596,,,,,,,,,,,,,,,,,,,Brett Baty,26123,683146,683146.0
262,JJ Bleday,CIN,82.073,323.655,286.459,65.0111,36.8831,13.9504,0.824489,13.3531,37.2012,41.1672,32.9805,0.874729,73.8033,1.60889,2.22751,0.378782,4.48949,2.06276,0.652652,0.226947,0.10190017147888956,0.22803077350882883,0.44687,0.308097,0.421246,0.316021,0.729343,0.194299,3.42545,0.256328,,-0.320783,39.0216,0.779251,97.1893,-0.320783,0.0,-1.3989690244197843,-3.588582754135132,0.59142,529.8499755859375,,,,,,,352.5,4.298780487,352.5,4.298780487,,,,,,,,,,,,,,,,,,,JJ Bleday,26368,668709,668709.0
263,Carson Benge,NYM,94.055,375.503,338.664,80.8948,54.1012,17.313,0.716222,8.76436,41.4568,38.4021,30.1741,1.68387,81.2943,3.6605,2.20109,0.803504,6.73489,7.13857,1.45434,0.238865,0.08035648183902659,0.2164944088329521,0.371171,0.30619,0.371853,0.296903,0.678044,0.132989,4.4874,0.287594,,0.26273,39.4443,-4.92424,92.2745,0.26273,0.0,-3.1754898130893707,-3.5395400524139404,0.591166,999.0,,,,,,,366.7,3.901063829,366.7,3.901063829,,,,,,,,,,,,,,,,,,,Carson Benge,sa3025452,701807,
264,Sal Frelick,MIL,129.255,536.001,482.649,120.706,90.0122,20.3555,4.50684,5.83184,58.6471,45.7074,41.7985,0.699069,72.8421,5.31036,3.31979,2.22958,10.421,16.2091,3.547,0.250091,0.0779821306303533,0.1358991867552486,0.573823,0.314804,0.34719,0.293379,0.661994,0.0970988,5.99577,0.282042,,0.888651,54.77,-8.56262,87.3139,0.888651,0.0,-7.170474052429199,-4.891054630279541,0.590482,204.47000122070312,,,,,,,497.7,3.858139534,497.7,3.858139534,,,,,,,,,,,,,,,,,,,Sal Frelick,29622,686217,686217.0
265,Samuel Basallo,BAL,108.96,421.263,384.075,90.8305,57.2068,17.6848,0.558437,15.3804,47.5989,51.3131,30.7085,2.09826,100.392,2.89293,2.89989,0.686391,7.8863,2.97716,1.04991,0.236491,0.07289626670274864,0.2383119334002749,0.305887,0.29586,0.405581,0.302796,0.701441,0.169089,3.12874,0.278205,,-0.420158,46.2667,-3.50881,94.5731,-0.420158,-2.53,-3.114633709192276,-5.638192892074585,0.587925,178.24000549316406,,,,,,,429.4,3.939449541,429.4,3.939449541,,,,,,,,,,,,,,,,,,,Samuel Basallo,28824,694212,694212.0
266,Cam Smith,HOU,101.878,405.497,363.223,87.6651,59.7008,17.788,1.15708,9.0192,46.5463,39.4994,34.2141,1.0907,107.265,5.18622,2.28894,0.584592,7.37547,5.88042,1.55039,0.241353,0.08437571671307063,0.2645272344801564,0.318967,0.31381,0.37119,0.301641,0.685,0.129837,4.45896,0.315559,,-0.105858,44.1546,-3.75797,92.908,-0.105858,0.0,-3.4953103736042976,-4.716574192047119,0.587751,368.8800048828125,,,,,,,395.1,3.873529411,395.1,3.873529411,,,,,,,,,,,,,,,,,,,Cam Smith,35108,701358,701358.0
267,Max Muncy,OAK,96.86,376.989,345.587,79.2751,51.0943,16.0927,1.0083,11.0798,41.8044,38.6464,22.1734,0.607932,112.6,4.6992,2.18703,2.34283,6.18563,4.96079,1.53013,0.229393,0.05881710076421329,0.2986824549257405,0.196922,0.283328,0.377977,0.287967,0.661304,0.148584,4.45635,0.304315,,-0.145157,36.8651,-7.67905,80.0938,-0.145157,0.0,-8.989976570010185,1.754710078239441,0.587282,490.05999755859375,,,,,,,336.8,3.472164948,336.8,3.472164948,,,,,,,,,,,,,,,,,,,Max Muncy,29779,691777,691777.0
268,Edmundo Sosa,PHI,58.516,217.303,200.217,49.5937,32.7283,8.91854,1.25492,6.6919,25.22,25.0053,9.12681,0.222753,50.6984,4.78369,1.46134,1.56907,4.08903,2.97457,0.840513,0.2477,0.042000386557019466,0.2333074094697266,0.180022,0.294562,0.405049,0.30311,0.699611,0.15735,5.12652,0.297334,,-0.055714,23.9214,-1.75463,91.6147,-0.055714,0.0,-2.2153490893542767,0.7095193266868591,0.585626,576.8499755859375,,,,,,,222.5,3.77118644,222.5,3.77118644,,,,,,,,,,,,,,,,,,,Edmundo Sosa,17022,624641,624641.0
269,Jordan Beck,COL,127.839,523.917,476.896,120.921,76.2431,25.5466,2.94649,16.1846,66.6757,61.5222,39.328,0.238817,147.924,3.60446,3.63611,0.452576,7.25057,15.1327,4.41234,0.253558,0.07506532523281359,0.2823424321027949,0.265867,0.313017,0.421296,0.318287,0.734313,0.167738,5.74367,0.331,,0.434423,64.1303,2.22543,89.969,0.434423,0.0,-5.794354736804962,-5.918471813201904,0.585025,238.0,,,,,,,589.8,4.6078125,589.8,4.6078125,,,,,,,,,,,,,,,,,,,Jordan Beck,31431,687597,687597.0
270,Vaughn Grissom,LAA,79.185,318.466,290.347,71.7108,52.7419,13.0972,0.801447,5.0702,32.5142,28.7385,21.2565,0.419553,63.9522,4.36217,2.08665,0.413517,6.47018,5.52556,1.67473,0.246983,0.06674652867182053,0.20081327363046603,0.332381,0.306017,0.35,0.289943,0.656017,0.103017,4.20087,0.298286,,-0.0952612,31.6533,-5.97587,83.0968,-0.0952612,0.0,-6.4398756846785545,1.160891056060791,0.58135,576.6500244140625,,,,,,,284.4,3.6,284.4,3.6,,,,,,,,,,,,,,,,,,,Vaughn Grissom,26031,687093,687093.0
271,Christian Moore,LAA,113.337,440.886,396.523,86.3737,57.8937,14.8808,1.7688,11.8304,46.1916,42.1135,36.9376,0.862254,142.029,3.53943,2.59614,1.29024,6.16659,7.55231,2.07427,0.217828,0.08378038767391117,0.32214449993875965,0.260072,0.288562,0.353784,0.282913,0.642346,0.135956,4.74213,0.303937,,0.0172922,41.3045,-10.7896,78.2539,0.0172922,0.0,-11.28276808001101,1.7490276098251345,0.577128,425.0899963378906,,,,,,,384.9,3.40619469,384.9,3.40619469,,,,,,,,,,,,,,,,,,,Christian Moore,34979,695681,695681.0
272,Garrett Mitchell,MIL,92.76,353.346,314.485,69.0236,46.6744,12.3387,2.39705,7.61349,39.9226,31.2172,31.8386,0.663082,110.617,3.37347,1.53539,2.11338,5.50318,12.2426,2.42884,0.219481,0.09010601506738437,0.3130557583784732,0.287828,0.296771,0.346588,0.28507,0.643359,0.127107,6.31149,0.310481,,0.917654,33.722,-8.02856,81.6216,0.917654,0.0,-6.778989851474762,0.5429757237434387,0.564754,503.3200073242188,,,,,,,316.0,3.397849462,316.0,3.397849462,,,,,,,,,,,,,,,,,,,Garrett Mitchell,27555,669003,669003.0
273,Wenceel Perez,DET,113.226,460.05,415.288,96.3439,61.7207,18.8042,4.07567,11.7433,54.6381,44.8608,36.6166,0.668365,97.9553,3.35497,3.59711,1.19302,5.71819,11.7403,3.2166,0.231993,0.07959265297250298,0.21292316052602975,0.37381,0.297076,0.381733,0.296098,0.67881,0.149741,6.18367,0.273623,,0.363884,48.0247,-6.33379,88.2638,0.363884,0.0,-5.999748021364212,-4.355981826782227,0.560513,426.5299987792969,,,,,,,447.7,3.961946902,447.7,3.961946902,,,,,,,,,,,,,,,,,,,Wenceel Perez,22857,672761,672761.0
274,Mike Tauchman,,75.899,310.999,269.91,62.6105,42.1035,12.0871,0.381484,8.03835,34.7768,32.4069,35.6759,0.219525,69.9092,2.95074,1.88377,0.578723,6.09572,2.13047,0.903181,0.231968,0.1147138736780504,0.22478914723198465,0.510318,0.326129,0.368922,0.309204,0.695051,0.136954,2.94811,0.281523,,-0.47528,35.7745,-0.972381,97.1153,-0.47528,0.0,-1.5356295108795166,-3.5138425827026367,0.560271,744.4400024414062,,,,,,,310.8,4.089473684,310.8,4.089473684,,,,,,,,,,,,,,,,,,,Mike Tauchman,15274,643565,643565.0
275,Tommy Pham,,81.652,331.265,296.341,71.4275,47.4365,14.1251,0.671288,9.19466,38.8637,35.9551,29.8604,0.525519,75.4958,2.39413,2.2382,0.431229,6.91745,5.28786,1.83064,0.241031,0.09014052193862919,0.22790152898736663,0.395524,0.313396,0.386309,0.306842,0.699705,0.145277,4.13359,0.290959,,-0.214732,37.4705,-1.67098,95.4928,-0.214732,0.0,-1.9794158190488813,-3.780185222625733,0.557791,721.4400024414062,,,,,,,332.4,4.053658536,332.4,4.053658536,,,,,,,,,,,,,,,,,,,Tommy Pham,2967,502054,502054.0
276,Braxton Fulford,COL,55.91,204.328,185.519,44.7524,28.3343,9.9192,1.05536,5.44354,23.0378,22.9305,13.2684,0.0338265,56.0075,3.46221,1.45398,0.624451,2.92781,2.71701,0.773214,0.241228,0.06493676833326807,0.2741058494185819,0.236903,0.301826,0.394099,0.303606,0.695925,0.152871,4.93327,0.313163,,-0.0705237,22.5754,-1.56749,79.9124,-0.0705237,-0.73,-4.935159675776959,3.584043025970459,0.557289,709.8800048828125,,,,,,,198.6,3.546428571,198.6,3.546428571,,,,,,,,,,,,,,,,,,,Braxton Fulford,29704,690924,690924.0
277,Taylor Walls,TB,85.434,326.36,290.909,62.9891,42.5243,12.7923,1.75628,5.91626,36.9757,27.0024,29.6616,0.351189,76.5275,1.27982,2.73149,1.58174,3.79755,15.0717,3.96849,0.216526,0.09088613800710871,0.23448798872410834,0.387595,0.28939,0.333585,0.276246,0.622975,0.117059,6.35273,0.270236,,0.906497,28.8086,-9.75335,73.9573,0.906497,0.0,-9.11091011762619,3.310713768005371,0.555821,598.1199951171875,,,,,,,277.6,3.265882352,277.6,3.265882352,,,,,,,,,,,,,,,,,,,Taylor Walls,22458,670764,670764.0
278,Victor Robles,SEA,91.709,357.228,318.083,74.33,52.2287,12.9879,2.49948,6.61395,44.1685,27.4114,22.7509,0.3292,81.1244,8.64624,2.13985,5.60825,5.75331,18.6077,4.88294,0.233681,0.06368733693887378,0.22709418074730983,0.280444,0.300686,0.352609,0.289025,0.653295,0.118927,7.15527,0.291272,,1.172,35.2396,-6.96962,90.1736,1.172,0.0,-2.965242385864258,-3.9061241149902335,0.554927,350.9100036621094,,,,,,,329.4,3.580434782,329.4,3.580434782,,,,,,,,,,,,,,,,,,,Victor Robles,18363,645302,645302.0
279,Gabriel Arias,CLE,109.311,433.166,399.169,89.6391,60.368,17.5163,0.638198,11.1165,45.5433,43.6378,26.2229,0.769628,134.343,4.69366,2.31029,0.770283,8.13416,8.51658,3.11044,0.224564,0.060537761504827245,0.3101420702455871,0.195193,0.278809,0.355191,0.277668,0.634,0.130627,4.43993,0.306706,,-0.168014,38.7367,-12.4452,77.0037,-0.168014,0.0,-11.908490911126137,2.4135618209838867,0.553914,474.8200073242188,,,,,,,368.0,3.376146788,368.0,3.376146788,,,,,,,,,,,,,,,,,,,Gabriel Arias,22563,672356,672356.0
280,Lourdes Gurriel Jr.,ARI,68.2,290.703,267.959,71.1355,47.9835,13.6086,0.937325,8.60615,34.2902,36.6362,16.8484,0.27995,45.7059,2.88002,2.69679,0.318469,5.34692,3.85474,1.42444,0.265471,0.05795743421980511,0.15722541563038567,0.368625,0.312909,0.419605,0.3169,0.732514,0.154134,4.22745,0.289027,,-0.257549,35.2562,0.907401,101.687,-0.257549,0.0,0.323818027973175,-4.606709003448486,0.551349,534.0599975585938,,,,,,,325.3,4.783823529,325.3,4.783823529,,,,,,,,,,,,,,,,,,,Lourdes Gurriel Jr.,19238,666971,666971.0
281,Kody Clemens,MIN,72.32,278.397,253.035,58.6027,33.6658,11.7434,1.28098,11.9125,33.5013,35.7058,20.0502,0.447802,69.3176,2.17069,2.44803,0.692944,3.96914,3.27964,0.911938,0.231599,0.0720201726311706,0.24898831524764994,0.289251,0.291042,0.42937,0.309575,0.720412,0.197771,4.53409,0.267945,,-0.0835161,32.1081,-0.786621,97.0405,-0.0835161,0.0,-1.0546075627207756,-3.1452300548553467,0.55066,397.05999755859375,,,,,,,299.6,4.161111111,299.6,4.161111111,,,,,,,,,,,,,,,,,,,Kody Clemens,20572,665019,665019.0
