,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
123,Seth Lugo,KC,9.06429,10.5194,12.862,4.79021,28,28,0,0.0,,162.876,703.246,166.441,92.73,86.69,24.9236,53.035,0.589163,6.63335,132.085,7.29862,2.93054,2.49054,1.3772,0.187823,0.0754145,0.1124080866575241,0.258619,1.3475,0.290848,0.686662,,,4.60153,1.56843,0.863036,345.1700134277344,,,,,,,551.1,3.380981595092025,574,3.521472392638037,,,,,,,,,,,,,,,,,,,Seth Lugo,12447,607625,607625.0
124,Zebby Matthews,MIN,6.67838,8.15985,4.99015,4.42726,43,19,0,0.6546,,112.56,475.727,112.492,59.31,55.37,17.881,28.1192,0.865865,3.40279,107.349,8.58335,2.24834,3.81764,1.42972,0.225652,0.0591078,0.1665441989898681,0.253243,1.24921,0.296609,0.703432,,,4.13302,1.5533,0.907556,289.6700134277344,,,,,,,448.6000000000001,3.96991150442478,456,4.035398230088496,,,,,,,,,,,,,,,,,,,Zebby Matthews,31827,805673,805673.0
125,Grant Taylor,CWS,3.25627,2.61257,0.489418,3.22079,72,2,0,9.487,,79.6946,327.805,64.1185,30.56,28.52,6.53077,26.4875,1.50312,3.55173,92.2282,10.4154,2.99126,3.48195,0.737527,0.281351,0.0808027,0.2005481198430061,0.215332,1.13692,0.289376,0.737096,,,3.0167,1.53175,1.21427,315.6700134277344,,,,,,,469.5,5.86875,439,5.4875,,,,,,,,,,,,,,,,,,,Grant Taylor,33927,691799,691799.0
126,Brad Lord,WSH,7.17182,10.9228,6.30893,4.42075,44,24,0,0.6621,,133.369,573.913,133.558,70.06,65.51,15.8048,46.0086,0.831301,6.17899,101.263,6.83344,3.10476,2.20096,1.06654,0.176443,0.0801665,0.0962767601013183,0.255994,1.3464,0.290996,0.695546,,,4.33106,1.51559,1.09014,603.3300170898438,,,,,,,489.0000000000001,3.676691729323309,507,3.81203007518797,,,,,,,,,,,,,,,,,,,Brad Lord,31972,695418,695418.0
127,Jared Jones,PIT,4.98012,5.7118,5.57854,4.17992,16,16,0,0.0,,84.016,354.833,78.9945,41.67,39.02,11.313,25.2219,0.27952,3.64395,83.7523,8.97176,2.70183,3.32062,1.21187,0.236033,0.0710811,0.1649522855877876,0.242339,1.24044,0.293119,0.707712,,,3.92262,1.50651,1.03349,444.6700134277344,,,,,,,361.9,4.308333333333333,358,4.261904761904762,,,,,,,,,,,,,,,,,,,Jared Jones,27863,683003,683003.0
128,Patrick Sandoval,BOS,6.87233,7.37428,4.81759,4.07557,35,19,0,0.6704,,105.688,455.423,98.9106,51.75,47.86,10.9786,45.1361,1.14105,3.9544,93.9197,7.99783,3.84362,2.08081,0.934894,0.206225,0.0991082,0.107117049396038,0.243423,1.36294,0.291712,0.717276,,,4.1017,1.48597,1.25399,610.6699829101562,,,,,,,436.70000000000016,4.119811320754718,432,4.075471698113208,,,,,,,,,,,,,,,,,,,Patrick Sandoval,19447,663776,663776.0
129,Simeon Woods Richardson,MIN,7.09615,8.78226,5.52031,4.45466,39,21,0,0.6546,,115.807,494.544,107.63,61.06,57.32,15.9009,42.4808,0.725238,3.9898,102.775,7.9872,3.30142,2.41932,1.23575,0.207817,0.0858989,0.1219180077314376,0.240206,1.29622,0.278475,0.696528,,,4.34901,1.47514,0.952054,361.3299865722656,,,,,,,452.8000000000001,3.90344827586207,444,3.827586206896552,,,,,,,,,,,,,,,,,,,Simeon Woods Richardson,24494,680573,680573.0
130,Will Warren,NYY,8.466,8.82918,6.00321,4.38625,45,23,0,0.6929,,127.893,546.451,122.43,66.66,62.33,18.181,43.8047,0.822702,5.63278,121.274,8.53425,3.0826,2.76852,1.27942,0.221931,0.0801621,0.1417687162756919,0.246331,1.29979,0.291557,0.7073,,,4.24635,1.45882,1.06367,328.44000244140625,,,,,,,504.6000000000001,3.9421875000000006,502,3.921875,,,,,,,,,,,,,,,,,,,Will Warren,30182,701542,701542.0
131,Bailey Ober,MIN,7.50744,9.40187,6.01928,4.45865,35,23,0,0.6546,,119.054,499.583,112.494,63.0,58.98,20.8529,30.9189,0.541952,4.18498,104.671,7.91271,2.33735,3.38534,1.57639,0.209517,0.0618895,0.1476274617016315,0.242194,1.2046,0.270364,0.704025,,,4.53834,1.45246,0.995969,293.8900146484375,,,,,,,440.1,3.698319327731092,431,3.6218487394957983,,,,,,,,,,,,,,,,,,,Bailey Ober,21224,641927,641927.0
132,Cody Bradford,TEX,5.80417,6.28043,4.04574,4.02404,30,16,0,0.6629,,89.3729,369.148,82.3637,42.69,39.96,12.8582,20.1791,0.666272,2.62443,76.9216,7.74613,2.03207,3.81194,1.29484,0.208376,0.054664,0.1537117697298526,0.237808,1.14736,0.270908,0.707971,,,4.04956,1.43846,1.11663,575.8300170898438,,,,,,,374.50000000000006,4.207865168539327,365,4.101123595505618,,,,,,,,,,,,,,,,,,,Cody Bradford,27597,674003,674003.0
133,Zach Eflin,BAL,8.41757,8.94695,9.55671,4.55997,26,26,0,0.0,,138.06,580.712,143.384,74.95,69.95,23.1495,28.197,0.37587,4.4583,99.6049,6.49315,1.83813,3.53247,1.50909,0.171522,0.0485559,0.1229662597179412,0.261623,1.2428,0.282704,0.69433,,,4.58161,1.43343,1.09382,459.4400024414063,,,,,,,470.50000000000006,3.4094202898550727,495,3.5869565217391304,,,,,,,,,,,,,,,,,,,Zach Eflin,13774,621107,621107.0
134,Jeffrey Springs,OAK,8.90016,12.1362,12.5843,5.10989,31,31,0,0.0,,169.26,734.743,175.253,102.99,96.1,30.5322,57.0134,0.537936,4.79686,143.435,7.62684,3.03155,2.51582,1.62348,0.195218,0.0775963,0.1176221445202827,0.260431,1.37225,0.290042,0.682121,,,4.88084,1.4299,0.266755,435.0,,,,,,,514.3000000000002,3.0431952662721904,542,3.2071005917159763,,,,,,,,,,,,,,,,,,,Jeffrey Springs,17677,605488,605488.0
135,Taj Bradley,MIN,6.59923,7.68932,4.66882,4.26211,44,18,0,0.6546,,109.91,467.606,101.937,55.64,52.05,14.9744,39.2548,0.890536,3.86236,101.649,8.32355,3.21437,2.58948,1.22617,0.217383,0.0839483,0.1334342658519745,0.240141,1.28461,0.282471,0.711582,,,4.23348,1.41932,1.00461,393.8900146484375,,,,,,,443.3,4.03,434,3.945454545454545,,,,,,,,,,,,,,,,,,,Taj Bradley,22543,671737,671737.0
136,Chris Paddack,,6.99,8.67369,9.2655,4.74967,23,23,0,0.0,,126.293,539.198,131.813,71.37,66.65,20.5147,33.0358,0.356973,3.79871,96.0131,6.84217,2.35423,2.90633,1.46194,0.178067,0.0612684,0.1167981103062629,0.262386,1.30529,0.288461,0.686697,,,4.60132,1.40513,0.751838,749.5,,,,,,,411.90000000000015,3.2690476190476203,438,3.4761904761904763,,,,,,,,,,,,,,,,,,,Chris Paddack,20099,663978,663978.0
137,Kumar Rocker,TEX,7.04715,8.68503,7.7886,4.52029,24,24,0,0.0,,121.512,516.426,116.704,65.03,61.03,17.1958,39.4528,0.38997,5.26988,102.056,7.55899,2.92214,2.5868,1.27363,0.197621,0.0763959,0.1212247014045715,0.24741,1.28512,0.282333,0.689923,,,4.39921,1.39005,1.09638,506.1700134277344,,,,,,,461.50000000000017,3.782786885245903,461,3.778688524590164,,,,,,,,,,,,,,,,,,,Kumar Rocker,31843,677958,677958.0
138,Hunter Dobbins,STL,5.19608,6.81204,3.93959,4.36204,37,15,0,0.6791,,96.3747,414.429,97.4752,49.81,46.71,10.036,31.6379,0.986991,4.07254,73.2063,6.83641,2.95452,2.31388,0.937213,0.176644,0.076341,0.1003028452396392,0.257382,1.3397,0.295927,0.689216,,,4.0813,1.36952,0.759469,703.780029296875,,,,,,,377.2000000000001,3.929166666666668,392,4.083333333333333,,,,,,,,,,,,,,,,,,,Hunter Dobbins,30240,690928,690928.0
139,Logan Henderson,MIL,5.3832,5.23545,3.25387,3.83973,37,13,0,0.6325,,83.631,341.934,69.4647,38.28,35.68,13.9447,21.8749,0.746258,2.94327,92.8819,9.99554,2.35408,4.24604,1.50067,0.271636,0.063974,0.207662396132946,0.219051,1.09217,0.264017,0.738816,,,3.97181,1.36864,1.21989,299.8299865722656,,,,,,,385.0000000000001,4.583333333333335,353,4.2023809523809526,,,,,,,,,,,,,,,,,,,Logan Henderson,31475,701656,701656.0
140,Slade Cecconi,CLE,7.92584,11.2011,11.2993,4.78016,28,28,0,0.0,,153.748,653.534,156.336,87.18,81.66,27.4966,38.7375,0.552257,6.45369,122.743,7.18507,2.26759,3.16859,1.60958,0.187815,0.0592739,0.1285408437252044,0.256987,1.26879,0.281245,0.689071,,,4.74519,1.36637,0.897425,418.7799987792969,,,,,,,512.9000000000001,3.3305194805194813,530,3.441558441558441,,,,,,,,,,,,,,,,,,,Slade Cecconi,27500,677944,677944.0
141,Kodai Senga,NYM,6.70071,7.5548,4.83529,4.1644,35,19,0,0.7021,,104.536,448.146,90.5426,51.78,48.37,12.9242,48.0045,0.624413,4.24043,103.242,8.88861,4.13294,2.15067,1.1127,0.230376,0.107118,0.1232579872012138,0.2287,1.32535,0.277472,0.720339,,,4.26647,1.35137,1.19176,301.8299865722656,,,,,,,434.5,4.138095238095239,410,3.9047619047619047,,,,,,,,,,,,,,,,,,,Kodai Senga,31838,673540,673540.0
142,Roki Sasaki,LAD,8.15298,7.52979,5.54965,4.41984,41,21,0,0.7738,,117.391,503.202,109.739,61.61,57.65,15.6024,43.5673,0.813554,6.26629,107.611,8.25021,3.34017,2.47,1.19618,0.213853,0.0865801,0.1272727772593498,0.242052,1.30594,0.285128,0.697506,,,4.3031,1.33257,0.896258,240.1699981689453,,,,,,,453.0000000000002,3.8717948717948736,447,3.8205128205128207,,,,,,,,,,,,,,,,,,,Roki Sasaki,35323,808963,808963.0
143,Luis Severino,OAK,9.46297,12.0687,14.0525,5.05008,31,31,0,0.0,,178.126,776.165,186.514,106.77,99.95,28.5167,60.3191,0.605104,10.4395,133.388,6.73958,3.04768,2.21138,1.44084,0.171856,0.0777143,0.094141311943531,0.264407,1.38572,0.290703,0.676929,,,4.91038,1.32534,0.424246,437.2200012207031,,,,,,,530.3,2.9792134831460677,569,3.196629213483146,,,,,,,,,,,,,,,,,,,Luis Severino,15890,622663,622663.0
144,Griffin Canning,,7.56286,8.93657,10.0503,4.65032,24,24,0,0.0,,134.352,579.829,129.306,74.04,69.42,20.5427,52.899,0.45616,4.95435,119.375,7.99675,3.54361,2.25667,1.37612,0.20588,0.091232,0.1146482750773429,0.247723,1.35617,0.284676,0.704908,,,4.63764,1.25908,0.947099,746.780029296875,,,,,,,461.9,3.4470149253731344,461,3.4402985074626864,,,,,,,,,,,,,,,,,,,Griffin Canning,19867,656288,656288.0
145,Cristian Javier,HOU,7.93393,10.3548,9.17298,4.85015,28,28,0,0.0,,141.008,606.228,126.914,80.84,75.99,23.962,58.3438,0.445771,6.32177,125.217,7.99213,3.72386,2.1462,1.5294,0.206551,0.0962407,0.1103105992078781,0.234347,1.31381,0.262375,0.688267,,,4.94403,1.25562,0.68914,397.4400024414063,,,,,,,476.00000000000006,3.3758865248226955,451,3.198581560283688,,,,,,,,,,,,,,,,,,,Cristian Javier,17606,664299,664299.0
146,Ian Seymour,TB,5.57068,6.85196,4.14634,4.24508,34,16,0,0.6589,,94.8958,402.116,88.1551,48.14,44.76,13.7711,30.5604,0.855882,4.2715,92.1802,8.74245,2.89837,3.01633,1.30606,0.229238,0.0759989,0.1532388925552368,0.240019,1.25101,0.284633,0.709758,,,4.18006,1.23856,0.943193,306.3299865722656,,,,,,,385.0,4.052631578947368,376,3.957894736842105,,,,,,,,,,,,,,,,,,,Ian Seymour,27932,693855,693855.0
147,Tyler Anderson,,7.93665,9.95578,11.1185,4.87018,26,26,0,0.0,,146.12,633.91,140.145,84.38,79.07,23.3015,59.0575,0.789526,5.29366,115.84,7.13496,3.63754,1.96148,1.43522,0.182739,0.0931639,0.0895750597119331,0.246059,1.36328,0.271465,0.689292,,,4.94388,1.2242,0.704613,999.0,,,,,,,473.5000000000001,3.2431506849315075,471,3.2260273972602738,,,,,,,,,,,,,,,,,,,Tyler Anderson,12880,542881,542881.0
148,Martin Perez,,7.32943,9.09914,9.93879,4.77985,24,24,0,0.0,,133.272,580.151,136.388,75.94,70.78,18.941,50.2035,0.399936,5.43528,103.94,7.01916,3.3903,2.07037,1.27911,0.17916,0.0865353,0.0926244109869003,0.260027,1.40008,0.292423,0.691251,,,4.67537,1.22033,0.691639,749.780029296875,,,,,,,439.9,3.307518796992481,461,3.4661654135338344,,,,,,,,,,,,,,,,,,,Martin Perez,6902,527048,527048.0
149,Steven Matz,TB,7.0209,10.0137,6.20138,4.79569,35,23,0,0.6589,,121.515,522.566,128.033,69.44,64.75,19.0484,34.6441,0.799299,4.4687,93.3988,6.91756,2.5659,2.69595,1.41081,0.178731,0.0662961,0.1124351471662521,0.264831,1.33874,0.293755,0.68552,,,4.60137,1.20755,0.580593,547.3300170898438,,,,,,,409.3000000000001,3.354918032786886,436,3.5737704918032787,,,,,,,,,,,,,,,,,,,Steven Matz,13361,571927,571927.0
150,Kyle Leahy,STL,6.14542,8.68524,4.85744,4.80557,50,18,0,0.6791,,120.928,525.793,128.51,68.74,64.57,15.6563,39.3759,0.992904,4.55538,95.5715,7.11284,2.93052,2.42716,1.16521,0.181767,0.0748886,0.1068779602646827,0.266695,1.38831,0.304489,0.679235,,,4.32743,1.20034,0.312316,553.8300170898438,,,,,,,427.20000000000016,3.5305785123966955,461,3.809917355371901,,,,,,,,,,,,,,,,,,,Kyle Leahy,24763,681517,681517.0
151,Jon Gray,,6.75926,8.75763,8.89701,4.85968,23,23,0,0.0,,123.786,534.875,124.289,71.32,66.84,19.6349,43.1682,0.496839,5.09815,104.804,7.61991,3.13859,2.42781,1.42758,0.195942,0.0807071,0.1152345016598701,0.255419,1.3528,0.288964,0.686849,,,4.67363,1.1883,0.630364,999.0,,,,,,,415.19999999999993,3.348387096774193,426,3.435483870967742,,,,,,,,,,,,,,,,,,,Jon Gray,14916,592351,592351.0
152,Kyle Freeland,COL,7.29711,13.7936,10.9917,5.61996,32,32,0,0.0,,160.768,711.364,193.626,108.14,100.39,27.1768,43.0752,0.639221,5.78623,113.247,6.3397,2.41141,2.62905,1.52139,0.159197,0.060553,0.0986436754465103,0.292265,1.47232,0.31882,0.647163,,,4.83565,1.17753,-0.662181,750.219970703125,,,,,,,433.9000000000001,2.6950310559006216,533,3.31055900621118,,,,,,,,,,,,,,,,,,,Kyle Freeland,16256,607536,607536.0
153,Kyle Wright,,5.32289,5.76488,6.82525,4.39955,16,16,0,0.0,,90.848,389.169,89.7257,47.47,44.41,11.6942,30.117,0.265586,4.83574,79.3567,7.86159,2.98359,2.63495,1.15851,0.203913,0.0773878,0.1265250742435455,0.253307,1.31916,0.296511,0.69945,,,4.21573,1.16843,0.967005,999.0,,,,,,,344.79999999999995,3.789010989010989,352,3.868131868131868,,,,,,,,,,,,,,,,,,,Kyle Wright,19665,657140,657140.0
154,Kutter Crawford,BOS,6.27892,6.88892,4.16497,4.36235,46,16,0,0.6704,,105.858,445.092,96.9567,55.06,51.31,17.803,31.0945,0.958407,4.2655,96.676,8.21936,2.64364,3.1091,1.5136,0.217205,0.0698609,0.1473436206579208,0.236634,1.20965,0.268088,0.70778,,,4.49702,1.15601,0.810994,518.8900146484375,,,,,,,403.8000000000001,3.809433962264152,389,3.669811320754717,,,,,,,,,,,,,,,,,,,Kutter Crawford,20531,676710,676710.0
155,Drew Anderson,DET,5.04573,5.61442,3.32955,4.07914,38,13,0,0.6104,,86.8197,369.665,72.7264,42.18,39.35,11.8658,37.4404,0.886166,4.62677,99.4814,10.3126,3.88119,2.65706,1.23005,0.269113,0.101282,0.1678306087851524,0.221999,1.26892,0.281436,0.726707,,,4.0738,1.14755,0.982755,643.219970703125,,,,,,,382.4,4.395402298850575,355,4.080459770114943,,,,,,,,,,,,,,,,,,,Drew Anderson,15130,623454,623454.0
156,Marcus Stroman,,8.00034,9.98777,11.4111,4.87026,26,26,0,0.0,,147.836,645.817,151.209,85.72,80.0,19.4753,58.7976,0.443309,6.29619,104.77,6.37824,3.5795,1.78188,1.18562,0.162229,0.0910438,0.0711854994297027,0.260381,1.42054,0.288588,0.680124,,,4.75125,1.14159,0.633348,999.0,,,,,,,483.9,3.2695945945945946,508,3.4324324324324325,,,,,,,,,,,,,,,,,,,Marcus Stroman,13431,573186,573186.0
157,Ryan Weiss,HOU,6.4808,7.87804,5.10518,4.64165,37,19,0,0.0,,108.912,468.885,104.296,60.0,56.17,16.9268,39.681,0.769552,5.27272,109.437,9.04344,3.27907,2.75793,1.39875,0.233399,0.0846285,0.148770771920681,0.246022,1.32196,0.293613,0.698183,,,4.38417,1.13388,0.610627,999.0,,,,,,,410.0999999999999,3.7623853211009166,407,3.73394495412844,,,,,,,,,,,,,,,,,,,Ryan Weiss,sa3007778,680802,
158,Patrick Corbin,,7.24189,10.4424,10.8087,5.31021,26,26,0,0.0,,142.74,626.132,156.534,90.33,84.22,23.392,49.35,0.529391,4.21877,116.27,7.33099,3.1116,2.35602,1.47491,0.185695,0.0788172,0.106877788901329,0.273392,1.44237,0.307558,0.667421,,,4.76232,1.12741,-0.0380117,749.5599975585938,,,,,,,440.1000000000001,3.077622377622378,489,3.41958041958042,,,,,,,,,,,,,,,,,,,Patrick Corbin,9323,571578,571578.0
159,J.T. Ginn,OAK,5.20503,6.24518,3.89069,4.26403,31,15,0,0.6389,,88.4585,376.21,83.6996,44.78,41.91,11.749,29.4385,0.901008,5.05467,81.5117,8.29321,2.99515,2.76888,1.19537,0.216665,0.0782502,0.138415090739727,0.244939,1.279,0.289591,0.706986,,,4.18866,1.11238,0.825833,503.6700134277344,,,,,,,351.20000000000005,3.990909090909092,350,3.977272727272727,,,,,,,,,,,,,,,,,,,J.T. Ginn,27889,669372,669372.0
160,Randy Vasquez,SD,7.71675,10.5681,9.27299,5.04025,28,28,0,0.0,,140.868,615.346,149.962,84.29,78.89,20.6265,46.8056,0.599325,7.46361,85.17,5.44148,2.99039,1.81966,1.31782,0.13841,0.0760638,0.0623461753129959,0.267274,1.39682,0.284078,0.669945,,,4.98518,1.08194,0.401051,719.6099853515625,,,,,,,403.10000000000014,2.858865248226951,440,3.120567375886525,,,,,,,,,,,,,,,,,,,Randy Vasquez,24719,681190,681190.0
161,JP Sears,SD,7.41566,9.26902,6.14246,4.66968,31,23,0,0.6596,,117.567,498.646,113.397,65.45,61.0,21.0852,33.2849,0.568682,5.63256,95.5646,7.31568,2.54803,2.87111,1.61412,0.191648,0.0667506,0.1248975247144699,0.246661,1.24765,0.269069,0.693326,,,4.834,1.07697,0.769542,587.5,,,,,,,400.1000000000001,3.390677966101696,396,3.3559322033898304,,,,,,,,,,,,,,,,,,,JP Sears,23429,676664,676664.0
162,Miles Mikolas,,7.67939,10.7972,9.68608,4.99993,28,28,0,0.0,,143.444,613.889,154.337,85.18,79.69,25.346,32.8006,0.46191,4.88256,94.4303,5.92477,2.05799,2.87892,1.59027,0.153823,0.0534309,0.1003921963274478,0.26785,1.3046,0.282608,0.672307,,,4.90368,1.06949,0.425633,999.0,,,,,,,424.30000000000007,2.967132867132868,464,3.244755244755245,,,,,,,,,,,,,,,,,,,Miles Mikolas,9803,571945,571945.0
163,Mason Miller,SD,2.75725,1.52723,0.0,2.58949,66,0,0,2.0092,,45.7387,181.968,28.2454,14.11,13.16,4.27348,17.1126,1.13204,1.91155,68.3382,13.4469,3.36725,3.99344,0.840891,0.37555,0.0940418,0.2815082222223282,0.173344,0.991678,0.265375,0.793598,,,2.60935,1.05376,1.03667,32.060001373291016,,,,,,,305.40000000000003,6.63913043478261,265,5.760869565217392,,,,,,,,,,,,,,,,,,,Mason Miller,31757,695243,695243.0
164,Jacob Latz,TEX,6.58641,8.21385,5.10076,4.63046,41,19,0,0.6629,,111.585,482.623,102.608,61.3,57.41,15.9961,48.9369,1.02866,4.15362,100.149,8.0776,3.94705,2.04649,1.29018,0.20751,0.101398,0.10611192882061,0.238883,1.35811,0.276374,0.698759,,,4.63106,1.04082,0.660187,456.0,,,,,,,409.2000000000002,3.653571428571431,397,3.544642857142857,,,,,,,,,,,,,,,,,,,Jacob Latz,21306,656641,656641.0
165,Jose Quintana,,7.87274,10.1105,11.4926,4.99026,26,26,0,0.0,,147.888,650.224,154.115,87.67,82.0,20.8967,60.3161,0.42036,5.80763,106.046,6.45362,3.67065,1.75817,1.27171,0.163091,0.0927619,0.0703293979167938,0.26385,1.44995,0.291405,0.684545,,,4.87927,1.01,0.443281,664.5,,,,,,,450.5000000000001,3.04391891891892,481,3.25,,,,,,,,,,,,,,,,,,,Jose Quintana,11423,500779,500779.0
166,Lance McCullers Jr.,HOU,7.76528,9.58542,6.38158,4.63845,34,24,0,0.6631,,124.238,543.402,115.35,68.4,64.03,16.2643,60.1012,0.618703,7.52685,114.668,8.30676,4.35384,1.90792,1.17822,0.211019,0.110602,0.1004172191023826,0.242448,1.41222,0.287338,0.701143,,,4.62409,1.00205,0.823968,690.8300170898438,,,,,,,451.8,3.6435483870967738,442,3.564516129032258,,,,,,,,,,,,,,,,,,,Lance McCullers Jr.,14120,621121,621121.0
167,Cade Smith,CLE,2.50115,1.845,0.0,3.07996,70,0,0,3.3265,,48.3902,198.449,37.2379,17.76,16.56,3.86682,15.9811,1.05014,2.58064,62.039,11.5385,2.9723,3.88202,0.719182,0.312619,0.08053,0.2320887371897697,0.207006,1.09979,0.292775,0.741736,,,2.7606,0.993941,0.728607,36.61000061035156,,,,,,,288.80000000000007,6.016666666666668,267,5.5625,,,,,,,,,,,,,,,,,,,Cade Smith,27867,671922,671922.0
168,Sean Burke,CWS,7.64974,11.1254,10.5801,5.0902,28,28,0,0.0,,148.344,646.792,142.81,89.9,83.9,26.2411,62.4855,0.415224,6.589,138.106,8.37886,3.79099,2.21021,1.59204,0.213524,0.0966084,0.1169159710407257,0.247198,1.38392,0.281997,0.684605,,,4.9697,0.97716,0.250465,504.8900146484375,,,,,,,472.6000000000001,3.193243243243244,471,3.1824324324324325,,,,,,,,,,,,,,,,,,,Sean Burke,29878,680732,680732.0
169,Connelly Early,BOS,3.86288,3.83098,2.50763,3.81479,22,10,0,0.6704,,59.3112,249.804,52.8779,26.98,25.14,6.60951,20.9008,0.524083,2.66679,59.2062,8.98407,3.17152,2.83273,1.00294,0.237011,0.0836686,0.1533420085906982,0.233728,1.24392,0.288419,0.725275,,,3.77943,0.968554,0.869923,213.38999938964844,,,,,,,262.7,4.452542372881355,254,4.305084745762712,,,,,,,,,,,,,,,,,,,Connelly Early,33666,813349,813349.0
170,Carmen Mlodzinski,PIT,3.54661,3.97808,2.09739,4.31022,38,8,0,0.6574,,70.0544,301.21,70.3542,35.82,33.55,7.04092,23.3016,0.787591,2.94754,58.5551,7.52268,2.99359,2.51293,0.904559,0.1944,0.0773598,0.1170398369431495,0.25587,1.3369,0.302406,0.690177,,,3.8941,0.94216,0.459077,598.5,,,,,,,293.9,4.198571428571428,303,4.328571428571428,,,,,,,,,,,,,,,,,,,Carmen Mlodzinski,27572,669387,669387.0
171,Colin Rea,CHC,7.27525,8.78741,5.63279,4.73137,39,21,0,0.7242,,117.461,501.842,117.511,66.04,61.75,18.589,35.2173,0.752102,5.25084,87.3851,6.69557,2.6984,2.48131,1.42432,0.174129,0.0701761,0.1039525941014289,0.254698,1.30025,0.27834,0.684181,,,4.73815,0.918652,0.511482,460.1099853515625,,,,,,,383.3000000000001,3.2760683760683773,396,3.3846153846153846,,,,,,,,,,,,,,,,,,,Colin Rea,12317,607067,607067.0
172,Jose Urquidy,,5.78082,8.064,7.21898,4.97974,21,21,0,0.0,,107.373,460.569,109.819,63.18,59.41,18.431,31.4922,0.306833,3.62745,77.4262,6.48986,2.63968,2.45858,1.54488,0.16811,0.0683767,0.0997329503297805,0.258125,1.31608,0.277276,0.676415,,,4.90569,0.917526,0.375827,999.0,,,,,,,333.4000000000001,3.1158878504672907,350,3.2710280373831777,,,,,,,,,,,,,,,,,,,Jose Urquidy,18413,664353,664353.0
173,Jordan Montgomery,,4.70121,6.12891,6.31324,4.89983,16,16,0,0.0,,86.752,375.77,91.6224,50.58,47.23,12.4048,28.0581,0.356603,2.65337,66.1403,6.86166,2.91085,2.35727,1.28692,0.176013,0.0746682,0.1013446450233459,0.265527,1.37957,0.297237,0.675378,,,4.53125,0.917526,0.328621,746.0599975585938,,,,,,,296.00000000000006,3.4022988505747134,318,3.655172413793104,,,,,,,,,,,,,,,,,,,Jordan Montgomery,16511,656756,656756.0
174,German Marquez,,7.26177,10.3135,10.3979,5.2099,26,26,0,0.0,,140.686,612.483,149.15,87.0,81.44,23.2693,47.2184,0.499993,4.66387,103.994,6.65275,3.02067,2.20241,1.48859,0.169791,0.0770934,0.0926979258656501,0.266053,1.39579,0.29049,0.667729,,,4.91328,0.915976,0.122699,746.6699829101562,,,,,,,425.10000000000014,3.014893617021277,458,3.24822695035461,,,,,,,,,,,,,,,,,,,German Marquez,15038,608566,608566.0
175,Walker Buehler,,7.11854,9.40481,10.4267,5.0599,24,24,0,0.0,,135.216,592.289,136.475,81.1,76.02,20.1834,55.4042,0.392937,6.59869,103.412,6.88315,3.68771,1.86651,1.34341,0.174598,0.0935425,0.0810556039214134,0.257362,1.41906,0.285947,0.677042,,,4.92167,0.908708,0.334912,713.280029296875,,,,,,,419.4,3.1066666666666665,435,3.2222222222222223,,,,,,,,,,,,,,,,,,,Walker Buehler,19374,621111,621111.0
176,Joe Boyle,TB,5.59394,7.78228,4.84068,4.7129,28,18,0,0.6589,,95.9218,421.089,84.6133,53.66,50.23,13.0508,51.7826,0.638785,5.29999,100.552,9.43443,4.85857,1.94181,1.22451,0.23879,0.122973,0.1158171519637107,0.23245,1.42195,0.285788,0.700411,,,4.59262,0.89029,0.480625,471.5,,,,,,,364.5000000000001,3.796875000000001,346,3.6041666666666665,,,,,,,,,,,,,,,,,,,Joe Boyle,29608,671212,671212.0
177,Connor Prielipp,MIN,2.64092,2.0376,0.51643,3.65743,54,2,0,0.0,,62.7244,264.662,53.6305,27.33,25.49,5.80208,24.4361,1.42573,2.43775,67.2722,9.65253,3.5062,2.75299,0.83251,0.254182,0.0923294,0.1618523150682449,0.225539,1.2446,0.290373,0.725392,,,3.47797,0.871066,0.710235,999.0,,,,,,,308.0,4.888888888888889,293,4.650793650793651,,,,,,,,,,,,,,,,,,,Connor Prielipp,sa3020808,687570,
178,Andrew Alvarez,WSH,4.17356,5.67954,2.89159,4.10427,47,11,0,0.6621,,88.1082,378.716,85.4118,43.16,40.18,8.57847,33.4842,1.16016,3.64719,66.6297,6.80603,3.42031,1.98989,0.876267,0.175936,0.0884149,0.0875207185745239,0.250046,1.34943,0.288438,0.708567,,,4.15269,0.869714,0.837094,999.0,,,,,,,346.5,3.9375,350,3.977272727272727,,,,,,,,,,,,,,,,,,,Andrew Alvarez,29914,674841,674841.0
