,player_name,pitcher,fDurability,fERA,fControl,fStuff
2698,Jose Gerardo,805103.0,,,,101.0
2699,Jose Gomez,800010.0,,,,96.0
2700,Jose Gomez - 800010,800010.0,,,,95.0
2701,Jose Gonzalez,683681.0,108.0,100.0,119.0,101.0
2702,Jose Guedez,803247.0,68.0,96.0,93.0,88.0
2703,Jose Guevara,816397.0,,97.0,92.0,99.0
2704,Jose Gutierrez,805073.0,71.0,88.0,100.0,69.0
2705,Jose Hernandez,669796.0,,93.0,,100.0
2706,Jose Lopez,673111.0,,,,102.0
2707,Jose Luis Reyes,692271.0,53.0,86.0,96.0,73.0
2708,Jose M. Rodriguez,815278.0,,94.0,88.0,97.0
2709,Jose Marte,665896.0,,100.0,,105.0
2710,Jose Martinez,672866.0,,78.0,71.0,67.0
2711,Jose Meza,90.0,,93.0,,
2712,Jose Montero,800017.0,98.0,103.0,101.0,90.0
2713,Jose Montilla,673387.0,,84.0,101.0,80.0
2714,Jose Mujica,620445.0,,89.0,,104.0
2715,Jose Nodal,685478.0,,85.0,86.0,76.0
2716,Jose Nova,703360.0,,94.0,90.0,95.0
2717,Jose Olivares,699276.0,106.0,100.0,95.0,107.0
2718,Jose Parra,90.0,,92.0,,
2719,Jose Paulino,90.0,,94.0,,
2720,Jose Pena Jr.,700247.0,120.0,106.0,106.0,109.0
2721,Jose Pinto,90.0,,93.0,,
2722,Jose Quezada,681835.0,,94.0,,99.0
2723,Jose Quijada,650671.0,,96.0,114.0,117.0
2724,Jose Quintana,500779.0,122.0,,,93.0
2725,Jose Ramirez,681459.0,,99.0,88.0,79.0
2726,Jose Regalado,90.0,,90.0,,
2727,Jose Rengel,90.0,,92.0,,
2728,Jose Rodriguez,642578.0,,,,102.0
2729,Jose Rodriguez,692064.0,,97.0,105.0,125.0
2730,Jose Rodriguez - 642578,642578.0,,81.0,103.0,79.0
2731,Jose Rodriguez - 692064,692064.0,98.0,,,
2732,Jose Romero,696098.0,,93.0,86.0,104.0
2733,Jose Romero - 696098,696098.0,41.0,,,
2734,Jose Romero - 808487,808487.0,40.0,,,
2735,Jose Ruiz,614179.0,,104.0,113.0,110.0
2736,Jose Salvador,678358.0,,91.0,96.0,84.0
2737,Jose Serrano,90.0,,92.0,,
2738,Jose Soriano,667755.0,115.0,95.0,,102.0
2739,Jose Suarez,660761.0,128.0,99.0,119.0,104.0
2740,Jose T Perez,698952.0,40.0,,,
2741,Jose Urbina,808250.0,83.0,98.0,115.0,97.0
2742,Jose Urena,570632.0,,91.0,106.0,91.0
2743,Jose Urquidy,664353.0,91.0,95.0,98.0,89.0
2744,Jose Varela,90.0,,88.0,,
2745,Jose Varela,806102.0,,,117.0,
2746,Jose Vasquez,90.0,,93.0,,
2747,Jose Zerpa,813683.0,,89.0,115.0,77.0
2748,Joseilyn Gonzalez,805120.0,,90.0,71.0,83.0
2749,Joseph Hernandez,678852.0,,90.0,84.0,73.0
2750,Joseph Herrera,90.0,,91.0,,
2751,Joseph King,683165.0,40.0,91.0,120.0,102.0
2752,Joseph Menefee,680749.0,99.0,105.0,94.0,112.0
2753,Joseph Montalvo,702477.0,61.0,92.0,102.0,83.0
2754,Joseph Yabbour,691634.0,,91.0,98.0,106.0
2755,Josh Bissonette,673983.0,,,,100.0
2756,Josh Blum,810840.0,126.0,92.0,100.0,92.0
2757,Josh Bortka,800857.0,,100.0,90.0,103.0
2758,Josh Bostick,701241.0,124.0,99.0,111.0,102.0
2759,Josh Dye,682023.0,,,,97.0
2760,Josh Ekness,694795.0,125.0,112.0,112.0,109.0
2761,Josh Fleming,676596.0,,94.0,104.0,66.0
2762,Josh Gessner,678622.0,,100.0,,76.0
2763,Josh Green,681401.0,,91.0,95.0,81.0
2764,Josh Grosz,701056.0,113.0,100.0,103.0,98.0
2765,Josh Hader,623352.0,100.0,,,
2766,Josh Hansell,700985.0,66.0,99.0,99.0,93.0
2767,Josh Harlow,815318.0,125.0,92.0,82.0,89.0
2768,Josh Hartle,691776.0,70.0,116.0,110.0,91.0
2769,Josh Hejka,691196.0,,92.0,109.0,81.0
2770,Josh Hendrickson,681973.0,,80.0,99.0,81.0
2771,Josh James,657624.0,,,,101.0
2772,Josh Knoth,805807.0,40.0,98.0,106.0,100.0
2773,Josh Lindblom,458676.0,,91.0,110.0,
2774,Josh Maciejewski,656671.0,131.0,97.0,102.0,87.0
2775,Josh Mallitz,695256.0,79.0,95.0,121.0,105.0
2776,Josh Mollerus,802979.0,68.0,93.0,101.0,99.0
2777,Josh Owens,831384.0,40.0,,,
2778,Josh Randall,695620.0,84.0,90.0,118.0,91.0
2779,Josh Roberson,675963.0,,94.0,80.0,101.0
2780,Josh Rogers,642028.0,,78.0,105.0,69.0
2781,Josh Sanders,699560.0,,90.0,94.0,90.0
2782,Josh Sborz,622250.0,83.0,92.0,93.0,99.0
2783,Josh Simpson,681006.0,131.0,109.0,101.0,108.0
2784,Josh Staumont,622251.0,41.0,96.0,,105.0
2785,Josh Stephan,695776.0,113.0,91.0,112.0,87.0
2786,Josh Swales,695250.0,,83.0,102.0,89.0
2787,Josh Taylor,657031.0,,,,100.0
2788,Josh Tiedemann,806244.0,,,,101.0
2789,Josh Timmerman,803024.0,40.0,99.0,88.0,93.0
2790,Josh Trentadue,815048.0,120.0,109.0,111.0,107.0
2791,Josh VanMeter,642165.0,,,,98.0
2792,Josh Walker,677020.0,113.0,106.0,105.0,98.0
2793,Josh White,687985.0,146.0,117.0,119.0,130.0
2794,Josh Winckowski,670174.0,69.0,106.0,120.0,95.0
2795,Josh Winder,680739.0,,94.0,109.0,110.0
2796,Josh Wolf,683181.0,,100.0,69.0,97.0
2797,Joshua Cornielly,681739.0,140.0,97.0,109.0,109.0
2798,Joshua Loeschorn,700380.0,79.0,98.0,119.0,103.0
2799,Joshua Quezada,90.0,,93.0,,
2800,Joshua Quezada,808350.0,43.0,,112.0,
2801,Joshue De La Cruz,90.0,,90.0,,
2802,Josiah Gray,680686.0,87.0,,,99.0
2803,Josimar Cousin,814300.0,,91.0,114.0,93.0
2804,Josnier Parra,90.0,,92.0,,
2805,Jostin Florentino,808062.0,60.0,111.0,117.0,95.0
2806,Josue Henrique,90.0,,90.0,,
2807,Josue Toledo,90.0,,92.0,,
2808,Jovani Moran,663558.0,102.0,107.0,115.0,118.0
2809,Jovi Galvez,800243.0,,,,107.0
2810,Juan Abreu,693791.0,,93.0,72.0,90.0
2811,Juan Amarante,702431.0,68.0,89.0,105.0,87.0
2812,Juan Arnaud,699304.0,130.0,108.0,105.0,108.0
2813,Juan Bello,805694.0,78.0,99.0,101.0,92.0
2814,Juan Burgos,686228.0,123.0,110.0,106.0,100.0
2815,Juan Carela,683636.0,51.0,103.0,107.0,103.0
2816,Juan Cazarez,90.0,,89.0,,
2817,Juan Daniel Encarnacion,683402.0,,88.0,105.0,93.0
2818,Juan De La Cruz,801275.0,40.0,88.0,70.0,82.0
2819,Juan De Los Santos,685379.0,72.0,97.0,94.0,90.0
2820,Juan Henriquez,90.0,,87.0,,
2821,Juan Hillman,663535.0,,87.0,93.0,69.0
2822,Juan Martinez,682931.0,,100.0,111.0,100.0
2823,Juan Martinez,700288.0,,,,99.0
2824,Juan Martinez - 682931,682931.0,,93.0,90.0,85.0
2825,Juan Martinez - 700288,700288.0,,88.0,88.0,71.0
2826,Juan Mejia,675848.0,,91.0,103.0,107.0
2827,Juan Mejia - 672435,672435.0,,90.0,100.0,84.0
2828,Juan Mejia - 675848,675848.0,150.0,106.0,99.0,117.0
2829,Juan Mendez,695996.0,,96.0,83.0,109.0
2830,Juan Mercedes,675195.0,,91.0,107.0,89.0
2831,Juan Mercedes - 675195,675195.0,,92.0,114.0,89.0
2832,Juan Mercedes - 804974,804974.0,,89.0,90.0,91.0
2833,Juan Mieses,90.0,,91.0,,
2834,Juan Minaya,573668.0,,91.0,,98.0
2835,Juan Morillo,666661.0,144.0,104.0,99.0,107.0
2836,Juan Nunez,693725.0,,92.0,109.0,126.0
2837,Juan Nunez - 650994,650994.0,,106.0,75.0,113.0
2838,Juan Nunez - 693725,693725.0,40.0,102.0,96.0,106.0
2839,Juan Nunez - 805400,805400.0,40.0,,,
2840,Juan Reyes,90.0,,91.0,,
2841,Juan Reynoso,702418.0,111.0,96.0,95.0,93.0
2842,Juan Rivera,90.0,,90.0,,
2843,Juan Rodriguez,700317.0,,91.0,,98.0
2844,Juan Rojas,700357.0,97.0,92.0,95.0,83.0
2845,Juan Salas,692401.0,,87.0,105.0,89.0
2846,Juan Sanchez,678738.0,,101.0,105.0,110.0
2847,Juan Sanchez - 678738,678738.0,43.0,100.0,102.0,102.0
2848,Juan Sanchez - 803424,803424.0,,101.0,82.0,102.0
2849,Juan Then,672730.0,,85.0,78.0,77.0
2850,Juan Valera,813536.0,62.0,94.0,114.0,108.0
2851,Juan Zapata,679033.0,,84.0,103.0,84.0
2852,Juanmi Vasquez,806666.0,93.0,95.0,119.0,104.0
2853,Juaron Watts-Brown,695033.0,127.0,104.0,106.0,115.0
2854,Julian Aguiar,687924.0,56.0,98.0,116.0,98.0
2855,Julian Bosnic,669343.0,108.0,104.0,83.0,93.0
2856,Julian Fernandez,642759.0,119.0,96.0,114.0,109.0
2857,Julian Garcia,670062.0,,99.0,147.0,
2858,Julian Merryweather,657240.0,118.0,95.0,119.0,107.0
2859,Julian Smith,681886.0,,,,98.0
2860,Julio  Marte,807398.0,,92.0,99.0,99.0
2861,Julio Bonilla,691083.0,67.0,90.0,93.0,106.0
2862,Julio Dilone,694040.0,,,,105.0
2863,Julio Goff,683848.0,,90.0,,
2864,Julio Mendez,801249.0,88.0,101.0,103.0,91.0
2865,Julio Ortiz,683650.0,,106.0,75.0,123.0
2866,Julio Polanco,90.0,,94.0,,
2867,Julio Robaina,678789.0,,94.0,105.0,90.0
2868,Julio Rodriguez,680588.0,,112.0,105.0,106.0
2869,Julio Rosario,807765.0,76.0,93.0,105.0,96.0
2870,Julio Teheran,527054.0,,89.0,107.0,86.0
2871,Julio Zapata,804971.0,,85.0,97.0,96.0
2872,Junior Cerda,693702.0,,90.0,,104.0
2873,Junior Ciprian,815795.0,45.0,100.0,97.0,
2874,Junior Fernandez,658551.0,,100.0,90.0,113.0
2875,Junior Flores,695946.0,,99.0,86.0,83.0
2876,Junior Mieses,676322.0,,100.0,76.0,101.0
2877,Junior Sanchez,808087.0,112.0,102.0,113.0,84.0
2878,Junior Santos,681744.0,,92.0,92.0,78.0
2879,Junior Tavera,90.0,,95.0,,
2880,Junior William,702396.0,64.0,101.0,104.0,104.0
2881,Jurrangelo Cijntje,701388.0,125.0,100.0,102.0,98.0
2882,Justin Anderson,605121.0,,102.0,93.0,107.0
2883,Justin Armbruester,701859.0,55.0,88.0,96.0,94.0
2884,Justin Bruihl,677865.0,150.0,113.0,112.0,97.0
2885,Justin Chambers,807724.0,70.0,99.0,107.0,102.0
2886,Justin Courtney,688896.0,,93.0,,104.0
2887,Justin Dunn,643290.0,,86.0,81.0,89.0
2888,Justin Evans,681948.0,,,,102.0
2889,Justin Fall,686607.0,,85.0,,99.0
2890,Justin Garza,621057.0,,92.0,106.0,90.0
2891,Justin Hagenman,663795.0,138.0,97.0,117.0,94.0
2892,Justin Jarvis,680691.0,72.0,86.0,91.0,78.0
2893,Justin Kelly,702124.0,108.0,93.0,93.0,86.0
2894,Justin King,659381.0,105.0,107.0,95.0,115.0
2895,Justin Lange,694367.0,40.0,101.0,96.0,115.0
2896,Justin Lawrence,664875.0,135.0,,,103.0
2897,Justin Lawson,803088.0,48.0,108.0,102.0,90.0
2898,Justin Loer,820830.0,,93.0,85.0,76.0
2899,Justin Long,700043.0,105.0,100.0,83.0,93.0
2900,Justin Lopez,672358.0,,94.0,87.0,87.0
2901,Justin Maese,663359.0,,89.0,,101.0
2902,Justin Martinez,679885.0,65.0,112.0,90.0,123.0
2903,Justin Meis,701568.0,135.0,93.0,109.0,99.0
2904,Justin Militello,805505.0,,93.0,102.0,88.0
2905,Justin Sanchez,806296.0,,95.0,91.0,90.0
2906,Justin Showalter,805987.0,,92.0,,99.0
2907,Justin Sinibaldi,811958.0,79.0,98.0,108.0,89.0
2908,Justin Slaten,686580.0,130.0,111.0,120.0,123.0
2909,Justin Steele,657006.0,55.0,,,98.0
2910,Justin Sterner,686993.0,150.0,101.0,109.0,111.0
2911,Justin Storm,814193.0,124.0,104.0,91.0,93.0
2912,Justin Topa,623437.0,96.0,,,102.0
2913,Justin Verlander,434378.0,,,,101.0
2914,Justin Wilson,458677.0,,,,102.0
2915,Justin Wilson - 458677,458677.0,129.0,,,104.0
2916,Justin Wilson - 679655,679655.0,,94.0,,98.0
2917,Justin Wrobleski,680736.0,147.0,101.0,105.0,95.0
2918,Justin Yeager,687866.0,129.0,104.0,111.0,96.0
2919,Justus Sheffield,656954.0,,87.0,84.0,82.0
2920,K.C. Hunt,687268.0,128.0,102.0,109.0,101.0
2921,Kade Bragg,688540.0,100.0,100.0,108.0,108.0
2922,Kade McClure,656701.0,,87.0,89.0,76.0
2923,Kade Mechals,686978.0,,96.0,,95.0
2924,Kade Morris,695034.0,128.0,99.0,109.0,88.0
2925,Kade Strowd,669704.0,150.0,104.0,103.0,105.0
2926,Kade Woods,701515.0,43.0,,99.0,
2927,Kadon Morton,683170.0,,86.0,96.0,96.0
2928,Kai Peterson,815322.0,133.0,108.0,101.0,104.0
2929,Kai Wynyard,698785.0,95.0,96.0,99.0,83.0
2930,Kai-Wei Teng,678906.0,135.0,112.0,110.0,117.0
2931,Kaiden Wilson,806262.0,40.0,,,100.0
2932,Kaleb Bowman,689337.0,128.0,94.0,105.0,86.0
2933,Kaleb Corbett,804254.0,,90.0,111.0,94.0
2934,Kaleb Ort,672391.0,114.0,94.0,93.0,105.0
2935,Kaleb Sophy,815225.0,,89.0,68.0,62.0
2936,Kamden Edge,833403.0,70.0,,105.0,
2937,Kamdyn Perry,815076.0,64.0,87.0,100.0,79.0
2938,Kannon Handy,801919.0,,89.0,107.0,94.0
2939,Kannon Kemp,807748.0,78.0,93.0,104.0,81.0
2940,Karl Kauffmann,666154.0,140.0,83.0,84.0,75.0
2941,Karlos Morales,676342.0,,98.0,79.0,97.0
2942,Karson Milbrandt,703596.0,109.0,106.0,98.0,108.0
2943,Kasey Ford,687271.0,,104.0,86.0,104.0
2944,Kash Mayfield,824026.0,101.0,116.0,111.0,119.0
2945,Keagan Gillies,687482.0,135.0,105.0,107.0,104.0
2946,Keaton Winn,676775.0,106.0,94.0,111.0,102.0
2947,Keegan Akin,669211.0,150.0,,,103.0
2948,Keegan Batka,700176.0,,,,103.0
2949,Keegan Collett,676997.0,,99.0,88.0,102.0
2950,Keegan Curtis,656342.0,,89.0,99.0,89.0
2951,Keegan James,667669.0,,89.0,88.0,78.0
2952,Keegan Thompson,624522.0,128.0,103.0,107.0,108.0
2953,Keegan Zinn,815111.0,,90.0,79.0,
2954,Keeler Morfe,808323.0,48.0,100.0,84.0,90.0
2955,Keiber Armas,90.0,,96.0,,
2956,Keider Montero,672456.0,150.0,96.0,102.0,96.0
2957,Keiner Leon,700296.0,,87.0,99.0,93.0
2958,Keiverson Ramirez,90.0,,95.0,,
2959,Keiverson Ramirez,808138.0,40.0,,70.0,100.0
2960,Kelena Sauer,694989.0,,90.0,,99.0
2961,Kelly Austin,675502.0,133.0,94.0,89.0,88.0
2962,Kelvin Bautista,678654.0,,91.0,72.0,79.0
2963,Kelvin Caceres,680983.0,,91.0,80.0,102.0
2964,Kelvin Nunez,674555.0,,79.0,84.0,65.0
2965,Kelvin Perez,692487.0,,85.0,,98.0
2966,Kelvin Ramirez,699062.0,127.0,101.0,78.0,94.0
2967,Kelvin Rosario,90.0,,96.0,,
2968,Kelvis Salcedo,808383.0,66.0,105.0,143.0,108.0
2969,Ken Giles,571704.0,,94.0,107.0,118.0
2970,Ken Waldichuk,686610.0,118.0,88.0,87.0,97.0
2971,Kendal Meza,90.0,,92.0,,
2972,Kendall Graveman,608665.0,,,,104.0
2973,Kendall Williams,683086.0,,88.0,86.0,76.0
2974,Kendeglys Virguez,802068.0,40.0,93.0,,106.0
2975,Kendry Chourio,830402.0,74.0,98.0,122.0,92.0
2976,Kendry Rojas,696070.0,107.0,101.0,96.0,107.0
2977,Kendy Richard,821062.0,50.0,93.0,103.0,99.0
2978,Kenny Hernandez,665789.0,,88.0,98.0,82.0
2979,Kenny Leiner,828666.0,,99.0,77.0,91.0
2980,Kenny Rosenberg,670046.0,,98.0,108.0,96.0
2981,Kenny Serwa,690162.0,129.0,98.0,98.0,72.0
2982,Kent Emanuel,592288.0,,89.0,108.0,82.0
2983,Kenta Maeda,628317.0,130.0,96.0,102.0,84.0
2984,Kenten Egbert,687881.0,114.0,90.0,109.0,68.0
2985,Kenya Huggins,695761.0,81.0,103.0,108.0,97.0
2986,Kenyi Perez,695990.0,,100.0,62.0,98.0
2987,Kenyon Yovan,668719.0,128.0,95.0,99.0,97.0
2988,Keone Kela,605309.0,,92.0,114.0,93.0
2989,Kervin Castro,665645.0,,111.0,103.0,104.0
2990,Kevin Abel,674265.0,126.0,98.0,97.0,92.0
2991,Kevin Camacho,814268.0,70.0,100.0,108.0,104.0
2992,Kevin Davis,806112.0,,92.0,108.0,101.0
2993,Kevin Dowdell,681310.0,,90.0,73.0,84.0
2994,Kevin Gausman,592332.0,150.0,,,
2995,Kevin Ginkel,656464.0,88.0,,,104.0
2996,Kevin Gowdy,666151.0,,98.0,91.0,89.0
2997,Kevin Herget,643361.0,,102.0,118.0,103.0
2998,Kevin Kelly,687330.0,150.0,92.0,122.0,99.0
2999,Kevin Kopps,667434.0,120.0,100.0,89.0,84.0
3000,Kevin Miranda,806656.0,,87.0,109.0,79.0
3001,Kevin Rodriguez,682718.0,,92.0,102.0,88.0
3002,Kevin Stevens,805728.0,40.0,96.0,112.0,108.0
3003,Kevin Tejada,90.0,,92.0,,
3004,Kevin Valdez,703936.0,,100.0,88.0,77.0
3005,Kevin Vaupel,813849.0,,99.0,107.0,96.0
3006,Kevin Velasco,90.0,,90.0,,
3007,Kevin Warunek,825100.0,,96.0,114.0,108.0
3008,Keylan Killgore,681154.0,,100.0,101.0,106.0
3009,Keynan Middleton,641871.0,,,,106.0
3010,Keyner Benitez,808547.0,54.0,95.0,89.0,92.0
3011,Keyner Martinez,815212.0,66.0,95.0,115.0,98.0
3012,Keyshawn Askew,681094.0,121.0,111.0,75.0,89.0
3013,Keythel Key,700322.0,97.0,96.0,89.0,94.0
3014,Khal Stephen,701590.0,114.0,94.0,125.0,105.0
3015,Khristian Curtis,694753.0,128.0,97.0,104.0,103.0
3016,Kiefer Lord,811296.0,40.0,,112.0,
3017,Kikito Severino,699086.0,,80.0,70.0,76.0
3018,Kirby Snead,669912.0,,90.0,101.0,85.0
3019,Kirby Yates,489446.0,131.0,,,101.0
3020,Kirk McCarty,668948.0,,90.0,,
3021,Kleiber Olmedo,811598.0,88.0,98.0,100.0,101.0
3022,Kleyderve Andrade,804694.0,40.0,,,102.0
3023,Kobe Robinson,688601.0,,100.0,101.0,94.0
3024,Kodai Senga,673540.0,111.0,91.0,110.0,106.0
3025,Kodi Whitley,676831.0,,94.0,114.0,109.0
3026,Kody Funderburk,681892.0,150.0,117.0,109.0,108.0
3027,Koen Moreno,691103.0,66.0,92.0,79.0,95.0
3028,Kohl Drake,684442.0,91.0,103.0,110.0,105.0
3029,Kohl Franklin,681673.0,40.0,91.0,95.0,104.0
3030,Kohl Simas,702030.0,,89.0,98.0,98.0
3031,Kolby Allard,663465.0,143.0,90.0,109.0,86.0
3032,Kolby Kubichek,681443.0,,87.0,,82.0
3033,Kole Ramage,690945.0,,88.0,,101.0
3034,Kolton Curtis,806641.0,116.0,102.0,88.0,102.0
3035,Kolton Ingram,688427.0,,108.0,104.0,100.0
3036,Konner Eaton,820825.0,99.0,104.0,109.0,97.0
3037,Konner Wade,592831.0,,80.0,100.0,69.0
3038,Konnor Ash,680089.0,,102.0,87.0,102.0
3039,Konnor Pilkington,663455.0,150.0,102.0,88.0,103.0
3040,Koyo Aoyagi,829460.0,,91.0,67.0,72.0
3041,Kris Bow,690603.0,,87.0,79.0,88.0
3042,Kris Bubic,663460.0,70.0,96.0,,99.0
3043,Kristofer Bow,690603.0,,,,103.0
3044,Kruz Schoolcraft,828244.0,40.0,,,
3045,Kumar Nambiar,687643.0,,90.0,96.0,80.0
3046,Kumar Rocker,677958.0,93.0,102.0,105.0,128.0
3047,Kutter Crawford,676710.0,58.0,,,104.0
3048,Ky Bush,681066.0,40.0,96.0,99.0,95.0
3049,Kyle Amendt,694900.0,103.0,98.0,92.0,118.0
3050,Kyle Ayers,695486.0,,94.0,98.0,93.0
3051,Kyle Backhus,679775.0,133.0,103.0,114.0,97.0
3052,Kyle Barraclough,607457.0,,105.0,94.0,95.0
3053,Kyle Bischoff,680253.0,124.0,98.0,80.0,99.0
3054,Kyle Bloor,822509.0,,,,101.0
3055,Kyle Bradish,680694.0,122.0,88.0,106.0,102.0
3056,Kyle Brnovich,686599.0,,90.0,94.0,91.0
3057,Kyle Carr,694805.0,128.0,105.0,104.0,85.0
3058,Kyle Cody,621129.0,,90.0,102.0,89.0
3059,Kyle Crick,605195.0,,,,99.0
3060,Kyle Crigger,805732.0,,96.0,107.0,97.0
3061,Kyle DeGroat,826940.0,40.0,,,
3062,Kyle Dowdy,664871.0,,100.0,98.0,97.0
3063,Kyle Finnegan,640448.0,150.0,,,106.0
3064,Kyle Freeland,607536.0,149.0,,,100.0
3065,Kyle Funkhouser,608335.0,,92.0,91.0,84.0
3066,Kyle Gibson,502043.0,,94.0,118.0,96.0
3067,Kyle Harrison,690986.0,147.0,100.0,99.0,101.0
3068,Kyle Hart,606996.0,123.0,95.0,95.0,78.0
3069,Kyle Hendricks,543294.0,,90.0,,91.0
3070,Kyle Hill,663540.0,,104.0,106.0,108.0
3071,Kyle Hurt,669165.0,90.0,115.0,105.0,129.0
3072,Kyle Johnston,656594.0,,90.0,,88.0
3073,Kyle Jones,675781.0,40.0,92.0,109.0,89.0
3074,Kyle Kubat,665417.0,,90.0,,
3075,Kyle Larsen,701686.0,72.0,94.0,94.0,102.0
3076,Kyle Leahy,681517.0,150.0,93.0,100.0,100.0
3077,Kyle Luckham,680734.0,124.0,90.0,104.0,80.0
3078,Kyle Marman,663613.0,,,,101.0
3079,Kyle McGowin,641851.0,,92.0,102.0,87.0
3080,Kyle Muller,666205.0,,91.0,99.0,85.0
3081,Kyle Nelson,669459.0,113.0,92.0,105.0,95.0
3082,Kyle Nicolas,693312.0,150.0,101.0,98.0,111.0
3083,Kyle Robinson,701836.0,82.0,90.0,97.0,74.0
3084,Kyle Roche,828314.0,116.0,90.0,94.0,81.0
3085,Kyle Scott,815066.0,81.0,94.0,103.0,88.0
3086,Kyle Tyler,667725.0,,95.0,101.0,80.0
3087,Kyle Virbitsky,680223.0,,100.0,105.0,95.0
3088,Kyle Whitten,671093.0,47.0,95.0,110.0,95.0
3089,Kyle Wilcox,664048.0,,109.0,98.0,109.0
3090,Kyle Wilson,663819.0,,85.0,,100.0
3091,Kyle Wright,657140.0,40.0,94.0,89.0,91.0
3092,Kyler Carmack,820837.0,,,,102.0
3093,L.P. Langevin,692137.0,61.0,95.0,112.0,100.0
3094,LJ McDonough,690229.0,108.0,92.0,90.0,97.0
3095,Lachlan Wells,649143.0,,92.0,124.0,90.0
3096,Lael Lockhart,679712.0,125.0,100.0,93.0,88.0
3097,Lake Bachar,669199.0,150.0,99.0,109.0,107.0
3098,Lance Lynn,458681.0,,,,99.0
3099,Lance McCullers,621121.0,105.0,,,
3100,Lance McCullers Jr.,621121.0,,,109.0,100.0
3101,Landen Maroudis,805793.0,60.0,98.0,66.0,79.0
3102,Landen Roupp,694738.0,81.0,98.0,,115.0
3103,Landon Beidelschies,804860.0,40.0,,,
3104,Landon Ginn,701061.0,,93.0,104.0,93.0
3105,Landon Harper,804542.0,117.0,99.0,121.0,96.0
3106,Landon Knack,689017.0,150.0,95.0,98.0,90.0
3107,Landon Marceaux,669465.0,,86.0,101.0,83.0
3108,Landon Sims,683085.0,125.0,101.0,99.0,97.0
3109,Landon Tomkins,814280.0,119.0,103.0,105.0,89.0
3110,Landry Jurecka,800970.0,,,114.0,
3111,Lane Ramsey,682010.0,,99.0,97.0,110.0
3112,Larson Kindreich,695465.0,117.0,101.0,102.0,107.0
3113,Layne Henderson,668203.0,,93.0,91.0,105.0
3114,Layonel Ovalles,693803.0,89.0,100.0,99.0,93.0
3115,Lazaro Estrada,681751.0,123.0,96.0,111.0,98.0
3116,Leam Mendez,801461.0,,94.0,,101.0
3117,Leandro Calderon,699214.0,97.0,,121.0,
3118,Leandro Hernandez,806017.0,,,,100.0
3119,Leandro Lopez,699214.0,,100.0,102.0,109.0
3120,Lebarron Johnson Jr.,694316.0,54.0,96.0,89.0,91.0
3121,Lender Bracho,90.0,,97.0,,
3122,Lenny Torres,678013.0,135.0,,76.0,
3123,Lenny Torres Jr.,678013.0,,92.0,84.0,100.0
3124,Leodarlyn Colon,90.0,,90.0,,
3125,Leomar Rosario,703855.0,,97.0,87.0,109.0
3126,Leon Hunter Jr.,688456.0,85.0,93.0,102.0,105.0
3127,Leonard Garcia,692623.0,124.0,106.0,105.0,114.0
3128,Leonardo Pestana,679758.0,,96.0,82.0,100.0
3129,Leonardo Rondon,90.0,,88.0,,
3130,Leonardo Taveras,672405.0,,95.0,87.0,99.0
3131,Leonel Sequera,800320.0,91.0,104.0,106.0,88.0
3132,Leuris Portorreal,90.0,,90.0,,
3133,Leury Tejada,681839.0,,83.0,90.0,66.0
3134,Levi Sterling,815552.0,40.0,,,102.0
3135,Levi Stoudt,686651.0,,86.0,94.0,87.0
3136,Levi Wells,694370.0,126.0,99.0,107.0,95.0
3137,Lewis Sifontes,90.0,,92.0,,
3138,Lewis Sifontes,808508.0,,,92.0,
3139,Leyvi Rodriguez,90.0,,92.0,,
3140,Liam Doolan,678556.0,,96.0,104.0,106.0
3141,Liam Doyle,824604.0,45.0,,,105.0
3142,Liam Hendriks,521230.0,40.0,,,103.0
3143,Liam Norris,691005.0,,103.0,65.0,116.0
3144,Liam Paddack,822473.0,105.0,107.0,86.0,110.0
3145,Liam Rocha,814557.0,,,101.0,98.0
3146,Liam Simon,687216.0,64.0,95.0,76.0,94.0
3147,Liam Sullivan,807715.0,54.0,101.0,112.0,116.0
3148,Lincoln Henzman,669205.0,,89.0,,91.0
3149,Liomar Martinez,801737.0,86.0,103.0,107.0,100.0
3150,Lisandro Santos,670873.0,,105.0,87.0,101.0
3151,Listher Sosa,683538.0,,102.0,108.0,93.0
3152,Livan Reinoso,802984.0,118.0,102.0,69.0,84.0
3153,Lluveres Severino,806684.0,,92.0,92.0,103.0
3154,Logan Allen,663531.0,,93.0,102.0,82.0
3155,Logan Allen - 663531,663531.0,,89.0,97.0,87.0
3156,Logan Allen - 671106,671106.0,150.0,98.0,105.0,96.0
3157,Logan Berrier,828603.0,,88.0,92.0,90.0
3158,Logan Boyer,669188.0,101.0,95.0,91.0,96.0
3159,Logan Britt,682996.0,,94.0,89.0,85.0
3160,Logan Campbell,702055.0,,,,102.0
3161,Logan Clayton,700875.0,,84.0,91.0,69.0
3162,Logan Evans,688138.0,136.0,104.0,112.0,91.0
3163,Logan Forsythe,702649.0,44.0,,108.0,
3164,Logan Gilbert,669302.0,150.0,,100.0,105.0
3165,Logan Gillaspie,670810.0,122.0,92.0,103.0,86.0
3166,Logan Gragg,685401.0,,89.0,105.0,89.0
3167,Logan Henderson,701656.0,71.0,103.0,117.0,108.0
3168,Logan Hofmann,671987.0,,85.0,,
3169,Logan Lyle,685073.0,,89.0,,91.0
3170,Logan Martin,814803.0,88.0,98.0,106.0,85.0
