,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
229,Orion Kerkering,PHI,3.2493,2.8303,0.0,3.51455,62.0,0.0,1.045,12.9489,,62.0,259.849,53.3561,26.3642,24.2113,6.62022,23.3667,1.5323,3.1834,67.6143,9.81498,3.39194,2.89362,0.961,0.260206,0.0899241,0.1702819839119911,0.228703,1.23746,0.293817,0.746557,0.447955,,3.62682,0.671198,0.744932,689.8499755859375,,,,,,,349.8999999999999,5.643548387096773,334,5.387096774193548,5.73,4.87,4.34,3.93,3.58,3.26,2.95,2.62,2.23,4.53,4.26,4.08,3.93,3.79,3.66,3.52,3.37,3.17,Orion Kerkering,31776,689147.0,689147.0
230,Adrian Morejon,SD,3.6134,3.0539,0.0,3.35198,68.0,0.0,3.239,13.5179,,68.0,281.924,59.867,27.6984,25.3261,6.92844,22.6478,1.8373,2.1268,69.9814,9.26224,2.9975,3.08999,0.917,0.248228,0.080333,0.1678948849439621,0.23281,1.21345,0.293712,0.752818,0.452251,,3.49441,0.668748,0.705829,396.7699890136719,,,,,,,397.1,5.839705882352941,385,5.661764705882353,5.46,4.65,4.15,3.76,3.43,3.13,2.84,2.53,2.16,4.34,4.08,3.91,3.76,3.63,3.51,3.38,3.23,3.04,Adrian Morejon,20039,670970.0,670970.0
231,Ryan Helsley,BAL,3.4542,2.8203,0.0,3.46739,64.0,0.0,24.876,3.9614,,64.0,267.335,53.5894,26.6924,24.657,7.27467,24.605,1.8371,1.9962,75.7066,10.6462,3.46008,3.07688,1.023,0.28319,0.0920381,0.1911519318819046,0.222609,1.22179,0.293591,0.757272,0.401924,,3.4939,0.658819,0.57433,128.9199981689453,,,,,,,459.1,7.1734375,441,6.890625,5.61,4.78,4.25,3.85,3.51,3.2,2.9,2.58,2.2,4.44,4.18,4.0,3.85,3.72,3.59,3.46,3.31,3.11,Ryan Helsley,18138,664854.0,664854.0
232,Pete Fairbanks,,3.1043,2.7795,0.0,3.56242,60.0,0.0,0.0,0.0,,60.0,250.522,52.411,25.7723,23.7495,6.56,21.2332,1.3578,2.1565,63.7764,9.56646,3.18498,3.00362,0.984,0.254574,0.0847558,0.1698182299733162,0.230751,1.2274,0.292425,0.742658,0.425,,3.60007,0.658253,0.546301,141.9199981689453,,,,,,,281.7,4.694999999999999,268,4.466666666666667,5.81,4.93,4.38,3.96,3.61,3.28,2.97,2.64,2.24,4.59,4.31,4.12,3.97,3.83,3.69,3.55,3.4,3.19,Pete Fairbanks,17998,664126.0,664126.0
233,Alek Manoah,LAA,5.4153,7.8588,7.2245,4.81821,19.44,19.44,0.0,0.0,,107.795,473.409,108.93,61.6433,57.7089,16.7562,44.4172,0.3693,6.8905,91.6961,7.65585,3.70846,2.06443,1.399,0.193693,0.0938242,0.0998690351843833,0.258065,1.42257,0.293874,0.706019,0.391806,,4.88253,0.655906,0.565938,727.0800170898438,,,,,,,337.70000000000005,3.1268518518518524,350,3.240740740740741,6.85,6.14,5.68,5.31,4.99,4.69,4.39,4.06,3.64,5.9,5.62,5.42,5.26,5.11,4.97,4.82,4.66,4.43,Alek Manoah,26410,666201.0,666201.0
234,Matt Brash,SEA,3.4316,2.7444,0.0,3.03891,63.0,0.0,3.202,12.299,,63.0,261.845,50.1944,23.4625,21.2724,5.6,24.5957,1.6255,2.7648,75.2837,10.7548,3.51367,3.06085,0.8,0.287512,0.0939323,0.1935801655054092,0.214063,1.18714,0.290327,0.766655,0.462843,,3.20361,0.652173,0.767922,464.30999755859375,,,,,,,391.4000000000001,6.212698412698414,366,5.809523809523809,5.12,4.31,3.81,3.43,3.11,2.81,2.53,2.24,1.88,4.02,3.76,3.59,3.44,3.31,3.19,3.06,2.92,2.73,Matt Brash,25756,666374.0,666374.0
235,Spencer Arrighetti,HOU,6.1689,7.0855,6.7029,4.60454,29.82,17.82,0.0,0.6626,,109.764,476.25,104.127,59.9564,56.1572,16.6964,47.3646,0.548,5.4902,107.222,8.79156,3.88361,2.26376,1.369,0.225138,0.0994532,0.1256850287318229,0.245933,1.38015,0.291944,0.714467,0.38145,,4.60349,0.633955,0.626566,486.8500061035156,,,,,,,396.5,3.6045454545454554,391,3.5545454545454547,6.89228,6.00688,5.46254,5.03553,4.67273,4.33868,4.01119,3.66807,3.2326,5.65379,5.37598,5.18817,5.02926,4.88145,4.74254,4.60363,4.43582,4.22691,Spencer Arrighetti,29921,681293.0,681293.0
236,Carmen Mlodzinski,PIT,3.4997,3.6501,0.592,3.76169,63.62,1.62,1.059,12.7251,,70.3663,298.089,67.3572,32.0418,29.4107,7.22427,23.7751,1.5054,2.7419,65.3964,8.36434,3.04089,2.75063,0.924,0.219385,0.0797584,0.1396270915865898,0.248027,1.29511,0.302249,0.729347,0.462758,,3.74159,0.622811,0.671985,664.4600219726562,,,,,,,363.7,5.195714285714286,365,5.214285714285714,6.3376,5.2731,4.63085,4.14665,3.74265,3.38817,3.04202,2.69062,2.26754,4.77442,4.52085,4.34085,4.19847,4.06728,3.93728,3.8049,3.65372,3.46134,Carmen Mlodzinski,27572,669387.0,669387.0
237,Randy Vasquez,SD,8.3737,11.508,10.3616,4.95131,29.16,29.16,0.0,0.0,,161.396,709.124,172.478,94.9128,88.7916,25.5903,59.8188,0.8751,8.6662,110.54,6.16409,3.33569,1.84792,1.427,0.155883,0.0843559,0.0715269669890403,0.269228,1.43929,0.29115,0.699261,0.399012,,5.09954,0.618923,0.315919,719.9199829101562,,,,,,,439.40000000000015,2.729192546583852,482,2.9937888198757765,6.73,6.15,5.77,5.46,5.18,4.92,4.66,4.37,3.99,5.98,5.73,5.55,5.4,5.27,5.14,5.0,4.85,4.64,Randy Vasquez,24719,681190.0,681190.0
239,Lucas Erceg,KC,3.2227,2.8571,0.0,3.57,62.0,0.0,2.106,13.0225,,62.0,262.046,56.4974,26.861,24.5933,5.80044,22.7982,1.6818,3.2478,62.5796,9.08414,3.30942,2.74494,0.842,0.238812,0.0870008,0.1518107578158378,0.239396,1.27896,0.302452,0.7367,0.464514,,3.59295,0.590531,0.617797,493.0,,,,,,,349.4,5.635483870967741,342,5.516129032258065,5.82,4.96,4.42,4.0,3.65,3.33,3.01,2.68,2.29,4.61,4.34,4.15,4.0,3.86,3.73,3.59,3.44,3.24,Lucas Erceg,19360,668674.0,668674.0
240,Carson Whisenhunt,SF,4.8493,5.9073,6.1874,4.34128,22.58,14.58,0.0,0.6674,,89.4325,388.922,92.0615,46.6951,43.139,11.6362,32.0766,0.5132,3.5291,69.9531,7.0397,3.22801,2.18081,1.171,0.179864,0.0824757,0.0973884314298629,0.260564,1.38806,0.295978,0.718079,0.442567,,4.45659,0.584354,0.571337,660.0,,,,,,,307.8,3.458426966292135,325,3.651685393258427,6.76207,5.82089,5.23933,4.7955,4.41688,4.0763,3.74288,3.39394,2.96215,5.41559,5.14738,4.95917,4.80917,4.67007,4.53186,4.39275,4.23364,4.02543,Carson Whisenhunt,31676,687931.0,687931.0
241,Kyle Harrison,BOS,4.0404,4.3786,3.1556,4.2235,38.1,8.1,0.0,0.6699,,74.2155,317.98,70.3343,37.3335,34.8277,10.2665,28.0401,0.9961,3.403,73.659,8.93251,3.40038,2.62692,1.245,0.231647,0.088182,0.1434646695852279,0.245463,1.32552,0.296468,0.726666,0.389203,,4.21949,0.58163,0.700342,509.7699890136719,,,,,,,301.6,4.075675675675676,299,4.04054054054054,7.01959,5.86683,5.15045,4.61428,4.16215,3.75215,3.36215,2.95619,2.47832,5.20045,4.94853,4.77257,4.63066,4.50066,4.36874,4.24279,4.08683,3.88896,Kyle Harrison,27758,690986.0,690986.0
242,Jose A. Ferrer,SEA,3.7662,3.0967,0.0,3.09742,70.0,0.0,3.202,16.1501,,70.0,289.855,62.6789,26.812,24.091,5.94222,21.1525,1.7081,3.3542,67.6852,8.70238,2.71961,3.19987,0.764,0.233514,0.0729761,0.1605378538370132,0.236214,1.19759,0.295934,0.755101,0.525737,,3.35512,0.580653,0.697357,257.3099975585937,,,,,,,423.4,6.048571428571429,415,5.928571428571429,5.17,4.39,3.91,3.54,3.22,2.93,2.65,2.36,2.01,4.11,3.86,3.68,3.54,3.41,3.29,3.16,3.02,2.83,Jose A. Ferrer,24017,678606.0,678606.0
243,Alex Vesia,LAD,3.2839,2.6966,0.0,3.66585,61.0,0.0,1.255,17.9226,,61.0,256.518,48.4737,26.4939,24.8463,8.73656,25.6364,1.947,2.5642,75.1241,11.0839,3.78242,2.93037,1.289,0.292861,0.09994,0.1929209604859352,0.212308,1.21492,0.27508,0.769506,0.301677,,3.92085,0.574973,0.651653,616.5399780273438,,,,,,,355.9000000000001,5.834426229508198,328,5.377049180327869,5.84,4.97,4.43,4.01,3.66,3.33,3.02,2.69,2.29,4.59,4.33,4.15,4.01,3.87,3.75,3.61,3.46,3.27,Alex Vesia,25007,681911.0,681911.0
244,Mick Abel,MIN,5.782,6.9142,4.8224,4.40355,52.96,12.96,0.0,0.6509,,110.74,482.141,107.803,58.3337,54.1832,14.2485,48.4711,1.2461,4.3595,101.451,8.24505,3.93932,2.09301,1.158,0.210417,0.100533,0.109884038567543,0.251108,1.41118,0.298314,0.718427,0.425767,,4.40678,0.570076,0.644339,420.0799865722656,,,,,,,418.4,3.7693693693693695,423,3.810810810810811,6.87107,5.93077,5.33381,4.86853,4.47685,4.11602,3.76518,3.38796,2.93796,5.43214,5.17297,4.99659,4.84381,4.71381,4.58103,4.44465,4.29187,4.0891,Mick Abel,27756,690953.0,690953.0
245,Robert Gasser,MIL,3.2953,3.3534,2.1072,3.97518,38.86,4.86,0.0,0.633,,61.0484,258.436,57.6907,29.0185,26.9642,8.49251,18.4418,0.943,3.5261,56.9567,8.39678,2.71876,3.08846,1.252,0.22039,0.0713592,0.149030715227127,0.243968,1.24708,0.287677,0.733372,0.392488,,4.15716,0.560019,0.562175,517.4600219726562,,,,,,,254.2000000000001,4.1672131147541,253,4.147540983606557,6.9675,5.68002,4.89685,4.31698,3.84153,3.41495,3.00836,2.59735,2.11634,5.02913,4.7447,4.54584,4.38584,4.23698,4.10255,3.95812,3.79369,3.57482,Robert Gasser,29812,688107.0,688107.0
246,Spencer Turnbull,,4.2812,5.6445,5.4211,4.78327,14.58,14.58,0.0,0.0,,80.519,355.022,84.5854,46.0668,42.7938,11.1564,32.6794,0.2691,4.2983,60.4983,6.76219,3.65274,1.85127,1.247,0.170407,0.0920489,0.0783582329750061,0.265955,1.45636,0.29802,0.700451,0.447,,4.81138,0.556346,0.443921,999.0,,,,,,,252.1,3.1123456790123454,271,3.345679012345679,7.09,6.27,5.73,5.32,4.95,4.61,4.27,3.91,3.46,5.97,5.66,5.45,5.27,5.11,4.96,4.8,4.62,4.38,Spencer Turnbull,16207,605513.0,605513.0
247,Camilo Doval,NYY,3.4178,2.8571,0.0,3.46198,64.0,0.0,2.195,13.8049,,64.0,271.532,53.072,26.9791,24.6185,6.03022,29.926,2.0004,3.0216,73.253,10.3012,4.20834,2.4478,0.848,0.269777,0.110212,0.1595649570226669,0.222445,1.29684,0.295301,0.75137,0.479303,,3.61529,0.551921,0.537608,510.8500061035156,,,,,,,375.0,5.859374999999999,355,5.546875,5.65,4.82,4.3,3.89,3.55,3.24,2.94,2.62,2.23,4.46,4.21,4.03,3.89,3.76,3.64,3.51,3.36,3.17,Camilo Doval,21992,666808.0,666808.0
248,Aaron Bummer,ATL,3.3089,2.6713,0.0,3.40049,61.0,0.0,0.0,13.2569,,61.0,258.584,56.1975,25.5067,23.0478,4.79189,23.0396,2.0428,3.6135,62.4507,9.21404,3.39929,2.71058,0.707,0.24151,0.0890991,0.1524112001061439,0.242303,1.29897,0.312139,0.740818,0.547496,,3.4196,0.549363,0.647517,999.0,,,,,,,339.30000000000007,5.562295081967214,335,5.491803278688525,5.66,4.81,4.27,3.86,3.51,3.19,2.89,2.56,2.18,4.46,4.19,4.01,3.86,3.73,3.6,3.46,3.31,3.12,Aaron Bummer,16258,607481.0,607481.0
249,Sawyer Gipson-Long,DET,2.9592,2.9823,1.441,3.83837,41.24,3.24,0.0,0.6113,,56.1145,235.614,54.063,25.9165,23.932,6.88338,15.0129,0.9609,2.4209,51.3808,8.24078,2.40786,3.42244,1.104,0.218072,0.0637182,0.1543537229299545,0.247791,1.23098,0.295027,0.72611,0.428914,,3.83057,0.541458,0.4332,552.8499755859375,,,,,,,242.9000000000001,4.337500000000001,244,4.357142857142857,6.86941,5.54927,4.76274,4.17172,3.69684,3.26488,2.86937,2.46386,1.99481,4.90983,4.62337,4.42692,4.26369,4.12046,3.97723,3.834,3.66755,3.45432,Sawyer Gipson-Long,26048,687830.0,687830.0
250,Jordan Wicks,CHC,3.1768,2.944,1.4663,3.6627,43.24,3.24,0.0,0.705,,57.8804,243.12,55.1723,25.7102,23.5554,6.86204,17.4789,0.9435,1.8563,53.2051,8.27302,2.71785,3.04396,1.067,0.218843,0.0718941,0.1469488367438316,0.246542,1.2552,0.295083,0.744571,0.45855,,3.84007,0.540655,0.59425,729.8499755859375,,,,,,,253.1,4.363793103448276,252,4.344827586206897,6.60899,5.3351,4.57698,4.01592,3.55341,3.14016,2.75618,2.3722,1.92439,4.68153,4.41844,4.24535,4.09226,3.96608,3.83608,3.703,3.55682,3.35373,Jordan Wicks,30094,696136.0,696136.0
251,Ronny Henriquez,MIA,3.2376,3.2362,0.0,3.72863,66.0,0.0,8.72,10.5393,,66.0,279.543,59.2977,29.688,27.3433,7.25267,24.5525,1.7511,2.9033,68.2909,9.3124,3.34807,2.78142,0.989,0.244295,0.0878308,0.1564639583230018,0.235227,1.27046,0.2948,0.734936,0.437268,,3.74226,0.538069,0.532666,276.4599914550781,,,,,,,389.9000000000001,5.907575757575759,380,5.757575757575758,5.95,5.11,4.57,4.16,3.81,3.49,3.18,2.85,2.44,4.76,4.49,4.3,4.15,4.01,3.88,3.74,3.59,3.39,Ronny Henriquez,24094,678692.0,678692.0
252,Blake Treinen,LAD,3.066,2.621,0.0,3.76842,58.0,0.0,1.255,14.267,,58.0,244.519,51.0767,26.2387,24.2854,7.06311,21.8852,1.582,2.4457,63.9665,9.92584,3.39598,2.92282,1.096,0.261601,0.0895031,0.1720982939004898,0.231968,1.25796,0.295079,0.740773,0.425002,,3.771,0.533526,0.488035,719.4600219726562,,,,,,,327.5,5.646551724137931,316,5.448275862068965,6.1,5.19,4.62,4.18,3.8,3.46,3.13,2.79,2.37,4.85,4.55,4.35,4.18,4.03,3.89,3.74,3.57,3.35,Blake Treinen,12572,595014.0,595014.0
253,Robert Garcia,TEX,3.3541,2.9216,0.0,3.48331,64.0,0.0,23.394,4.3953,,64.0,269.021,56.0025,26.9341,24.7702,7.28889,23.1654,1.7139,2.2759,69.8797,9.82683,3.25763,3.01655,1.025,0.259756,0.08611,0.1736455485224723,0.229914,1.237,0.292731,0.757413,0.42077,,3.62451,0.532697,0.589921,416.8500061035156,,,,,,,437.9,6.8421875,425,6.640625,5.66,4.82,4.29,3.89,3.54,3.23,2.93,2.61,2.22,4.48,4.22,4.03,3.89,3.75,3.62,3.49,3.34,3.14,Robert Garcia,23363,676395.0,676395.0
254,Ian Seymour,TB,3.9701,4.4691,4.1118,4.29644,27.72,9.72,0.0,0.6574,,72.7916,310.795,71.4543,37.2018,34.7495,11.59,22.0912,0.7439,3.7846,67.198,8.3084,2.73137,3.04184,1.433,0.216213,0.0710796,0.1451335921883583,0.250788,1.28511,0.290418,0.728713,0.379024,,4.42515,0.527465,0.613492,299.0,,,,,,,268.0,3.671232876712329,269,3.684931506849315,7.03698,5.89636,5.20228,4.68035,4.23574,3.84348,3.46617,3.06875,2.59875,5.29487,5.03228,4.85476,4.70723,4.57218,4.43465,4.30712,4.15207,3.94701,Ian Seymour,27932,693855.0,693855.0
255,Brandon Sproat,NYM,3.3835,3.3521,3.6701,4.10076,20.1,8.1,0.0,0.7254,,57.7775,248.633,56.7485,28.6789,26.3257,6.77923,21.6337,0.4744,2.9179,46.8971,7.30516,3.36988,2.16778,1.056,0.18862,0.0870106,0.1016092076897621,0.253249,1.35662,0.293238,0.721474,0.479569,,4.3119,0.527022,0.497951,465.6199951171875,,,,,,,217.90000000000003,3.7568965517241386,222,3.827586206896552,7.07085,5.81938,5.06592,4.49985,4.04454,3.62961,3.23715,2.83092,2.36508,5.17838,4.91046,4.72461,4.57669,4.43877,4.30085,4.16292,4.00708,3.80123,Brandon Sproat,33850,687075.0,687075.0
256,Hayden Birdsong,SF,5.4966,6.871,5.7281,4.46629,32.2,16.2,0.0,0.6674,,101.563,446.559,95.055,54.0516,50.4009,13.8125,49.1849,0.6287,5.4833,99.136,8.78495,4.35853,2.01558,1.224,0.222,0.110142,0.1118578016757965,0.242555,1.4202,0.291252,0.722071,0.38679,,4.56574,0.526619,0.563444,561.3099975585938,,,,,,,375.60000000000014,3.682352941176472,368,3.607843137254902,6.86185,5.93274,5.35239,4.90198,4.52417,4.17897,3.83849,3.48431,3.04643,5.49822,5.23137,5.05294,4.89609,4.75924,4.62924,4.49239,4.33397,4.12712,Hayden Birdsong,31635,806185.0,806185.0
257,Gabe Speier,SEA,3.105,2.5815,0.0,3.20236,58.0,0.0,0.0,11.7032,,58.0,238.389,47.9694,22.4664,20.6374,6.36711,17.7762,1.5903,2.5715,66.5124,10.3209,2.75838,3.74165,0.988,0.279008,0.074568,0.2044397890567779,0.220001,1.13354,0.286593,0.761533,0.412556,,3.32118,0.526191,0.620828,686.4600219726562,,,,,,,349.6,6.027586206896552,331,5.706896551724138,5.35,4.5,3.97,3.56,3.22,2.92,2.62,2.31,1.94,4.17,3.91,3.73,3.58,3.45,3.32,3.19,3.04,2.85,Gabe Speier,17170,642100.0,642100.0
258,Bryce Elder,ATL,3.7246,3.9058,4.0167,4.42193,19.72,9.72,0.0,0.6641,,64.5064,279.852,68.6765,34.3285,31.6936,8.13497,21.0316,0.5429,2.5263,53.377,7.44721,2.93435,2.53794,1.135,0.190733,0.0751526,0.1155803725123405,0.26796,1.39069,0.310817,0.707102,0.482395,,4.21525,0.526128,0.59168,657.1500244140625,,,,,,,241.2,3.710769230769231,259,3.9846153846153847,7.25432,6.09279,5.38823,4.85932,4.41212,4.01576,3.63871,3.23941,2.76096,5.40598,5.17908,5.02063,4.88373,4.76528,4.64683,4.52838,4.38993,4.20303,Bryce Elder,27779,693821.0,693821.0
259,Jared Koenig,MIL,3.3859,2.988,0.0,3.47667,65.0,0.0,0.954,15.6006,,65.0,272.88,57.424,27.3381,25.1093,7.14278,23.093,1.8968,3.05,68.4476,9.47736,3.19749,2.964,0.989,0.250834,0.0846269,0.1662071347236633,0.232734,1.23872,0.29379,0.754128,0.432529,,3.66421,0.525283,0.726445,737.77001953125,,,,,,,373.7,5.749230769230769,361,5.553846153846154,5.64,4.81,4.29,3.89,3.55,3.24,2.93,2.62,2.23,4.46,4.2,4.03,3.88,3.75,3.62,3.49,3.35,3.15,Jared Koenig,27517,657649.0,657649.0
260,John Means,,7.2497,9.5161,9.5649,4.81815,24.3,24.3,0.0,0.0,,138.03,599.871,144.914,78.4875,73.8945,24.4313,42.5632,0.4313,5.9219,104.697,6.82655,2.77525,2.45979,1.593,0.174532,0.0709539,0.103577934205532,0.262817,1.35823,0.285329,0.71108,0.329,,4.97292,0.524865,0.794081,662.77001953125,,,,,,,412.0,2.9855072463768115,441,3.1956521739130435,6.73,6.07,5.63,5.28,4.98,4.69,4.4,4.08,3.68,6.0,5.67,5.44,5.25,5.07,4.91,4.74,4.54,4.29,John Means,16269,607644.0,607644.0
261,Jonathan Cannon,CWS,4.9314,7.4245,5.5452,4.84928,30.2,16.2,0.0,0.6075,,102.321,447.779,108.288,58.9692,55.1312,16.8374,36.5322,0.7016,4.5333,76.0085,6.68562,3.21333,2.08059,1.481,0.169746,0.0815853,0.0881602242588996,0.266252,1.41536,0.291368,0.708063,0.40381,,4.99269,0.524238,0.277539,999.0,,,,,,,294.90000000000003,2.891176470588236,319,3.127450980392157,7.28009,6.35453,5.76833,5.3136,4.92392,4.57382,4.23056,3.85277,3.40045,5.87191,5.61465,5.43601,5.29601,5.15875,5.03012,4.89149,4.74285,4.53559,Jonathan Cannon,31730,686563.0,686563.0
262,Dylan Lee,ATL,3.4849,2.8879,0.0,3.59183,65.0,0.0,1.057,16.3668,,65.0,270.27,58.0197,27.9083,25.941,8.53667,19.7376,1.7003,1.7905,71.3673,9.88163,2.7329,3.6158,1.182,0.264059,0.0730292,0.1910301074385643,0.233253,1.19627,0.29308,0.757515,0.372478,,3.64016,0.520307,0.659859,628.9199829101562,,,,,,,364.5,5.607692307692306,353,5.430769230769231,5.74,4.9,4.37,3.97,3.62,3.31,3.0,2.68,2.29,4.57,4.3,4.11,3.96,3.83,3.7,3.56,3.41,3.21,Dylan Lee,19996,669276.0,669276.0
263,Seranthony Dominguez,,3.1938,2.9849,0.0,3.74013,63.0,0.0,0.0,0.0,,63.0,267.176,52.7491,28.2628,26.1809,7.07,28.4585,1.3858,2.656,71.816,10.2594,4.0655,2.52353,1.01,0.268797,0.106516,0.1622806936502456,0.223455,1.28901,0.290625,0.742464,0.402,,3.79579,0.517346,0.501259,667.8499755859375,,,,,,,293.3,4.655555555555556,275,4.365079365079365,5.97,5.11,4.57,4.15,3.79,3.47,3.15,2.82,2.41,4.73,4.47,4.29,4.14,4.0,3.87,3.74,3.59,3.39,Seranthony Dominguez,19249,622554.0,622554.0
264,Kai-Wei Teng,SF,5.3297,6.5343,6.2239,4.38485,26.2,16.2,0.0,0.6674,,97.0898,425.584,94.3113,51.0601,47.3026,11.9852,40.9382,0.5718,7.0703,88.3014,8.18534,3.79488,2.15694,1.111,0.207483,0.096193,0.1112898886203765,0.249781,1.39304,0.296896,0.710638,0.437978,,4.40438,0.515741,0.622745,614.0800170898438,,,,,,,361.80000000000007,3.729896907216496,365,3.762886597938144,6.76935,5.84691,5.27275,4.8364,4.4655,4.12284,3.79636,3.44607,3.02092,5.46172,5.18481,4.99584,4.84584,4.6979,4.56893,4.41996,4.26099,4.04408,Kai-Wei Teng,24282,678906.0,678906.0
265,Janson Junk,MIA,3.8135,4.4302,2.0045,4.16157,54.86,4.86,0.0,4.2348,,77.3454,326.03,81.4443,38.6087,35.7642,10.6221,15.4778,1.1271,2.7865,58.0746,6.75763,1.80101,3.75212,1.236,0.178127,0.0474735,0.1306530125439167,0.264631,1.25311,0.296242,0.710696,0.426236,,4.12719,0.512581,0.475171,579.6199951171875,,,,,,,301.9,3.9207792207792207,320,4.155844155844156,6.93972,5.81416,5.1093,4.58566,4.1397,3.73728,3.35192,2.95303,2.47768,5.15748,4.90395,4.73688,4.59334,4.46334,4.33981,4.21274,4.06274,3.86566,Janson Junk,23301,676083.0,676083.0
266,Cal Quantrill,,4.6127,6.1277,5.0531,4.87613,16.2,16.2,0.0,0.0,,84.5151,370.68,90.5967,48.9477,45.7896,13.2219,28.1865,0.1657,4.2235,63.3704,6.7483,3.00158,2.24825,1.408,0.170957,0.07604,0.0949171781539917,0.267824,1.40547,0.295687,0.696457,0.395,,4.81974,0.510301,0.395468,999.0,,,,,,,262.5,3.088235294117647,286,3.364705882352941,7.06,6.29,5.78,5.38,5.03,4.71,4.38,4.03,3.59,5.87,5.62,5.46,5.32,5.19,5.06,4.93,4.79,4.59,Cal Quantrill,19312,615698.0,615698.0
267,A.J. Minter,NYM,3.2717,2.6101,0.0,3.33016,60.0,0.0,3.567,13.1012,,60.0,249.377,49.4365,24.054,22.2011,6.72667,21.702,1.3733,2.1354,68.4564,10.2685,3.2553,3.15438,1.009,0.27451,0.0870249,0.1874848008155822,0.219192,1.18564,0.284057,0.762858,0.382508,,3.50257,0.505725,0.688029,702.5399780273438,,,,,,,366.5,6.108333333333333,345,5.75,5.49,4.63,4.1,3.69,3.35,3.04,2.74,2.42,2.04,4.32,4.04,3.86,3.71,3.57,3.44,3.3,3.15,2.95,A.J. Minter,18655,621345.0,621345.0
268,Christian Scott,NYM,3.0026,2.6836,2.295,3.80183,28.86,4.86,0.0,0.7254,,51.4853,214.876,47.6057,23.4111,21.7487,7.1393,13.7733,0.6621,2.0761,50.0497,8.74905,2.40767,3.63382,1.248,0.232924,0.0640988,0.1688248142600059,0.239193,1.19217,0.285301,0.738905,0.382127,,3.9171,0.505681,0.569791,488.2300109863281,,,,,,,222.50000000000009,4.362745098039217,220,4.313725490196078,6.91234,5.51835,4.69302,4.08234,3.59166,3.15565,2.74963,2.33828,1.87159,4.867,4.56632,4.36565,4.20031,4.05031,3.90963,3.75429,3.58895,3.37294,Christian Scott,30107,681035.0,681035.0
269,Mark Leiter Jr.,OAK,3.2267,3.0502,0.0,3.91751,64.0,0.0,6.096,13.069,,64.0,274.09,58.4969,30.1867,27.8578,7.552,25.2472,1.7007,3.51,65.9052,9.26792,3.55039,2.6104,1.062,0.240451,0.0921128,0.1483381241559982,0.238439,1.3085,0.296406,0.731945,0.444824,,3.95759,0.504903,0.420539,725.4600219726562,,,,,,,351.40000000000003,5.4906250000000005,343,5.359375,6.21,5.34,4.79,4.37,4.0,3.67,3.34,3.0,2.58,4.96,4.69,4.5,4.35,4.21,4.08,3.94,3.78,3.57,Mark Leiter Jr.,15551,643410.0,643410.0
270,Ryan Walker,SF,3.2936,2.8841,0.0,3.296,63.0,0.0,30.35,3.881,,63.0,261.737,55.138,25.2697,23.072,5.978,19.568,1.4485,3.5944,67.9596,9.70851,2.79543,3.473,0.854,0.259648,0.0747621,0.1848863661289215,0.231114,1.18581,0.298596,0.745232,0.464695,,3.31422,0.504207,0.692568,232.0800018310547,,,,,,,479.4000000000001,7.609523809523811,467,7.412698412698413,5.44,4.61,4.1,3.7,3.37,3.06,2.76,2.45,2.08,4.28,4.02,3.85,3.7,3.58,3.45,3.32,3.18,2.99,Ryan Walker,20423,676254.0,676254.0
271,Raisel Iglesias,ATL,3.4892,2.9822,0.0,3.71172,66.0,0.0,25.725,4.5513,,66.0,275.92,60.0781,29.2381,27.2193,8.41133,19.2377,1.6856,2.4463,71.2336,9.71367,2.62332,3.70281,1.147,0.258168,0.069722,0.188445545732975,0.236308,1.20175,0.29593,0.741453,0.372479,,3.61896,0.501324,0.611745,75.1500015258789,,,,,,,463.0000000000001,7.0151515151515165,455,6.893939393939394,5.87,5.03,4.51,4.1,3.75,3.43,3.12,2.79,2.4,4.68,4.42,4.24,4.09,3.95,3.82,3.69,3.54,3.34,Raisel Iglesias,17130,628452.0,628452.0
272,Chris Martin,,2.0625,1.7615,0.0,3.3754,39.0,0.0,0.0,0.0,,39.0,160.23,35.9938,15.9699,14.6267,4.24667,8.7505,1.0969,1.385,39.3882,9.08958,2.01935,4.50125,0.98,0.245823,0.0546121,0.1912107579410076,0.239808,1.14729,0.298208,0.741628,0.455,,3.31044,0.500538,0.448592,999.0,,,,,,,193.80000000000004,4.96923076923077,191,4.897435897435898,5.95,4.87,4.22,3.73,3.32,2.96,2.62,2.27,1.86,4.39,4.12,3.93,3.78,3.65,3.52,3.38,3.23,3.03,Chris Martin,11847,455119.0,455119.0
