,player_name,pitcher,p_throws,pitch_type,n_pitches,release_speed,release_pos_x,release_pos_z,release_extension,pfx_x_in,pfx_z_in,PC,Usage,SwStr%,Strike%,Ball%,xwOBACON,STUFF+,STUFF+_lg,xwOBACON_lg,SwStr%_lg,Strike%_lg,Ball%_lg,STUFF+_AA,STUFF+_AA_pct,xwOBACON_AA,xwOBACON_AA_pct,SwStr%_AA,SwStr%_AA_pct,Strike%_AA,Strike%_AA_pct,Ball%_AA,Ball%_AA_pct,PitchGrade,QualifiedPitch
1001,Eric Orze,679358,R,FS,330,84.1148484848485,-1.524121212121212,5.812393939393939,6.935454545454545,14.092363636363634,-0.10181818181818182,330,0.485,0.173,0.482,0.333,0.309,99.647,96.81708125,0.33855555555555555,0.151975,0.3694375,0.46686875,2.8299187500000045,0.02922954000950121,0.029555555555555557,0.08729898260584182,0.021024999999999988,0.13834512255305143,0.11256250000000001,0.3046861783116224,0.13386874999999998,0.28673743959089143,121.1,1
1002,Eric Orze,679358,R,SL,177,88.91694915254237,-1.5917514124293786,5.928587570621469,6.962146892655367,-4.073898305084746,6.375593220338983,177,0.26,0.09,0.452,0.384,0.423,103.908,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,4.837117647058818,0.04882481645642894,-0.04185035211267607,-0.10980031686936764,-0.04827226890756303,-0.349110268378063,0.014200000000000046,0.03243490178163556,0.0027966386554622025,0.007230255839822069,92.3,1
1003,Erick Fedde,607200,R,CH,280,87.6257142857143,-1.7026785714285715,5.761892857142857,6.614285714285714,12.217714285714285,2.5075714285714286,280,0.118,0.054,0.261,0.518,0.328,99.19,97.37529038112524,0.36030923694779116,0.12857168784029038,0.357562613430127,0.4536442831215971,1.8147096188747582,0.01863624346353182,0.03230923694779114,0.08967085390728619,-0.07457168784029039,-0.5800008469432407,-0.09656261343012701,-0.2700579137840896,-0.06435571687840291,-0.14186383312396483,78.0,1
1004,Erick Fedde,607200,R,FC,664,90.29442771084338,-1.4498192771084337,5.854894578313253,6.684939759036145,-1.2412048192771084,9.149638554216867,664,0.28,0.104,0.425,0.361,0.391,96.892,98.77336079545454,0.3993963963963964,0.10486363636363637,0.4504119318181818,0.36716193181818185,-1.8813607954545404,-0.019047248977895656,0.008396396396396388,0.021022714456499652,-0.000863636363636372,-0.00823580407455578,-0.0254119318181818,-0.056419313128764664,0.006161931818181865,0.01678259994893274,98.5,1
1005,Erick Fedde,607200,R,SI,810,93.21654320987653,-1.24779012345679,5.961901234567901,6.734320987654321,11.720888888888888,9.421333333333333,810,0.342,0.042,0.441,0.36,0.397,98.726,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,-0.7358780487804921,-0.007398593945909458,-0.010906890130353841,-0.02824937780950366,-0.01813066202090592,-0.3015210777922642,-0.006790940766550513,-0.015165426872918525,-0.010822299651567946,-0.030993673538627343,92.2,1
1006,Erick Fedde,607200,R,ST,615,82.6,-1.6908943089430897,5.6372682926829265,6.656910569105691,-12.821463414634145,4.279804878048781,615,0.26,0.117,0.424,0.405,0.361,99.592,99.45568674698795,0.3672549019607843,0.14117469879518071,0.43291265060240963,0.4065240963855422,0.1363132530120481,0.0013705928486404666,0.00625490196078432,0.017031500266951435,-0.024174698795180707,-0.17123959889054824,-0.008912650602409644,-0.020587641848782774,0.001524096385542184,0.0037490923640028234,96.3,1
1007,Erik Miller,669062,L,CH,124,87.05000000000001,2.1634677419354835,5.7985483870967744,6.728225806451612,-17.134838709677418,1.8793548387096775,124,0.257,0.113,0.363,0.435,0.308,99.581,97.37529038112524,0.36030923694779116,0.12857168784029038,0.357562613430127,0.4536442831215971,2.2057096188747636,0.022651635853835745,0.05230923694779116,0.14517872866903708,-0.01557168784029038,-0.1211128834182629,0.005437386569872971,0.015206809564656892,0.018644283121597105,0.041098904615975505,101.9,0
1008,Erik Miller,669062,L,FF,165,97.19515151515152,1.5188484848484847,6.477878787878788,6.6909090909090905,-10.464,14.77890909090909,165,0.342,0.109,0.4,0.473,0.386,96.86,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,-0.7994861460957168,-0.008186466851768081,0.040579292267365674,0.09512719675556104,0.013992443324937015,0.14727716209767205,-0.06341057934508809,-0.13683455270853476,-0.10765365239294711,-0.2946619094403365,94.1,1
1009,Erik Miller,669062,L,SI,86,97.18720930232558,1.6306976744186048,6.367441860465116,6.680232558139535,-17.32186046511628,8.554883720930233,86,0.178,0.093,0.442,0.256,0.363,109.276,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,9.814121951219505,0.09867219626002062,0.02309310986964619,0.05981228175100806,0.032869337979094075,0.546631899174272,-0.005790940766550512,-0.012932241899841242,0.09317770034843204,0.2668489432614205,117.5,0
1010,Erik Miller,669062,L,SL,107,86.32710280373831,1.7725233644859812,6.298971962616823,6.620560747663551,5.970841121495327,-1.0160747663551402,107,0.222,0.28,0.495,0.402,0.27,107.547,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,8.476117647058814,0.08555609323093082,0.1111496478873239,0.2916168190195525,0.141727731092437,1.0249902761571374,0.05720000000000003,0.13065326633165836,-0.015203361344537814,-0.03930582591768631,130.5,0
1011,Erik Sabrowski,681870,L,CU,75,80.31466666666667,1.2134666666666667,6.163733333333333,6.5986666666666665,6.8208,-14.0592,75,0.149,0.12,0.373,0.467,0.509,103.307,96.90630048076923,0.3883174603174603,0.11207211538461538,0.4016730769230769,0.43809855769230766,6.40069951923077,0.06605039597503745,-0.12068253968253972,-0.31078319162851553,0.007927884615384614,0.07073913603020032,-0.028673076923076912,-0.0713841145209939,-0.02890144230769237,-0.06597018364984185,91.7,0
1012,Erik Sabrowski,681870,L,FF,343,93.91720116618076,1.3104664723032071,5.99198250728863,6.772886297376093,-9.621690962099125,19.810495626822156,343,0.682,0.166,0.534,0.379,0.289,105.252,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,7.592513853904279,0.07774476554736426,0.1375792922673657,0.32251751259678024,0.07099244332493702,0.7472294395248952,0.07058942065491192,0.1523258721341061,-0.013653652392947135,-0.03737180481582993,126.4,1
1013,Erik Sabrowski,681870,L,SL,85,86.97882352941176,1.4060000000000001,6.026117647058824,6.603529411764705,0.6649411764705883,5.745882352941177,85,0.169,0.294,0.541,0.306,0.259,101.748,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,2.6771176470588216,0.02702224491674111,0.12214964788732391,0.3204768745409782,0.15572773109243696,1.126239789964994,0.10320000000000007,0.23572407492005498,0.08079663865546222,0.20888661012235823,141.5,0
1014,Erik Swanson,657024,R,FF,59,92.94406779661017,-0.7976271186440679,6.262881355932203,6.798305084745763,7.722711864406779,18.097627118644066,59,0.461,0.034,0.508,0.305,0.358,99.259,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,1.5995138539042841,0.016378479111711263,0.0685792922673657,0.1607656384416862,-0.06100755667506298,-0.6421337292539371,0.04458942065491189,0.0962201180601608,0.060346347607052875,0.16517572435665404,97.1,0
1015,Erik Swanson,657024,R,FS,56,83.32857142857142,-1.0273214285714285,6.098928571428572,6.832142857142857,10.065,2.7385714285714284,56,0.438,0.161,0.429,0.429,0.282,101.53,96.81708125,0.33855555555555555,0.151975,0.3694375,0.46686875,4.71291875,0.04867858738511599,0.05655555555555558,0.16704955694125376,0.009025000000000005,0.05938476723145258,0.05956250000000002,0.16122483505329055,0.03786875000000001,0.08111219695042773,112.0,0
1016,Ethan Roberts,681799,R,FC,54,91.39444444444445,-2.0616666666666665,5.182222222222221,6.401851851851852,-2.197777777777778,9.564444444444446,54,0.375,0.037,0.519,0.259,0.359,102.159,98.77336079545454,0.3993963963963964,0.10486363636363637,0.4504119318181818,0.36716193181818185,3.3856392045454697,0.03427684526758832,0.04039639639639642,0.10114361762118518,-0.06786363636363638,-0.6471608149111401,0.06858806818181823,0.15227853290863805,0.10816193181818184,0.29458917835671344,100.5,0
1017,Ethan Roberts,681799,R,ST,83,82.16144578313252,-2.187710843373494,5.079638554216868,6.321686746987952,-21.446746987951805,-0.6665060240963856,83,0.576,0.108,0.422,0.373,0.504,102.809,99.45568674698795,0.3672549019607843,0.14117469879518071,0.43291265060240963,0.4065240963855422,3.353313253012047,0.033716656761345054,-0.1367450980392157,-0.3723438334223172,-0.033174698795180715,-0.23499039897589072,-0.010912650602409646,-0.025207511462703613,0.03352409638554221,0.0824652134611681,88.8,0
1018,Eury Perez,691587,R,CH,131,89.68091603053436,-1.9922137404580154,5.702977099236642,6.564885496183206,15.010992366412214,8.28732824427481,131,0.078,0.168,0.237,0.725,0.235,79.891,97.37529038112524,0.36030923694779116,0.12857168784029038,0.357562613430127,0.4536442831215971,-17.484290381125234,-0.17955572006709317,0.12530923694779117,0.34778247154942765,0.03942831215970963,0.30666403173214013,-0.12056261343012703,-0.3371790251602653,-0.2713557168784029,-0.5981684923067074,88.4,0
1019,Eury Perez,691587,R,CU,155,79.87032258064517,-1.7538709677419357,6.06974193548387,6.534193548387097,-10.566967741935484,-7.3184516129032255,155,0.093,0.09,0.452,0.355,0.398,96.647,96.90630048076923,0.3883174603174603,0.11207211538461538,0.4016730769230769,0.43809855769230766,-0.25930048076922674,-0.0026757855731030012,-0.009682539682539737,-0.02493459777632454,-0.022072115384615384,-0.19694564797734976,0.0503269230769231,0.12529324460190555,0.08309855769230767,0.189680053114146,103.7,1
1020,Eury Perez,691587,R,FF,862,97.88805104408353,-1.7138863109048723,5.999628770301625,6.460904872389792,10.255266821345709,17.6692343387471,862,0.515,0.123,0.556,0.275,0.379,106.073,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,8.413513853904277,0.08615152696296095,0.04757929226736568,0.11153680717709233,0.027992443324937014,0.2946338618166391,0.09258942065491194,0.19979997173513672,0.09034634760705285,0.247289587534688,120.5,1
1021,Eury Perez,691587,R,SL,377,86.00875331564987,-1.9688328912466844,5.705039787798409,6.483819628647215,-1.5816445623342175,3.9911936339522547,377,0.225,0.183,0.451,0.416,0.286,97.317,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,-1.75388235294119,-0.017703308088979804,0.09514964788732394,0.2496385564429335,0.04472773109243697,0.3234757876312718,0.013200000000000045,0.030150753768844327,-0.02920336134453777,-0.07550055617352602,110.9,1
1022,Eury Perez,691587,R,ST,134,82.88432835820896,-1.9508955223880597,5.730970149253731,6.455970149253732,-9.229253731343285,8.965970149253732,134,0.08,0.209,0.552,0.351,0.274,95.271,99.45568674698795,0.3672549019607843,0.14117469879518071,0.43291265060240963,0.4065240963855422,-4.18468674698795,-0.04207589212705008,0.09325490196078429,0.25392418579818465,0.06782530120481928,0.4804352464262855,0.11908734939759041,0.2750840134421509,0.05552409638554223,0.1365825467154692,126.8,0
1023,Evan Phillips,623465,R,FF,29,95.44827586206897,-2.720689655172414,5.587586206896551,6.362068965517241,10.700689655172413,15.860689655172415,29,0.315,0.138,0.483,0.379,0.214,105.559,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,7.899513853904281,0.08088834137512091,0.2125792922673657,0.4983347671131867,0.04299244332493703,0.45251604008696106,0.01958942065491187,0.04227227760444418,-0.013653652392947135,-0.03737180481582993,120.2,0
1024,Evan Phillips,623465,R,ST,49,85.12857142857143,-2.953673469387755,5.463673469387755,6.126530612244898,-16.54530612244898,-0.7346938775510204,49,0.533,0.163,0.408,0.469,0.276,103.609,99.45568674698795,0.3672549019607843,0.14117469879518071,0.43291265060240963,0.4065240963855422,4.153313253012044,0.04176044014032037,0.09125490196078428,0.24847837693539768,0.021825301204819292,0.15459782376786868,-0.02491265060240966,-0.057546598760149496,-0.06247590361445776,-0.15368314983032746,103.2,0
1025,Evan Sisk,681895,L,CU,34,77.63823529411764,3.7638235294117646,5.051470588235294,6.985294117647059,12.621176470588235,-5.488235294117647,34,0.103,0.176,0.618,0.265,0.146,98.449,96.90630048076923,0.3883174603174603,0.11207211538461538,0.4016730769230769,0.43809855769230766,1.5426995192307658,0.01591949658151391,0.2423174603174603,0.6240189666448659,0.06392788461538461,0.5704173995109605,0.21632692307692308,0.5385646574424283,0.17309855769230764,0.3951132790852075,150.0,0
1026,Evan Sisk,681895,L,FC,34,87.05588235294118,3.7694117647058825,5.048235294117647,6.829411764705882,2.036470588235294,7.111764705882353,34,0.103,0.029,0.324,0.5,0.307,90.908,98.77336079545454,0.3993963963963964,0.10486363636363637,0.4504119318181818,0.36716193181818185,-7.865360795454535,-0.07963038548159325,0.09239639639639641,0.231340085263799,-0.07586363636363637,-0.7234503684438666,-0.12641193181818178,-0.2806584881263994,-0.13283806818181815,-0.3617969529793176,72.7,0
1027,Evan Sisk,681895,L,FF,68,90.66764705882352,3.636764705882353,5.194117647058824,6.879411764705883,-6.33,12.838235294117647,68,0.207,0.059,0.426,0.426,0.472,94.672,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,-2.987486146095719,-0.030590844412457054,-0.04542070773263429,-0.1064765884232517,-0.03600755667506299,-0.37899676547006744,-0.037410579345088124,-0.0807287986345896,-0.06065365239294712,-0.1660168571280832,84.0,0
1028,Evan Sisk,681895,L,SI,101,89.94455445544554,3.6885148514851487,4.98029702970297,6.908910891089109,-15.035643564356434,4.4281188118811885,101,0.307,0.119,0.485,0.366,0.312,100.907,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,1.4451219512195053,0.01452940543220744,0.07409310986964618,0.1919047710917755,0.05886933797909407,0.9790236129219179,0.03720905923344947,0.08309471194248186,-0.01682229965156795,-0.048176901430937814,125.4,0
1029,Evan Sisk,681895,L,SL,40,79.3925,4.2482500000000005,4.21475,6.63,13.347,7.479000000000001,40,0.122,0.175,0.5,0.5,,94.936,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,-4.134882352941176,-0.04173660569823744,,,0.03672773109243696,0.2656189225982107,0.06220000000000003,0.14207400639561452,-0.11320336134453779,-0.292668937708565,,0
1030,Evan Sisk,681895,L,ST,52,80.21923076923076,4.111923076923077,4.5048076923076925,6.690384615384615,10.666153846153845,7.091538461538462,52,0.158,0.173,0.442,0.404,0.166,95.181,99.45568674698795,0.3672549019607843,0.14117469879518071,0.43291265060240963,0.4065240963855422,-4.274686746987953,-0.04298081775718485,0.2012549019607843,0.5479978643886813,0.03182530120481927,0.2254320460849157,0.009087349397590372,0.020991184676504786,0.002524096385542185,0.006208971148289238,116.1,0
1031,Ezequiel Duran,677649,R,EP,19,41.54210526315789,-1.161578947368421,6.673157894736843,4.821052631578947,1.0421052631578946,18.018947368421053,19,0.76,0.0,0.263,0.368,0.233,98.699,100.03872549019609,0.43119999999999997,0.018705882352941176,0.22601960784313727,0.4630196078431373,-1.3397254901960878,-0.013392068757687066,0.19819999999999996,0.459647495361781,-0.018705882352941176,-1.0,0.036980392156862746,0.16361585841936324,0.09501960784313729,0.20521724400779204,99.0,0
1032,Felix Bautista,642585,R,FS,179,88.90614525139665,-0.4007821229050279,6.912849162011174,6.758659217877095,8.801564245810056,10.514413407821229,179,0.285,0.251,0.425,0.453,0.228,104.566,96.81708125,0.33855555555555555,0.151975,0.3694375,0.46686875,7.748918750000001,0.08003669032317581,0.11055555555555555,0.32655070561207744,0.099025,0.6515874321434446,0.055562500000000015,0.15039756386398245,0.013868749999999985,0.029705886290311755,125.8,1
1033,Felix Bautista,642585,R,SI,387,97.22377260981912,0.12434108527131782,7.0234883720930235,6.622997416020672,4.771162790697675,20.64,387,0.617,0.124,0.517,0.382,0.329,106.166,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,6.704121951219506,0.06740393488177962,0.057093109869646164,0.14787394131151965,0.06386933797909408,1.062175865565696,0.0692090592334495,0.15455663108095496,-0.032822299651567965,-0.09399884247709907,128.1,1
1034,Felix Bautista,642585,R,SL,58,85.47758620689655,-0.645,6.774137931034482,6.753448275862069,-5.824137931034483,0.8482758620689654,58,0.093,0.138,0.448,0.431,0.541,99.136,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,0.06511764705881262,0.0006572834067110681,-0.15985035211267612,-0.4193900033719337,-0.0002722689075630169,-0.0019690781796965562,0.010200000000000042,0.02329830973047063,-0.044203361344537784,-0.114280624304783,90.1,0
1035,Fernando Cruz,518585,R,FF,153,93.90065359477124,-2.3533986928104573,5.962941176470588,6.9679738562091496,5.984313725490196,17.541176470588237,153,0.193,0.078,0.536,0.314,0.422,102.085,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,4.4255138539042775,0.045315760184154966,0.004579292267365698,0.010734914587685962,-0.017007556675062985,-0.1790126729943264,0.07258942065491192,0.1566416993705634,0.05134634760705287,0.1405415654032438,105.2,1
1036,Fernando Cruz,518585,R,FS,479,80.63256784968685,-2.1860334029227557,6.051837160751566,6.970563674321503,4.530438413361169,0.07941544885177451,479,0.605,0.286,0.478,0.407,0.385,101.037,96.81708125,0.33855555555555555,0.151975,0.3694375,0.46686875,4.219918750000005,0.04358651072224928,-0.046444444444444455,-0.13718411552346574,0.13402499999999998,0.8818884684981081,0.1085625,0.2938589071223144,0.059868750000000026,0.1282346483888674,128.0,1
1037,Fernando Cruz,518585,R,SI,113,93.04424778761062,-2.2441592920353983,6.025929203539823,6.987610619469026,14.227964601769912,13.64495575221239,113,0.143,0.035,0.372,0.442,0.424,97.953,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,-1.5088780487804883,-0.015170415825452923,-0.03790689013035381,-0.09818069569579224,-0.02513066202090592,-0.41793423149355347,-0.07579094076655052,-0.16925519001525102,-0.09282229965156796,-0.26583112140020365,78.4,0
1038,Fernando Cruz,518585,R,SL,47,82.35106382978724,-2.480212765957447,5.847872340425533,6.908510638297872,-8.116595744680852,0.47744680851063825,47,0.059,0.106,0.468,0.489,0.22,98.658,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,-0.4128823529411818,-0.0041675449247568375,0.16114964788732392,0.42279888957148726,-0.03227226890756303,-0.23339653831194093,0.03020000000000006,0.06898126998629525,-0.10220336134453778,-0.26423022107897653,100.9,0
1039,Forrest Whitley,666215,R,CU,34,81.59411764705882,-1.3794117647058823,6.167941176470588,6.605882352941176,-11.463529411764705,-15.603529411764706,34,0.133,0.176,0.353,0.618,0.008,97.721,96.90630048076923,0.3883174603174603,0.11207211538461538,0.4016730769230769,0.43809855769230766,0.8146995192307713,0.008407085145020535,0.3803174603174603,0.9793982995421844,0.06392788461538461,0.5704173995109605,-0.04867307692307693,-0.12117585100780391,-0.17990144230769234,-0.41064148500128955,118.6,0
1040,Forrest Whitley,666215,R,FC,68,89.43088235294118,-1.481764705882353,6.173088235294117,6.644117647058824,-5.675294117647059,4.660588235294118,68,0.266,0.088,0.397,0.368,0.431,103.35,98.77336079545454,0.3993963963963964,0.10486363636363637,0.4504119318181818,0.36716193181818185,4.576639204545458,0.04633475228227803,-0.03160360360360359,-0.0791284144993571,-0.016863636363636372,-0.16081491114000876,-0.05341193181818177,-0.11858462896969305,-0.0008380681818181412,-0.002282557392777723,91.2,0
1041,Forrest Whitley,666215,R,FF,80,96.19,-1.427125,6.227875,6.66875,9.868500000000001,16.7205,80,0.312,0.112,0.538,0.35,0.46,100.34,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,2.680513853904287,0.027447552303258255,-0.033420707732634336,-0.07834582770062676,0.016992443324937018,0.17885359775173645,0.07458942065491192,0.16095752660702076,0.01534634760705289,0.042004929589603036,108.6,0
1042,Forrest Whitley,666215,R,SI,51,96.27450980392157,-1.52,6.168823529411765,6.664705882352941,15.225882352941175,13.04235294117647,51,0.199,0.0,0.431,0.255,0.494,102.357,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,2.895121951219508,0.029107855270937198,-0.10790689013035382,-0.2794841124380221,-0.060130662020905924,-1.0,-0.01679094076655052,-0.03749727660369137,0.09417770034843204,0.26971281457680557,78.6,0
1043,Forrest Whitley,666215,R,SV,20,84.025,-1.5370000000000001,6.127,6.540000000000001,-15.09,-6.558,20,0.078,0.05,0.3,0.55,0.836,103.802,93.58804347826087,0.4393333333333333,0.10395652173913043,0.3646521739130435,0.48156521739130437,10.213956521739135,0.10913740839246935,-0.39666666666666667,-0.9028831562974204,-0.05395652173913043,-0.5190296946884149,-0.06465217391304351,-0.1772981995946108,-0.06843478260869568,-0.14210906464427595,63.1,0
1044,Framber Valdez,664285,L,CH,542,89.92435424354244,0.7948339483394834,5.936586715867159,5.924907749077491,-14.761771217712177,0.8816236162361624,543,0.188,0.149,0.427,0.396,0.337,105.26,97.37529038112524,0.36030923694779116,0.12857168784029038,0.357562613430127,0.4536442831215971,7.884709618874766,0.0809723861979168,0.023309236947791134,0.06469231026449829,0.02042831215970961,0.15888655195290988,0.06943738656987297,0.19419643990112534,0.057644283121597084,0.12706934765040523,114.2,1
1045,Framber Valdez,664285,L,CU,956,79.43880753138075,0.8192887029288703,5.954246861924687,5.856380753138075,13.153807531380753,-14.766903765690376,957,0.331,0.205,0.47,0.406,0.358,108.574,96.90630048076923,0.3883174603174603,0.11207211538461538,0.4016730769230769,0.43809855769230766,11.667699519230766,0.12040186717834911,0.0303174603174603,0.0780739045127534,0.0929278846153846,0.8291793573849255,0.06832692307692306,0.17010580744003445,0.03209855769230763,0.07326789173054434,126.2,1
1046,Framber Valdez,664285,L,FF,40,93.6,0.7617499999999999,5.9335,5.8675,-6.876,8.277,40,0.014,0.05,0.425,0.3,0.528,97.729,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,0.069513853904283,0.0007117982763117586,-0.10142070773263434,-0.23775347179550202,-0.04500755667506298,-0.4737260724322605,-0.038410579345088125,-0.08288671225281827,0.06534634760705288,0.17886136821965973,86.5,0
1047,Framber Valdez,664285,L,SI,1259,94.29602859412232,0.6797617156473392,6.036536934074663,5.870214455917395,-15.895949166004765,6.0222081016679905,1260,0.436,0.056,0.465,0.298,0.367,104.421,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,4.959121951219515,0.049859524558618765,0.019093109869646185,0.049452086508594915,-0.004130662020905923,-0.06869477038968563,0.01720905923344951,0.0384310124809363,0.051177700348432054,0.14656634801524737,104.1,1
1048,Framber Valdez,664285,L,SL,90,84.35222222222222,0.8817777777777778,5.868666666666666,5.904444444444445,3.829333333333333,-2.6573333333333333,90,0.031,0.156,0.4,0.422,0.363,100.447,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,1.3761176470588197,0.013890233077327245,0.018149647887323928,0.047618167792954004,0.01772773109243697,0.12820886814469076,-0.037799999999999945,-0.08634079488350833,-0.035203361344537776,-0.09101258342602882,98.7,0
1049,Frankie Montas,593423,R,FC,72,91.40138888888889,-0.7465277777777778,6.08625,5.905555555555555,-1.1533333333333333,8.015,72,0.102,0.125,0.5,0.319,0.472,97.61,98.77336079545454,0.3993963963963964,0.10486363636363637,0.4504119318181818,0.36716193181818185,-1.1633607954545369,-0.0117780825324319,-0.07260360360360357,-0.1817833216791103,0.020136363636363633,0.19202427394885127,0.04958806818181821,0.11009492573086513,0.04816193181818185,0.13117354399919537,106.6,0
1050,Frankie Montas,593423,R,FF,172,95.64011627906976,-0.6884302325581395,6.081627906976744,5.930813953488372,4.856511627906977,15.860232558139534,172,0.243,0.163,0.576,0.273,0.431,98.799,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,1.1395138539042904,0.011668235200414748,-0.00442070773263431,-0.01036315595428284,0.06799244332493702,0.7156530038708308,0.11258942065491184,0.24295824409970979,0.09234634760705285,0.25276384507989025,127.7,1
1051,Frankie Montas,593423,R,FS,146,86.25890410958904,-0.7967808219178082,6.08486301369863,5.920547945205479,11.98931506849315,3.2186301369863015,146,0.206,0.164,0.342,0.473,0.294,98.442,96.81708125,0.33855555555555555,0.151975,0.3694375,0.46686875,1.624918749999992,0.016783389139816605,0.04455555555555557,0.13160485723662624,0.012025000000000008,0.07912485606185234,-0.027437499999999948,-0.07426831331415991,-0.006131249999999977,-0.013132705926451443,101.4,0
1052,Frankie Montas,593423,R,SI,130,95.09,-0.6653846153846154,6.073769230769231,5.902307692307692,14.51723076923077,10.231384615384615,130,0.184,0.046,0.446,0.3,0.406,98.763,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,-0.698878048780486,-0.0070265921224383614,-0.01990689013035385,-0.05155981710493324,-0.014130662020905925,-0.2349992756772418,-0.0017909407665505084,-0.0039995020075321045,0.04917770034843205,0.1408386053844772,96.9,0
1053,Frankie Montas,593423,R,SL,113,86.69203539823009,-0.7623008849557522,6.036814159292035,5.98141592920354,-5.839646017699115,2.1961061946902656,113,0.16,0.097,0.345,0.46,0.551,100.725,99.07088235294118,0.3811496478873239,0.13827226890756303,0.43779999999999997,0.3867966386554622,1.6541176470588113,0.01669630478474995,-0.16985035211267613,-0.4456264174823207,-0.041272268907563026,-0.29848551147413455,-0.0928,-0.21196893558702604,-0.07320336134453781,-0.18925542269187984,74.0,0
1054,Frankie Montas,593423,R,ST,75,84.65599999999999,-0.9044,6.0144,5.938666666666666,-10.6912,8.9888,75,0.106,0.053,0.52,0.347,0.261,100.048,99.45568674698795,0.3672549019607843,0.14117469879518071,0.43291265060240963,0.4065240963855422,0.5923132530120512,0.005955549374656443,0.1062549019607843,0.2893219434063,-0.08817469879518072,-0.6245786217196502,0.08708734939759039,0.20116609961941742,0.059524096385542236,0.1464220618526149,103.3,0
1055,Fraser Ellard,686642,L,CH,21,89.52380952380952,2.67,5.808095238095238,6.123809523809523,-11.622857142857143,2.92,21,0.064,0.238,0.429,0.524,0.541,90.368,97.37529038112524,0.36030923694779116,0.12857168784029038,0.357562613430127,0.4536442831215971,-7.0072903811252445,-0.071961689189309,-0.18069076305220888,-0.5014880123053603,0.1094283121597096,0.8511073782871983,0.07143738656987297,0.19978986584914,-0.07035571687840292,-0.15509005512926174,110.5,0
1056,Fraser Ellard,686642,L,FF,170,94.93823529411765,2.686294117647059,5.736058823529412,6.251764705882353,-11.17835294117647,14.635764705882352,170,0.517,0.135,0.541,0.382,0.412,100.421,97.65948614609572,0.4265792922673657,0.09500755667506298,0.4634105793450881,0.36534634760705287,2.7615138539042903,0.028276964818073555,0.014579292267365707,0.034177215189873524,0.039992443324937024,0.4209396044328967,0.07758942065491192,0.16743126746170675,-0.016653652392947138,-0.04558319113363334,114.2,1
1057,Fraser Ellard,686642,L,SI,50,93.60799999999999,2.7454,5.723,6.186,-15.744000000000002,5.9639999999999995,50,0.152,0.06,0.26,0.54,0.528,96.164,99.46187804878049,0.3860931098696462,0.060130662020905924,0.4477909407665505,0.34917770034843204,-3.2978780487804897,-0.03315720669544431,-0.14190689013035385,-0.36754577199853383,-0.00013066202090592643,-0.0021729682746632413,-0.1877909407665505,-0.4193719069999066,-0.190822299651568,-0.5464905103079412,66.8,0
