,player_name,pitcher,fDurability,fERA,fControl,fStuff
2753,Jonalbert Rumbol,820880.0,91.0,99.0,104.0,83.0
2754,Jonatan Bernal,685763.0,75.0,88.0,107.0,82.0
2755,Jonathan Bermudez,642834.0,74.0,95.0,100.0,95.0
2756,Jonathan Bowlan,680742.0,127.0,107.0,115.0,111.0
2757,Jonathan Brand,701213.0,104.0,105.0,111.0,102.0
2758,Jonathan Cannon,686563.0,110.0,87.0,103.0,86.0
2759,Jonathan Clark,702165.0,84.0,108.0,106.0,115.0
2760,Jonathan Edwards,681903.0,61.0,89.0,68.0,90.0
2761,Jonathan Heasley,669169.0,64.0,89.0,107.0,87.0
2762,Jonathan Hennigan,670125.0,,,89.0,
2763,Jonathan Hernandez,642546.0,83.0,103.0,91.0,103.0
2764,Jonathan Holder,656547.0,,99.0,105.0,100.0
2765,Jonathan Hughes,663670.0,77.0,100.0,97.0,86.0
2766,Jonathan Jimenez,815183.0,,96.0,101.0,85.0
2767,Jonathan Loaisiga,642528.0,77.0,,,116.0
2768,Jonathan Petit,686402.0,62.0,90.0,100.0,90.0
2769,Jonathan Pintaro,702752.0,88.0,107.0,100.0,108.0
2770,Jonathan Russell,812163.0,67.0,111.0,118.0,110.0
2771,Jonathan Santucci,695558.0,93.0,107.0,110.0,110.0
2772,Jonathan Sprinkle,679062.0,,88.0,72.0,94.0
2773,Jonathan Stevens,828716.0,,85.0,100.0,101.0
2774,Jonathan Stiever,680692.0,,,,98.0
2775,Jonathan Todd,828496.0,83.0,97.0,109.0,113.0
2776,Jonawel Valdez,807835.0,84.0,93.0,108.0,83.0
2777,Jonh Henriquez,806430.0,66.0,100.0,99.0,96.0
2778,Jonny Cuevas,681328.0,117.0,90.0,96.0,88.0
2779,Jordan Balazovic,666364.0,97.0,97.0,101.0,98.0
2780,Jordan Brink,656259.0,,93.0,90.0,82.0
2781,Jordan Carr,703103.0,71.0,100.0,109.0,84.0
2782,Jordan DiValerio,687938.0,,86.0,115.0,92.0
2783,Jordan Fowler,676821.0,55.0,88.0,113.0,87.0
2784,Jordan Geber,802363.0,84.0,93.0,106.0,92.0
2785,Jordan Gore,641625.0,,,102.0,
2786,Jordan Hicks,663855.0,103.0,,,106.0
2787,Jordan Holloway,656548.0,78.0,97.0,66.0,104.0
2788,Jordan Jackson,689095.0,75.0,84.0,93.0,82.0
2789,Jordan Jones,669437.0,69.0,100.0,90.0,97.0
2790,Jordan Leasure,673929.0,123.0,108.0,108.0,124.0
2791,Jordan Lyles,543475.0,55.0,88.0,111.0,99.0
2792,Jordan Marks,671960.0,80.0,97.0,108.0,93.0
2793,Jordan Mikel,690464.0,89.0,96.0,109.0,93.0
2794,Jordan Montgomery,656756.0,83.0,,89.0,100.0
2795,Jordan Powell,679626.0,,82.0,59.0,85.0
2796,Jordan Romano,605447.0,100.0,,,105.0
2797,Jordan Valenzuela,90.0,,97.0,,
2798,Jordan Valenzuela,814227.0,,,63.0,97.0
2799,Jordan Weems,607179.0,116.0,100.0,101.0,105.0
2800,Jordan Wicks,696136.0,98.0,106.0,111.0,102.0
2801,Jordan Woods,806637.0,72.0,93.0,97.0,93.0
2802,Jordany Chirinos,90.0,,92.0,,
2803,Jordany Ventura,683094.0,95.0,102.0,86.0,96.0
2804,Jordarlin Mendoza,702212.0,,,75.0,94.0
2805,Jordi Infante,90.0,,94.0,,
2806,Jordi Martinez,679025.0,59.0,99.0,106.0,102.0
2807,Jordy Luciano,802742.0,62.0,98.0,88.0,97.0
2808,Jordy Vargas,700174.0,58.0,96.0,96.0,99.0
2809,Jorge Alcala,660896.0,121.0,99.0,105.0,115.0
2810,Jorge Bautista,682926.0,59.0,95.0,105.0,97.0
2811,Jorge Benitez,676221.0,109.0,102.0,82.0,90.0
2812,Jorge De Leon,700305.0,69.0,103.0,68.0,110.0
2813,Jorge Garcia,683517.0,,88.0,97.0,84.0
2814,Jorge Gonzalez,684083.0,70.0,95.0,73.0,86.0
2815,Jorge Guzman,660422.0,,93.0,87.0,87.0
2816,Jorge Herrera,90.0,,91.0,,
2817,Jorge Juan,678478.0,104.0,93.0,65.0,98.0
2818,Jorge Lopez,605347.0,85.0,,,104.0
2819,Jorge Marcheco,703420.0,82.0,94.0,115.0,94.0
2820,Jorge Mercedes,682724.0,,,,101.0
2821,Jorge Minyety,807822.0,71.0,100.0,71.0,72.0
2822,Jorge Ramos,685729.0,,90.0,91.0,85.0
2823,Jorge Rodriguez,691715.0,,,,100.0
2824,Jorger Petri,800423.0,83.0,102.0,97.0,99.0
2825,Jormy Nivar,808343.0,,104.0,112.0,100.0
2826,Josan Mendez,678424.0,62.0,88.0,111.0,83.0
2827,Josbel Garcia,90.0,,93.0,,
2828,Josbel Garcia,703863.0,,,99.0,96.0
2829,Josdanner Suarez,821193.0,56.0,92.0,86.0,80.0
2830,Jose  Lopez,673111.0,,89.0,99.0,97.0
2831,Jose A. Ferrer,678606.0,126.0,92.0,105.0,92.0
2832,Jose Acuna,691641.0,78.0,93.0,98.0,97.0
2833,Jose Adames,600853.0,73.0,97.0,87.0,98.0
2834,Jose Alcantara,682549.0,,92.0,82.0,100.0
2835,Jose Alvarado,621237.0,99.0,,81.0,107.0
2836,Jose Atencio,682719.0,69.0,92.0,111.0,84.0
2837,Jose Bello,808366.0,,100.0,84.0,73.0
2838,Jose Berrios,621244.0,134.0,,,
2839,Jose Betances,677643.0,,,64.0,92.0
2840,Jose Bravo,670986.0,,86.0,106.0,89.0
2841,Jose Butto,676130.0,117.0,95.0,100.0,96.0
2842,Jose Cabrera,703615.0,,92.0,103.0,90.0
2843,Jose Cabrera - 703615,703615.0,104.0,90.0,105.0,87.0
2844,Jose Cabrera - 820872,820872.0,,85.0,92.0,99.0
2845,Jose Castillo,620454.0,97.0,102.0,104.0,108.0
2846,Jose Chacin,666658.0,,90.0,111.0,91.0
2847,Jose Chavez,700235.0,,97.0,99.0,98.0
2848,Jose Chirinos,800452.0,66.0,105.0,101.0,92.0
2849,Jose Cisnero,542585.0,66.0,,,103.0
2850,Jose Corniell,692030.0,63.0,106.0,122.0,109.0
2851,Jose Cruz,678804.0,67.0,110.0,84.0,109.0
2852,Jose Cuas,621016.0,98.0,96.0,92.0,89.0
2853,Jose Davila,692369.0,103.0,96.0,96.0,91.0
2854,Jose De Leon,592254.0,86.0,92.0,88.0,95.0
2855,Jose Diaz,681631.0,,98.0,85.0,94.0
2856,Jose Dicochea,686946.0,99.0,95.0,102.0,94.0
2857,Jose E. Hernandez,669796.0,,97.0,97.0,101.0
2858,Jose Espada,664744.0,104.0,108.0,106.0,125.0
2859,Jose Feliz,90.0,,93.0,,
2860,Jose Fermin,820862.0,100.0,112.0,118.0,130.0
2861,Jose Fernandez,90.0,,91.0,,
2862,Jose Fernandez,801261.0,,,64.0,90.0
2863,Jose Fleury,800067.0,95.0,98.0,102.0,95.0
2864,Jose Franco,683742.0,106.0,97.0,100.0,106.0
2865,Jose G. Gonzalez,90.0,,96.0,,
2866,Jose Garces,699010.0,83.0,100.0,101.0,93.0
2867,Jose Geraldo,678980.0,,91.0,103.0,102.0
2868,Jose Geraldo - 678980,678980.0,105.0,95.0,86.0,96.0
2869,Jose Geraldo - 702751,702751.0,95.0,102.0,112.0,101.0
2870,Jose Gerardo,805103.0,,,,101.0
2871,Jose Gomez,800010.0,,,52.0,96.0
2872,Jose Gomez - 800010,800010.0,,,,95.0
2873,Jose Gonzalez,683681.0,93.0,102.0,119.0,102.0
2874,Jose Guedez,803247.0,76.0,97.0,95.0,91.0
2875,Jose Guevara,816397.0,,92.0,90.0,92.0
2876,Jose Gutierrez,805073.0,60.0,92.0,97.0,76.0
2877,Jose Hernandez,669796.0,84.0,93.0,99.0,102.0
2878,Jose Leclerc,600917.0,83.0,,,
2879,Jose Lopez,673111.0,,,93.0,102.0
2880,Jose Luis Reyes,692271.0,71.0,87.0,97.0,79.0
2881,Jose M. Rodriguez,815278.0,,94.0,90.0,95.0
2882,Jose Marte,665896.0,66.0,111.0,107.0,112.0
2883,Jose Martinez,672866.0,,79.0,78.0,72.0
2884,Jose Meza,90.0,,93.0,,
2885,Jose Miguel Gonzalez,674380.0,,,86.0,
2886,Jose Montero,800017.0,97.0,103.0,102.0,93.0
2887,Jose Montilla,673387.0,,90.0,111.0,84.0
2888,Jose Moreno - 673659,673659.0,,,83.0,
2889,Jose Mujica,620445.0,,89.0,110.0,102.0
2890,Jose Nodal,685478.0,,86.0,89.0,80.0
2891,Jose Nova,703360.0,67.0,99.0,89.0,97.0
2892,Jose Olivares,699276.0,91.0,101.0,96.0,107.0
2893,Jose Parra,90.0,,92.0,,
2894,Jose Paulino,90.0,,94.0,,
2895,Jose Pena Jr.,700247.0,98.0,104.0,110.0,106.0
2896,Jose Pinto,90.0,,93.0,,
2897,Jose Quezada,681835.0,,97.0,99.0,94.0
2898,Jose Quijada,650671.0,85.0,111.0,106.0,116.0
2899,Jose Quintana,500779.0,114.0,,71.0,95.0
2900,Jose Ramirez,681459.0,69.0,99.0,95.0,82.0
2901,Jose Regalado,90.0,,90.0,,
2902,Jose Rengel,90.0,,92.0,,
2903,Jose Rodriguez,642578.0,,,89.0,102.0
2904,Jose Rodriguez,692064.0,,97.0,104.0,123.0
2905,Jose Rodriguez - 642578,642578.0,,83.0,105.0,83.0
2906,Jose Rodriguez - 692064,692064.0,96.0,,96.0,
2907,Jose Romero,696098.0,,93.0,90.0,104.0
2908,Jose Romero,808487.0,,,79.0,
2909,Jose Romero - 696098,696098.0,71.0,,86.0,
2910,Jose Ruiz,614179.0,119.0,103.0,116.0,106.0
2911,Jose Salvador,678358.0,,92.0,109.0,86.0
2912,Jose Serrano,90.0,,92.0,,
2913,Jose Soriano,667755.0,109.0,105.0,94.0,111.0
2914,Jose Suarez,660761.0,83.0,99.0,118.0,104.0
2915,Jose Ulloa,689982.0,,,99.0,90.0
2916,Jose Urbina,808250.0,72.0,99.0,114.0,100.0
2917,Jose Urena,570632.0,104.0,93.0,103.0,95.0
2918,Jose Urquidy,664353.0,58.0,97.0,112.0,91.0
2919,Jose Varela,90.0,,88.0,,
2920,Jose Varela,806102.0,,,108.0,103.0
2921,Jose Vasquez,90.0,,93.0,,
2922,Jose Zerpa,813683.0,69.0,97.0,118.0,82.0
2923,Joseilyn Gonzalez,805120.0,99.0,94.0,77.0,87.0
2924,Joseph Hernandez,678852.0,60.0,91.0,92.0,77.0
2925,Joseph Herrera,90.0,,91.0,,
2926,Joseph King,683165.0,60.0,91.0,117.0,106.0
2927,Joseph Menefee,680749.0,97.0,105.0,92.0,110.0
2928,Joseph Montalvo,702477.0,69.0,93.0,102.0,87.0
2929,Joseph Yabbour,691634.0,86.0,94.0,78.0,107.0
2930,Josh Bissonette,673983.0,,,,100.0
2931,Josh Blum,810840.0,94.0,98.0,110.0,95.0
2932,Josh Bortka,800857.0,63.0,99.0,92.0,104.0
2933,Josh Bostick,701241.0,98.0,100.0,111.0,103.0
2934,Josh Dye,682023.0,,,102.0,90.0
2935,Josh Ekness,694795.0,111.0,112.0,108.0,109.0
2936,Josh Fleming,676596.0,122.0,96.0,105.0,73.0
2937,Josh Gessner,678622.0,53.0,95.0,73.0,80.0
2938,Josh Green,681401.0,65.0,92.0,100.0,85.0
2939,Josh Grosz,701056.0,98.0,100.0,104.0,100.0
2940,Josh Hader,623352.0,109.0,,,
2941,Josh Hansell,700985.0,76.0,100.0,101.0,95.0
2942,Josh Harlow,815318.0,109.0,91.0,80.0,93.0
2943,Josh Hartle,691776.0,72.0,117.0,110.0,94.0
2944,Josh Hejka,691196.0,90.0,92.0,105.0,85.0
2945,Josh Hendrickson,681973.0,,81.0,100.0,84.0
2946,Josh James,657624.0,,,54.0,87.0
2947,Josh Knoth,805807.0,60.0,98.0,106.0,100.0
2948,Josh Lindblom,458676.0,,91.0,112.0,
2949,Josh Maciejewski,656671.0,115.0,98.0,103.0,90.0
2950,Josh Mallitz,695256.0,69.0,102.0,119.0,105.0
2951,Josh Mollerus,802979.0,84.0,97.0,101.0,100.0
2952,Josh Randall,695620.0,82.0,93.0,119.0,94.0
2953,Josh Roberson,675963.0,68.0,98.0,85.0,102.0
2954,Josh Rogers,642028.0,68.0,79.0,106.0,74.0
2955,Josh Sanders,699560.0,67.0,92.0,109.0,82.0
2956,Josh Sborz,622250.0,72.0,98.0,94.0,101.0
2957,Josh Simpson,681006.0,106.0,102.0,106.0,100.0
2958,Josh Staumont,622251.0,67.0,96.0,104.0,106.0
2959,Josh Stephan,695776.0,104.0,92.0,112.0,90.0
2960,Josh Swales,695250.0,,83.0,96.0,91.0
2961,Josh Taylor,657031.0,56.0,,102.0,92.0
2962,Josh Tiedemann,806244.0,,,61.0,101.0
2963,Josh Timmerman,803024.0,57.0,98.0,91.0,95.0
2964,Josh Trentadue,815048.0,96.0,107.0,109.0,108.0
2965,Josh VanMeter,642165.0,,,,98.0
2966,Josh Walker,677020.0,111.0,107.0,103.0,101.0
2967,Josh White,687985.0,124.0,116.0,118.0,125.0
2968,Josh Winckowski,670174.0,82.0,106.0,118.0,100.0
2969,Josh Winder,680739.0,68.0,93.0,109.0,110.0
2970,Josh Wolf,683181.0,96.0,101.0,72.0,99.0
2971,Joshua Cornielly,681739.0,109.0,97.0,110.0,109.0
2972,Joshua Loeschorn,700380.0,68.0,107.0,122.0,102.0
2973,Joshua Quezada,90.0,,93.0,,
2974,Joshua Quezada,808350.0,,,107.0,98.0
2975,Joshue De La Cruz,90.0,,90.0,,
2976,Josiah Gray,680686.0,65.0,87.0,99.0,90.0
2977,Josias De Los Santos,680583.0,,,73.0,
2978,Josimar Cousin,814300.0,61.0,94.0,108.0,95.0
2979,Josnier Parra,90.0,,92.0,,
2980,Jostin Florentino,808062.0,61.0,111.0,115.0,98.0
2981,Josue Henrique,90.0,,90.0,,
2982,Josue Panacual,683711.0,,,93.0,
2983,Josue Toledo,90.0,,92.0,,
2984,Jovani Moran,663558.0,83.0,107.0,111.0,118.0
2985,Jovi Galvez,800243.0,,,92.0,107.0
2986,Juan Abreu,693791.0,,94.0,78.0,92.0
2987,Juan Amarante,702431.0,66.0,90.0,106.0,91.0
2988,Juan Arnaud,699304.0,108.0,108.0,105.0,108.0
2989,Juan Bello,805694.0,80.0,100.0,102.0,95.0
2990,Juan Burgos,686228.0,114.0,108.0,111.0,99.0
2991,Juan Carela,683636.0,74.0,102.0,108.0,102.0
2992,Juan Cazarez,90.0,,89.0,,
2993,Juan Daniel Encarnacion,683402.0,67.0,88.0,106.0,94.0
2994,Juan De La Cruz,801275.0,52.0,89.0,74.0,86.0
2995,Juan De Los Santos,685379.0,75.0,98.0,92.0,93.0
2996,Juan Henriquez,90.0,,87.0,,
2997,Juan Hillman,663535.0,58.0,89.0,99.0,74.0
2998,Juan Martinez,682931.0,,100.0,119.0,93.0
2999,Juan Martinez,700288.0,,,,99.0
3000,Juan Martinez - 682931,682931.0,84.0,98.0,98.0,89.0
3001,Juan Martinez - 700288,700288.0,70.0,90.0,91.0,77.0
3002,Juan Mejia,675848.0,,91.0,106.0,111.0
3003,Juan Mejia - 672435,672435.0,,89.0,108.0,86.0
3004,Juan Mejia - 675848,675848.0,138.0,105.0,100.0,115.0
3005,Juan Mendez,695996.0,73.0,96.0,90.0,101.0
3006,Juan Mercedes,675195.0,,91.0,107.0,93.0
3007,Juan Mercedes - 675195,675195.0,94.0,92.0,107.0,91.0
3008,Juan Mercedes - 804974,804974.0,66.0,86.0,91.0,93.0
3009,Juan Mieses,90.0,,91.0,,
3010,Juan Minaya,573668.0,,96.0,96.0,99.0
3011,Juan Morillo,666661.0,125.0,105.0,99.0,107.0
3012,Juan Nunez,693725.0,,92.0,103.0,120.0
3013,Juan Nunez - 650994,650994.0,58.0,104.0,82.0,112.0
3014,Juan Nunez - 693725,693725.0,56.0,101.0,99.0,105.0
3015,Juan Nunez - 805400,805400.0,,,96.0,95.0
3016,Juan Pablo Lopez,670940.0,,,76.0,
3017,Juan Reyes,90.0,,91.0,,
3018,Juan Reynoso,702418.0,103.0,97.0,97.0,96.0
3019,Juan Rivera,90.0,,90.0,,
3020,Juan Rodriguez,700317.0,,91.0,107.0,100.0
3021,Juan Rojas,700357.0,91.0,93.0,96.0,87.0
3022,Juan Salas,692401.0,,87.0,105.0,92.0
3023,Juan Sanchez,678738.0,,101.0,106.0,109.0
3024,Juan Sanchez - 678738,678738.0,72.0,104.0,90.0,101.0
3025,Juan Sanchez - 803424,803424.0,75.0,102.0,84.0,104.0
3026,Juan Soto,699041.0,,,81.0,
3027,Juan Then,672730.0,60.0,79.0,89.0,81.0
3028,Juan Valera,813536.0,56.0,101.0,111.0,106.0
3029,Juan Zapata,679033.0,67.0,85.0,103.0,87.0
3030,Juanmi Vasquez,806666.0,77.0,95.0,116.0,104.0
3031,Juaron Watts-Brown,695033.0,108.0,104.0,106.0,113.0
3032,Julian Aguiar,687924.0,80.0,98.0,115.0,99.0
3033,Julian Bosnic,669343.0,99.0,103.0,84.0,96.0
3034,Julian Fernandez,642759.0,101.0,97.0,110.0,109.0
3035,Julian Garcia,670062.0,,99.0,111.0,108.0
3036,Julian Merryweather,657240.0,89.0,106.0,110.0,114.0
3037,Julian Smith,681886.0,,95.0,110.0,99.0
3038,Julian Valdez,683674.0,,,73.0,
3039,Julio  Marte,807398.0,60.0,91.0,101.0,99.0
3040,Julio Bonilla,691083.0,62.0,93.0,94.0,108.0
3041,Julio Dilone,694040.0,,,53.0,105.0
3042,Julio Goff,683848.0,,90.0,100.0,
3043,Julio Mendez,801249.0,89.0,101.0,104.0,94.0
3044,Julio Ortiz,683650.0,84.0,106.0,68.0,121.0
3045,Julio Polanco,90.0,,94.0,,
3046,Julio Robaina,678789.0,66.0,95.0,106.0,92.0
3047,Julio Rodriguez,680588.0,93.0,114.0,101.0,110.0
3048,Julio Rosario,807765.0,84.0,94.0,106.0,98.0
3049,Julio Teheran,527054.0,61.0,89.0,102.0,89.0
3050,Julio Zapata,804971.0,,92.0,101.0,88.0
3051,Junior Cerda,693702.0,59.0,98.0,99.0,103.0
3052,Junior Ciprian,815795.0,,100.0,99.0,97.0
3053,Junior Fernandez,658551.0,82.0,100.0,90.0,113.0
3054,Junior Flores,695946.0,62.0,100.0,90.0,84.0
3055,Junior Mieses,676322.0,,99.0,60.0,106.0
3056,Junior Sanchez,808087.0,82.0,102.0,112.0,88.0
3057,Junior Santos,681744.0,118.0,94.0,93.0,84.0
3058,Junior Tavera,90.0,,95.0,,
3059,Junior William,702396.0,88.0,100.0,102.0,104.0
3060,Jurrangelo Cijntje,701388.0,82.0,102.0,103.0,100.0
3061,Justin Anderson,605121.0,90.0,99.0,88.0,102.0
3062,Justin Armbruester,701859.0,79.0,88.0,97.0,91.0
3063,Justin Bruihl,677865.0,133.0,113.0,113.0,98.0
3064,Justin Bullock,668908.0,,,107.0,
3065,Justin Chambers,807724.0,,99.0,105.0,102.0
3066,Justin Courtney,688896.0,,93.0,100.0,105.0
3067,Justin Dunn,643290.0,66.0,88.0,77.0,92.0
3068,Justin Evans,681948.0,,,83.0,97.0
3069,Justin Fall,686607.0,,85.0,94.0,93.0
3070,Justin Garza,621057.0,109.0,94.0,105.0,94.0
3071,Justin Hagenman,663795.0,113.0,97.0,118.0,96.0
3072,Justin Jarvis,680691.0,79.0,88.0,92.0,84.0
3073,Justin Kelly,702124.0,88.0,90.0,94.0,87.0
3074,Justin King,659381.0,85.0,102.0,89.0,107.0
3075,Justin Lange,694367.0,52.0,102.0,95.0,114.0
3076,Justin Lasko,686193.0,,,102.0,
3077,Justin Lawrence,664875.0,89.0,,89.0,101.0
3078,Justin Lawson,803088.0,67.0,108.0,103.0,89.0
3079,Justin Lewis,657660.0,,,96.0,
3080,Justin Loer,820830.0,86.0,94.0,88.0,81.0
3081,Justin Long,700043.0,72.0,106.0,85.0,93.0
3082,Justin Lopez,672358.0,,95.0,91.0,89.0
3083,Justin Maese,663359.0,,92.0,92.0,99.0
3084,Justin Martinez,679885.0,88.0,111.0,88.0,122.0
3085,Justin Meis,701568.0,118.0,94.0,110.0,101.0
3086,Justin Militello,805505.0,,93.0,90.0,92.0
3087,Justin Sanchez,806296.0,77.0,96.0,90.0,93.0
3088,Justin Showalter,805987.0,,99.0,102.0,96.0
3089,Justin Sinibaldi,811958.0,72.0,99.0,109.0,92.0
3090,Justin Slaten,686580.0,88.0,109.0,111.0,121.0
3091,Justin Steele,657006.0,75.0,,,98.0
3092,Justin Sterner,686993.0,120.0,101.0,112.0,110.0
3093,Justin Storm,814193.0,106.0,105.0,93.0,95.0
3094,Justin Topa,623437.0,98.0,,117.0,102.0
3095,Justin Verlander,434378.0,104.0,,126.0,103.0
3096,Justin Vernia,685338.0,,,75.0,
3097,Justin Wilson,458677.0,,,,102.0
3098,Justin Wilson - 458677,458677.0,111.0,,,104.0
3099,Justin Wilson - 679655,679655.0,,96.0,88.0,94.0
3100,Justin Wrobleski,680736.0,124.0,101.0,104.0,98.0
3101,Justin Yeager,687866.0,120.0,105.0,108.0,98.0
3102,Justus Sheffield,656954.0,58.0,87.0,87.0,85.0
3103,K.C. Hunt,687268.0,98.0,102.0,109.0,102.0
3104,Kade Bragg,688540.0,95.0,110.0,105.0,108.0
3105,Kade McClure,656701.0,57.0,80.0,95.0,80.0
3106,Kade Mechals,686978.0,,95.0,100.0,90.0
3107,Kade Morris,695034.0,109.0,99.0,109.0,91.0
3108,Kade Strowd,669704.0,134.0,103.0,102.0,105.0
3109,Kade Woods,701515.0,,,105.0,104.0
3110,Kadon Morton,683170.0,57.0,82.0,99.0,85.0
3111,Kai Peterson,815322.0,109.0,108.0,98.0,105.0
3112,Kai Wynyard,698785.0,95.0,98.0,100.0,87.0
3113,Kai-Wei Teng,678906.0,96.0,112.0,110.0,115.0
3114,Kaiden Wilson,806262.0,,,,100.0
3115,Kaleb Bowman,689337.0,104.0,96.0,106.0,89.0
3116,Kaleb Corbett,804254.0,83.0,98.0,107.0,97.0
3117,Kaleb Ort,672391.0,114.0,100.0,98.0,106.0
3118,Kaleb Roper,656914.0,,,77.0,
3119,Kaleb Sophy,815225.0,66.0,91.0,72.0,70.0
3120,Kamden Edge,833403.0,,,90.0,103.0
3121,Kamdyn Perry,815076.0,66.0,88.0,101.0,83.0
3122,Kannon Handy,801919.0,58.0,90.0,107.0,95.0
3123,Kannon Kemp,807748.0,67.0,94.0,101.0,86.0
3124,Kanoa Pagan,689635.0,,,76.0,
3125,Karan Patel,664711.0,,,88.0,
3126,Karl Kauffmann,666154.0,112.0,84.0,86.0,80.0
3127,Karlo Seijas,678581.0,,,86.0,
3128,Karlos Morales,676342.0,,97.0,85.0,98.0
3129,Karson Milbrandt,703596.0,102.0,106.0,100.0,108.0
3130,Kasey Ford,687271.0,67.0,105.0,93.0,104.0
3131,Kasey Kalich,685008.0,,,91.0,
3132,Kash Mayfield,824026.0,71.0,115.0,111.0,118.0
3133,Keagan Gillies,687482.0,115.0,104.0,111.0,105.0
3134,Keaton Winn,676775.0,73.0,93.0,105.0,100.0
3135,Keegan Akin,669211.0,125.0,,135.0,103.0
3136,Keegan Batka,700176.0,,,,103.0
3137,Keegan Collett,676997.0,69.0,98.0,85.0,102.0
3138,Keegan Curtis,656342.0,,88.0,98.0,80.0
3139,Keegan James,667669.0,,89.0,96.0,82.0
3140,Keegan Thompson,624522.0,110.0,103.0,109.0,108.0
3141,Keegan Zinn,815111.0,,90.0,80.0,97.0
3142,Keeler Morfe,808323.0,,99.0,72.0,77.0
3143,Keiber Armas,90.0,,96.0,,
3144,Keider Montero,672456.0,135.0,97.0,105.0,99.0
3145,Keiner Leon,700296.0,62.0,87.0,101.0,95.0
3146,Keiverson Ramirez,90.0,,95.0,,
3147,Keiverson Ramirez,808138.0,,,89.0,93.0
3148,Kelena Sauer,694989.0,,90.0,111.0,98.0
3149,Kelly Austin,675502.0,113.0,95.0,91.0,91.0
3150,Kelvin Bautista,678654.0,119.0,92.0,70.0,84.0
3151,Kelvin Caceres,680983.0,80.0,92.0,78.0,103.0
3152,Kelvin LaRoche,683388.0,,,109.0,
3153,Kelvin Nunez,674555.0,,81.0,92.0,70.0
3154,Kelvin Perez,692487.0,,85.0,110.0,90.0
3155,Kelvin Ramirez,699062.0,116.0,101.0,77.0,97.0
3156,Kelvin Rosario,90.0,,96.0,,
3157,Kelvis Salcedo,808383.0,,105.0,127.0,107.0
3158,Ken Giles,571704.0,68.0,99.0,99.0,117.0
3159,Ken Waldichuk,686610.0,81.0,89.0,82.0,99.0
3160,Kendal Meza,90.0,,92.0,,
3161,Kendall Graveman,608665.0,74.0,,,104.0
3162,Kendall Williams,683086.0,67.0,89.0,93.0,80.0
3163,Kendeglys Virguez,802068.0,,93.0,111.0,107.0
3164,Kendry Chourio,830402.0,55.0,98.0,124.0,95.0
3165,Kendry Rojas,696070.0,77.0,100.0,97.0,107.0
3166,Kendy Richard,821062.0,,102.0,103.0,104.0
3167,Kenley Jansen,445276.0,139.0,,,
3168,Kenny Hernandez,665789.0,,88.0,101.0,85.0
3169,Kenny Leiner,828666.0,83.0,100.0,78.0,94.0
3170,Kenny Rosenberg,670046.0,75.0,98.0,109.0,97.0
3171,Kenny Serwa,690162.0,92.0,99.0,99.0,78.0
3172,Kent Emanuel,592288.0,65.0,88.0,109.0,84.0
3173,Kent Hasler,694642.0,,,102.0,
3174,Kenta Maeda,628317.0,102.0,97.0,103.0,87.0
3175,Kenten Egbert,687881.0,91.0,91.0,111.0,74.0
3176,Kenya Huggins,695761.0,84.0,102.0,107.0,98.0
3177,Kenyi Perez,695990.0,98.0,101.0,59.0,101.0
3178,Kenyon Yovan,668719.0,97.0,96.0,98.0,99.0
3179,Keone Kela,605309.0,,92.0,107.0,96.0
3180,Kervin Castro,665645.0,82.0,110.0,105.0,105.0
3181,Kevin Abel,674265.0,112.0,98.0,98.0,95.0
3182,Kevin Camacho,814268.0,56.0,111.0,108.0,105.0
3183,Kevin Coulter,663892.0,,,89.0,
3184,Kevin Davis,806112.0,67.0,108.0,93.0,120.0
3185,Kevin Dowdell,681310.0,73.0,92.0,72.0,88.0
3186,Kevin Gausman,592332.0,134.0,,,
3187,Kevin Ginkel,656464.0,103.0,,103.0,110.0
3188,Kevin Gowdy,666151.0,86.0,98.0,91.0,93.0
3189,Kevin Herget,643361.0,120.0,102.0,118.0,103.0
3190,Kevin Kelly,687330.0,120.0,92.0,129.0,97.0
3191,Kevin Kopps,667434.0,108.0,100.0,91.0,88.0
3192,Kevin Miranda,806656.0,71.0,87.0,108.0,83.0
3193,Kevin Rodriguez,682718.0,67.0,92.0,105.0,90.0
3194,Kevin Smith - 663325,663325.0,,,86.0,
3195,Kevin Stevens,805728.0,59.0,111.0,111.0,118.0
3196,Kevin Tejada,90.0,,92.0,,
3197,Kevin Valdez,703936.0,84.0,101.0,90.0,82.0
3198,Kevin Vaupel,813849.0,68.0,100.0,105.0,98.0
3199,Kevin Velasco,90.0,,90.0,,
3200,Kevin Warunek,825100.0,73.0,103.0,114.0,107.0
3201,Keylan Killgore,681154.0,73.0,99.0,98.0,106.0
3202,Keynan Middleton,641871.0,62.0,,,106.0
3203,Keyner Benitez,808547.0,66.0,96.0,90.0,94.0
3204,Keyner Martinez,815212.0,,95.0,107.0,98.0
3205,Keyshawn Askew,681094.0,103.0,105.0,73.0,85.0
3206,Keythel Key,700322.0,90.0,95.0,92.0,96.0
3207,Khal Stephen,701590.0,72.0,106.0,123.0,105.0
3208,Khristian Curtis,694753.0,101.0,98.0,104.0,104.0
3209,Kiefer Lord,811296.0,,,112.0,99.0
3210,Kikito Severino,699086.0,,81.0,77.0,80.0
3211,Kirby Snead,669912.0,80.0,91.0,101.0,87.0
3212,Kirby Yates,489446.0,103.0,,,101.0
