,PLAYERID,NAME,HAND,TEAM,OPP_TM,SALARY,POS,LP,OL,OD,IPL,ERROR,2H,PITCHER,CATCHER,UMPIRE,PARK,ROOF,GVF,PLATOON,HFA,PH%,COLD,TILT_BIAS,FPTS,FPTS/$,RBI,R,SB,CS,SH,SF,GIDP,HR_DEPENDENCE,0%_PH%_FPTS,SLATE,FLOOR,CEILING,POWN,PA,PAVSSP,PAVSSP%,BA,_OBP,SLG,ISO,WOBA,CNWOBA,XWOBA_CS,XWOBA_LS,AB,K,BB,IBB,HBP,H,1B,2B,3B,HR,TB,PARTNERID,OWNERSHIP
161,2039853.0,Alec Bohm,R,PHI,MIA,4100,3B,7,false,false,true,-,-,Valente Bellozo,Agustin Ramirez (N),-,MIA,Closed,-,false,false,1%,false,64%,6.95,1.7,0.49,0.48,0.03,0.01,0.0,0.001,0.09,23%,6.98,Main,0.57,16.69,3.6,4.17,1.91,46%,0.266,0.318,0.404,0.138,0.316,0.326,0.311,0.342,3.87,0.61,0.26,0.0,0.04,1.03,0.71,0.21,0.01,0.1,1.57,2039853.0,
162,3202137.0,Maikel Garcia,R,KCR,MIN,4600,3B,4,false,false,true,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,false,true,0%,false,56%,6.94,1.51,0.45,0.4,0.15,0.05,0.02,0.001,0.09,13%,6.94,Main,0.53,17.01,2.36,4.08,2.81,69%,0.263,0.315,0.374,0.111,0.304,0.323,0.348,0.304,3.76,0.74,0.28,0.0,0.01,0.99,0.71,0.19,0.03,0.06,1.41,3202137.0,
163,1052567.0,Mike Yastrzemski,L,KCR,MIN,3600,OF,1,false,false,true,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,true,true,36%,false,59%,6.92,1.92,0.41,0.58,0.04,0.01,0.01,0.001,0.06,28%,7.78,Main,0.24,16.99,2.28,3.95,3.12,79%,0.232,0.319,0.413,0.181,0.32,0.318,0.323,0.291,3.49,0.88,0.42,0.01,0.03,0.81,0.47,0.17,0.05,0.12,1.44,1052567.0,
164,6299520.0,Daniel Schneemann,L,CLE,TBR,1,--,2,false,false,false,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,false,false,0%,true,68%,6.92,6920.0,0.41,0.49,0.09,0.02,0.02,0.001,0.08,25%,7.18,Main,0.31,17.6,0.01,4.31,2.85,66%,0.227,0.293,0.37,0.143,0.291,0.303,0.324,0.284,3.92,1.23,0.34,0.02,0.03,0.89,0.57,0.18,0.02,0.11,1.45,6299520.0,
165,7255018.0,Colson Montgomery,L,CHW,DET,4000,SS,4,false,false,true,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,true,false,7%,false,48%,6.9,1.73,0.55,0.49,0.02,0.01,0.0,0.001,0.06,36%,7.1,--,0.08,16.86,11.31,4.19,2.61,62%,0.208,0.282,0.389,0.181,0.293,0.297,0.316,,3.79,1.43,0.33,0.01,0.07,0.79,0.45,0.15,0.03,0.16,1.48,7255018.0,
166,37585.0,Victor Robles,R,SEA,ATL,3200,OF,9,false,false,true,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,true,false,1%,false,46%,6.89,2.15,0.32,0.39,0.27,0.05,0.07,0.001,0.07,15%,6.95,Main,0.32,17.27,1.65,3.79,2.13,56%,0.252,0.314,0.372,0.12,0.306,0.31,0.219,0.323,3.38,0.94,0.23,0.0,0.1,0.85,0.6,0.17,0.02,0.07,1.26,37585.0,
167,3538183.0,Josh Smith,L,TEX,HOU,1,--,1,false,false,false,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,false,true,0%,false,56%,6.88,6880.0,0.34,0.52,0.07,0.01,0.04,0.001,0.08,19%,6.89,Main,0.49,16.74,0.01,4.36,2.71,62%,0.242,0.317,0.369,0.127,0.305,0.312,0.306,0.3,3.87,0.87,0.34,0.02,0.1,0.94,0.64,0.19,0.02,0.09,1.43,3538183.0,
168,7910564.0,Kyle Karros,R,COL,SDP,3200,3B,7,false,false,true,-,-,Nick Pivetta,Freddy Fermin (N),-,COL,-,-,false,true,0%,false,61%,6.88,2.15,0.43,0.46,0.03,0.01,0.01,0.001,0.06,22%,6.89,Main,0.45,16.8,2.88,3.92,2.36,60%,0.281,0.341,0.441,0.16,0.338,0.303,0.274,,3.59,0.92,0.3,0.03,0.03,1.01,0.66,0.23,0.03,0.1,1.58,7910564.0,
169,5506033.0,Agustin Ramirez,R,MIA,PHI,4300,C,2,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,true,true,0%,false,60%,6.87,1.6,0.46,0.51,0.06,0.04,0.01,0.001,0.11,22%,6.88,Main,0.46,16.81,1.46,4.28,3.0,70%,0.24,0.294,0.372,0.132,0.291,0.317,0.337,,3.97,0.99,0.26,0.01,0.04,0.95,0.63,0.22,0.01,0.1,1.48,5506033.0,
170,5803942.0,Colt Keith,L,DET,CHW,3500,3B,1,false,false,true,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,true,true,33%,false,58%,6.87,1.96,0.39,0.55,0.03,0.01,0.0,0.001,0.06,27%,7.88,--,0.33,16.86,13.5,3.84,2.68,70%,0.254,0.332,0.435,0.181,0.333,0.327,0.347,0.311,3.44,0.81,0.38,0.01,0.02,0.87,0.54,0.16,0.05,0.12,1.5,5803942.0,
171,3202063.0,Steven Kwan,L,CLE,TBR,3700,OF,1,false,false,true,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,false,false,4%,true,54%,6.85,1.85,0.28,0.46,0.12,0.04,0.02,0.001,0.1,5%,6.88,Main,0.9,16.21,1.98,4.56,2.95,65%,0.271,0.329,0.346,0.075,0.3,0.306,0.322,0.327,4.17,0.46,0.33,0.02,0.04,1.13,0.89,0.18,0.03,0.02,1.44,3202063.0,
172,3818967.0,Matt Wallner,L,MIN,KCR,3800,OF,4,false,false,true,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,13%,false,60%,6.84,1.8,0.53,0.49,0.01,0.01,0.0,0.001,0.05,34%,7.23,Main,0.05,16.56,1.95,4.09,2.55,62%,0.209,0.304,0.396,0.187,0.307,0.337,0.327,0.353,3.59,1.23,0.42,0.01,0.07,0.75,0.4,0.17,0.02,0.15,1.42,3818967.0,
173,7898551.0,Sal Stewart,R,CIN,NYM,2000,1B/3B,6,false,false,true,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,true,true,14%,false,100%,6.84,3.42,0.46,0.47,0.03,0.02,0.01,0.001,0.09,24%,7.2,--,0.46,16.28,14.86,3.84,2.64,69%,0.28,0.347,0.434,0.154,0.342,0.315,,,3.47,0.63,0.32,0.01,0.03,0.97,0.66,0.21,0.0,0.11,1.51,7898551.0,
174,37435.0,Ozzie Albies,B,ATL,SEA,4000,2B,5,false,false,true,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,true,true,0%,false,67%,6.83,1.71,0.48,0.46,0.07,0.02,0.0,0.001,0.06,28%,6.83,Main,0.26,16.78,3.21,4.01,2.45,61%,0.24,0.302,0.4,0.16,0.307,0.318,0.294,0.298,3.68,0.79,0.3,0.01,0.03,0.88,0.56,0.18,0.02,0.12,1.47,37435.0,
175,4061196.0,Warming Bernabel,R,COL,SDP,1,--,6,false,false,false,-,-,Nick Pivetta,Freddy Fermin (N),-,COL,-,-,false,true,4%,true,71%,6.83,6830.0,0.44,0.45,0.04,0.01,0.0,0.001,0.07,22%,6.95,Main,0.5,16.78,0.01,3.95,2.47,63%,0.282,0.313,0.441,0.159,0.326,0.286,0.283,,3.77,0.65,0.15,0.0,0.02,1.06,0.69,0.25,0.03,0.1,1.66,4061196.0,
176,4061457.0,Blake Perkins,B,MIL,PIT,1,--,8,false,false,false,-,-,Johan Oviedo,Joey Bart (N),-,PIT,-,-,true,false,2%,true,59%,6.83,6830.0,0.42,0.46,0.14,0.03,0.01,0.001,0.07,14%,6.91,--,0.28,16.82,0.01,4.03,2.14,53%,0.228,0.331,0.344,0.116,0.304,0.289,0.272,0.287,3.48,1.04,0.5,0.01,0.04,0.79,0.54,0.16,0.03,0.06,1.19,4061457.0,
177,5171130.0,Mason McCoy,R,SDP,COL,3000,SS,8,false,false,true,-,-,Kyle Freeland,Hunter Goodman (N),-,COL,-,-,true,false,14%,false,100%,6.82,2.27,0.46,0.48,0.12,0.02,0.04,0.001,0.07,15%,7.3,Main,0.42,16.5,4.67,3.96,2.23,56%,0.254,0.299,0.381,0.127,0.298,0.252,,0.24,3.67,1.02,0.23,0.0,0.02,0.93,0.63,0.21,0.03,0.06,1.4,5171130.0,
178,4061602.0,Lawrence Butler,L,ATH,LAA,4000,OF,6,false,false,true,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,-,true,false,4%,false,59%,6.82,1.71,0.44,0.45,0.07,0.03,0.01,0.001,0.09,29%,6.94,Main,0.2,16.59,1.93,4.11,2.57,63%,0.23,0.311,0.385,0.155,0.306,0.319,0.312,0.337,3.67,1.03,0.41,0.01,0.02,0.84,0.54,0.16,0.01,0.13,1.41,4061602.0,
179,3673010.0,Bryce Johnson,B,SDP,COL,1,--,8,false,false,false,-,-,Kyle Freeland,Hunter Goodman (N),-,COL,-,-,true,false,21%,false,57%,6.82,6820.0,0.41,0.46,0.16,0.03,0.09,0.001,0.09,10%,7.59,Main,0.59,16.81,0.01,3.81,2.23,59%,0.284,0.333,0.39,0.106,0.322,0.27,0.338,0.296,3.43,0.79,0.26,0.0,0.04,0.97,0.73,0.17,0.03,0.04,1.34,3673010.0,
180,2039235.0,Josh Jung,R,TEX,HOU,3800,3B,5,false,false,true,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,true,true,10%,false,63%,6.8,1.79,0.48,0.47,0.03,0.01,0.0,0.001,0.06,33%,7.09,Main,0.31,16.44,2.65,3.82,2.37,62%,0.261,0.31,0.444,0.183,0.326,0.317,0.311,0.302,3.56,0.88,0.23,0.01,0.03,0.93,0.58,0.19,0.01,0.15,1.58,2039235.0,
181,11198.0,Jose Iglesias,R,SDP,COL,3700,SS,7,false,false,true,-,-,Kyle Freeland,Hunter Goodman (N),-,COL,-,-,true,false,16%,true,53%,6.79,1.84,0.42,0.44,0.05,0.02,0.02,0.001,0.11,4%,7.31,Main,0.9,16.24,3.23,4.02,2.34,58%,0.315,0.35,0.415,0.1,0.335,0.284,0.27,0.326,3.78,0.51,0.16,0.0,0.05,1.19,0.9,0.22,0.05,0.02,1.57,11198.0,
182,2038977.0,Trevor Larnach,L,MIN,KCR,3700,OF,2,false,false,true,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,10%,false,59%,6.79,1.84,0.43,0.51,0.01,0.01,0.0,0.001,0.08,22%,7.1,Main,0.42,16.22,2.05,4.3,2.72,63%,0.241,0.32,0.379,0.138,0.309,0.327,0.316,0.359,3.84,0.9,0.42,0.01,0.03,0.92,0.61,0.19,0.02,0.1,1.46,2038977.0,
183,4061676.0,Jared Triolo,R,PIT,MIL,3000,SS,1,false,false,true,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,6%,false,64%,6.79,2.26,0.35,0.52,0.08,0.03,0.02,0.001,0.1,13%,6.94,--,0.66,16.61,9.72,4.37,2.9,66%,0.25,0.319,0.351,0.101,0.299,0.312,0.334,0.3,3.95,0.9,0.36,0.0,0.04,0.99,0.73,0.19,0.02,0.06,1.39,4061676.0,
184,2097272.0,Jeremiah Jackson,R,BAL,LAD,3200,3B/OF,2,false,false,true,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,false,true,13%,false,50%,6.79,2.12,0.46,0.49,0.08,0.03,0.0,0.001,0.08,32%,7.13,Main,0.31,16.63,3.91,4.14,2.84,69%,0.229,0.265,0.389,0.16,0.283,0.29,0.291,,3.94,1.14,0.18,0.0,0.01,0.9,0.57,0.18,0.01,0.14,1.53,2097272.0,
185,2039592.0,JJ Bleday,L,ATH,LAA,3400,OF,8,false,false,true,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,H,true,false,0%,false,67%,6.79,2.0,0.46,0.49,0.02,0.01,0.0,0.001,0.08,33%,6.79,Main,0.17,16.62,3.06,3.97,2.33,59%,0.225,0.323,0.406,0.181,0.32,0.324,0.271,0.328,3.46,0.85,0.48,0.01,0.03,0.78,0.46,0.15,0.02,0.15,1.41,2039592.0,
186,36186.0,Miguel Andujar,R,CIN,NYM,3800,1B,4,false,false,true,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,true,true,26%,false,56%,6.77,1.78,0.53,0.46,0.01,0.02,0.01,0.001,0.1,22%,7.43,--,0.62,15.84,14.06,3.86,2.83,73%,0.291,0.34,0.426,0.135,0.334,0.309,0.297,0.27,3.59,0.46,0.24,0.0,0.02,1.04,0.75,0.19,0.01,0.09,1.53,36186.0,
187,3817164.0,Jared Young,L,NYM,CIN,1,--,7,false,false,false,-,-,Andrew Abbott,Jose Trevino (+),-,CIN,-,-,false,false,2%,false,77%,6.76,6760.0,0.47,0.46,0.05,0.02,0.02,0.001,0.06,32%,6.84,--,0.24,16.68,0.01,4.13,2.26,55%,0.23,0.294,0.392,0.162,0.3,0.303,0.271,,3.76,1.07,0.29,0.01,0.05,0.87,0.55,0.15,0.02,0.14,1.47,3817164.0,
188,3579426.0,Lenyn Sosa,R,CHW,DET,3300,1B/2B,2,false,false,true,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,false,false,1%,false,58%,6.76,2.05,0.49,0.51,0.02,0.01,0.02,0.001,0.07,29%,6.8,--,0.51,16.51,14.45,4.45,2.78,62%,0.234,0.267,0.374,0.14,0.279,0.299,0.312,0.334,4.23,1.2,0.16,0.0,0.03,0.99,0.66,0.2,0.01,0.13,1.58,3579426.0,
189,2038760.0,Bo Naylor,L,CLE,TBR,1,--,5,false,false,false,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,false,false,0%,true,71%,6.75,6750.0,0.47,0.47,0.05,0.02,0.02,0.001,0.05,36%,6.96,Main,0.04,16.99,0.01,4.08,2.59,63%,0.213,0.286,0.395,0.182,0.297,0.304,0.32,0.254,3.67,1.08,0.35,0.01,0.04,0.78,0.44,0.17,0.01,0.16,1.45,2038760.0,
190,38031.0,Danny Jansen,R,MIL,PIT,1,--,6,false,false,false,-,-,Johan Oviedo,Joey Bart (N),-,PIT,-,-,false,false,1%,false,71%,6.74,6740.0,0.53,0.52,0.01,0.0,0.0,0.001,0.05,27%,6.78,--,0.2,16.48,0.01,4.24,2.35,55%,0.204,0.31,0.35,0.146,0.297,0.313,0.301,0.294,3.67,1.02,0.47,0.0,0.1,0.75,0.46,0.16,0.01,0.12,1.28,38031.0,
191,4530520.0,Anthony Volpe,R,NYY,TOR,3800,SS,7,false,false,true,-,-,Kevin Gausman,Alejandro Kirk (+),-,NYY,-,-,false,true,4%,true,57%,6.74,1.77,0.41,0.4,0.15,0.04,0.01,0.001,0.07,27%,6.84,Main,0.15,17.11,2.65,3.81,2.31,61%,0.236,0.295,0.4,0.164,0.304,0.311,0.293,0.291,3.5,0.97,0.27,0.0,0.03,0.83,0.51,0.18,0.02,0.12,1.4,4530520.0,
192,17735.0,Rob Refsnyder,R,BOS,ARI,3900,OF,5,false,false,true,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,true,false,41%,false,44%,6.73,1.73,0.47,0.48,0.03,0.02,0.01,0.001,0.06,27%,8.04,Main,0.32,16.35,2.31,3.62,2.61,72%,0.275,0.358,0.444,0.169,0.351,0.34,0.341,0.339,3.19,0.82,0.38,0.01,0.04,0.88,0.58,0.18,0.01,0.11,1.42,17735.0,
193,18007.0,Kike Hernandez,R,LAD,BAL,1,--,9,false,false,false,-,-,Dean Kremer,Samuel Basallo (-),-,BAL,-,-,false,false,10%,false,67%,6.73,6730.0,0.5,0.52,0.01,0.01,0.01,0.001,0.07,35%,7.09,Main,0.31,16.36,0.01,3.81,2.11,55%,0.249,0.304,0.432,0.183,0.319,0.297,0.286,0.267,3.52,0.75,0.26,0.0,0.02,0.88,0.55,0.17,0.01,0.15,1.52,18007.0,
194,1044326.0,Josh Naylor,L,SEA,ATL,4100,1B,5,false,false,true,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,false,false,0%,true,59%,6.71,1.64,0.43,0.42,0.11,0.04,0.0,0.001,0.09,25%,6.71,Main,0.32,16.76,1.46,4.25,2.56,60%,0.225,0.291,0.353,0.128,0.283,0.326,0.315,0.314,3.88,1.07,0.3,0.03,0.06,0.88,0.6,0.16,0.01,0.11,1.37,1044326.0,
195,16227.0,Chris Taylor,R,LAA,ATH,1,--,6,false,false,false,-,-,Mason Barnett,Shea Langeliers (-),-,LAA,-,-,false,true,11%,false,75%,6.71,6710.0,0.43,0.45,0.09,0.03,0.01,0.001,0.04,28%,7.04,Main,0.09,16.85,0.01,3.83,2.24,58%,0.232,0.319,0.401,0.169,0.317,0.292,0.274,0.298,3.38,1.12,0.39,0.0,0.05,0.78,0.48,0.17,0.02,0.12,1.36,16227.0,
196,38036.0,Jake Bauers,L,MIL,PIT,1,--,7,false,false,false,-,-,Johan Oviedo,Joey Bart (N),-,PIT,-,-,true,false,29%,false,66%,6.69,6690.0,0.5,0.49,0.09,0.03,0.0,0.001,0.04,29%,7.75,--,0.12,16.58,0.01,3.59,2.24,62%,0.215,0.341,0.39,0.175,0.325,0.315,0.321,0.309,3.01,1.04,0.54,0.01,0.04,0.65,0.37,0.15,0.01,0.12,1.17,38036.0,
197,7255528.0,Caleb Durbin,R,MIL,PIT,3400,3B,8,false,false,true,-,-,Johan Oviedo,Joey Bart (N),-,PIT,-,-,false,false,3%,false,55%,6.69,1.97,0.42,0.44,0.14,0.04,0.02,0.001,0.09,12%,6.8,--,0.44,16.46,13.92,4.01,2.14,53%,0.251,0.322,0.353,0.102,0.302,0.303,0.303,,3.6,0.49,0.25,0.0,0.14,0.9,0.66,0.18,0.02,0.05,1.27,7255528.0,
198,7951157.0,Samuel Basallo,L,BAL,LAD,3900,C,6,false,false,true,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,true,true,0%,false,67%,6.68,1.71,0.46,0.46,0.03,0.01,0.0,0.001,0.07,36%,6.69,Main,0.14,16.3,1.94,3.94,2.49,63%,0.232,0.298,0.418,0.186,0.31,0.306,0.28,,3.6,1.1,0.32,0.01,0.02,0.84,0.5,0.17,0.01,0.16,1.5,7951157.0,
199,3673261.0,Will Benson,L,CIN,NYM,1,--,8,false,false,false,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,false,true,7%,false,67%,6.68,6680.0,0.48,0.5,0.06,0.04,0.01,0.001,0.07,31%,6.89,--,0.19,16.57,0.01,3.72,2.41,65%,0.236,0.315,0.409,0.173,0.316,0.314,0.337,0.267,3.32,1.22,0.34,0.02,0.05,0.78,0.5,0.13,0.02,0.14,1.36,3673261.0,
200,1266421.0,Nico Hoerner,R,CHC,WAS,9900,2B,5,true,true,true,-,-,Jake Irvin,Riley Adams (-),Clint Vondrak (EH),CHC,-,-,false,true,0%,false,56%,6.65,0.67,0.39,0.39,0.12,0.04,0.0,0.001,0.11,8%,6.65,--,0.77,16.14,0.01,4.1,2.56,62%,0.279,0.332,0.363,0.084,0.308,0.315,0.323,0.31,3.79,0.33,0.24,0.0,0.07,1.06,0.83,0.17,0.02,0.04,1.38,1266421.0,
201,2130862.0,Xavier Edwards,B,MIA,PHI,4500,2B,1,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,P,true,true,0%,true,57%,6.64,1.48,0.27,0.43,0.18,0.05,0.08,0.001,0.13,1%,6.64,Main,0.92,15.7,1.17,4.42,3.13,71%,0.271,0.318,0.323,0.052,0.288,0.301,0.296,0.312,4.03,0.67,0.3,0.02,0.01,1.09,0.91,0.16,0.02,0.0,1.3,2130862.0,
202,5071384.0,Weston Wilson,R,PHI,MIA,1,--,9,false,false,false,-,-,Valente Bellozo,Agustin Ramirez (N),-,MIA,Closed,-,false,false,4%,false,62%,6.63,6630.0,0.45,0.48,0.12,0.03,0.01,0.001,0.06,28%,6.8,Main,0.09,16.54,0.01,3.93,1.73,44%,0.212,0.28,0.364,0.152,0.283,0.29,0.345,0.356,3.57,1.03,0.32,0.01,0.03,0.76,0.46,0.16,0.01,0.12,1.3,5071384.0,
203,22662.0,Elias Diaz,R,SDP,COL,1,--,9,false,false,false,-,-,Kyle Freeland,Hunter Goodman (N),-,COL,-,-,true,false,24%,false,62%,6.63,6630.0,0.54,0.56,0.01,0.0,0.01,0.001,0.08,27%,7.49,Main,0.52,15.74,0.01,3.64,2.11,58%,0.273,0.32,0.428,0.155,0.326,0.287,0.244,0.267,3.39,0.69,0.22,0.0,0.02,0.93,0.63,0.18,0.0,0.11,1.45,22662.0,
204,6563493.0,Andres Chaparro,R,WAS,CHC,5100,1B,6,true,true,true,-,-,Javier Assad,Reese McGuire (N),Clint Vondrak (EH),CHC,-,-,false,false,0%,false,78%,6.62,1.3,0.49,0.47,0.02,0.01,0.0,0.001,0.08,30%,6.62,--,0.33,15.89,0.01,4.17,2.45,59%,0.23,0.296,0.375,0.145,0.295,0.31,0.39,0.268,3.81,0.86,0.31,0.01,0.04,0.88,0.59,0.15,0.0,0.13,1.43,6563493.0,
205,2038972.0,Ryan Jeffers,R,MIN,KCR,3600,C,5,false,false,true,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,false,false,0%,false,65%,6.62,1.84,0.47,0.47,0.01,0.0,0.02,0.001,0.07,27%,6.62,Main,0.29,16.39,2.23,4.23,2.47,58%,0.235,0.308,0.382,0.147,0.305,0.326,0.333,0.305,3.79,0.84,0.35,0.0,0.06,0.89,0.57,0.19,0.01,0.12,1.45,2038972.0,
206,980776.0,Nathaniel Lowe,L,BOS,ARI,1,--,5,false,false,false,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,false,false,4%,false,60%,6.62,6620.0,0.44,0.47,0.0,0.0,0.0,0.001,0.09,18%,6.72,Main,0.59,15.97,0.01,4.26,2.61,61%,0.252,0.338,0.367,0.115,0.314,0.312,0.302,0.327,3.77,0.97,0.46,0.01,0.03,0.95,0.69,0.16,0.02,0.08,1.38,980776.0,
207,5057323.0,Davis Schneider,R,TOR,NYY,1,--,7,false,false,false,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,false,false,20%,false,61%,6.61,6610.0,0.49,0.48,0.04,0.01,0.0,0.001,0.04,39%,7.28,Main,0.04,16.44,0.01,3.73,2.26,61%,0.214,0.307,0.411,0.197,0.315,0.325,0.324,0.298,3.29,1.16,0.39,0.0,0.05,0.71,0.39,0.15,0.01,0.16,1.35,5057323.0,
208,35356.0,Andrew Benintendi,L,CHW,DET,3200,OF,7,false,false,true,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,true,false,4%,false,64%,6.6,2.06,0.44,0.44,0.02,0.01,0.0,0.001,0.07,28%,6.74,--,0.3,16.07,10.4,3.93,2.33,59%,0.252,0.321,0.415,0.163,0.321,0.319,0.321,0.301,3.56,0.71,0.34,0.02,0.02,0.9,0.59,0.16,0.03,0.12,1.48,35356.0,
209,11446.0,Salvador Perez,R,KCR,MIN,4000,C,5,false,false,true,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,false,true,2%,false,67%,6.6,1.65,0.54,0.5,0.0,0.0,0.0,0.001,0.06,34%,6.66,Main,0.25,16.11,2.27,3.96,2.72,69%,0.234,0.283,0.405,0.171,0.298,0.332,0.337,0.33,3.71,0.95,0.19,0.02,0.07,0.87,0.53,0.19,0.0,0.15,1.5,11446.0,
210,7968759.0,Drake Baldwin,L,ATL,SEA,3800,C,4,false,false,true,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,true,true,2%,false,52%,6.6,1.74,0.5,0.46,0.01,0.0,0.0,0.001,0.08,28%,6.68,Main,0.39,15.98,2.17,4.04,2.53,63%,0.25,0.311,0.396,0.146,0.31,0.318,0.359,,3.7,0.94,0.3,0.01,0.03,0.92,0.63,0.16,0.01,0.12,1.47,7968759.0,
211,7904811.0,Dalton Rushing,L,LAD,BAL,2400,C,9,false,false,true,-,-,Dean Kremer,Samuel Basallo (-),-,BAL,-,-,true,false,18%,false,69%,6.58,2.74,0.48,0.52,0.01,0.01,0.0,0.001,0.05,38%,7.18,Main,0.12,16.15,10.11,3.67,2.11,57%,0.235,0.312,0.433,0.198,0.324,0.309,0.28,,3.29,1.04,0.32,0.01,0.05,0.77,0.45,0.16,0.01,0.16,1.42,7904811.0,
212,7635700.0,Justin Dean,R,LAD,BAL,1,--,7,false,false,false,-,-,Dean Kremer,Samuel Basallo (-),-,BAL,-,-,false,false,4%,false,50%,6.55,6550.0,0.38,0.39,0.15,0.04,0.01,0.001,0.09,17%,6.68,Main,0.44,16.43,0.01,4.15,2.34,56%,0.236,0.295,0.342,0.106,0.283,0.266,,,3.81,1.09,0.29,0.0,0.04,0.9,0.66,0.15,0.02,0.07,1.3,7635700.0,
213,2040085.0,Masyn Winn,R,STL,SFG,3400,SS,3,false,false,true,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,false,true,3%,true,59%,6.54,1.92,0.47,0.41,0.07,0.03,0.02,0.001,0.1,15%,6.65,Main,0.55,16.06,3.0,4.13,2.3,56%,0.256,0.307,0.364,0.108,0.297,0.304,0.302,0.318,3.81,0.63,0.26,0.0,0.03,0.98,0.72,0.18,0.02,0.06,1.39,2040085.0,
214,5175546.0,Jasson Dominguez,B,NYY,TOR,1,--,9,false,false,false,-,-,Kevin Gausman,Alejandro Kirk (+),-,NYY,-,-,true,true,12%,false,56%,6.53,6530.0,0.38,0.43,0.15,0.03,0.0,0.001,0.06,31%,6.89,Main,0.05,16.68,0.01,3.47,2.1,61%,0.238,0.313,0.417,0.179,0.318,0.322,0.293,0.319,3.12,0.86,0.33,0.01,0.02,0.74,0.46,0.14,0.02,0.13,1.3,5175546.0,
215,2040072.0,Dylan Carlson,B,BAL,LAD,1,--,5,false,false,false,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,true,true,6%,false,67%,6.51,6510.0,0.44,0.44,0.04,0.01,0.0,0.001,0.06,31%,6.68,Main,0.11,16.24,0.01,3.96,2.59,65%,0.226,0.308,0.391,0.165,0.308,0.308,0.282,0.256,3.53,1.02,0.38,0.0,0.04,0.8,0.49,0.15,0.02,0.13,1.38,2040072.0,
216,36539.0,Luis Rengifo,B,LAA,ATH,3100,2B/3B,6,false,false,true,-,-,Mason Barnett,Shea Langeliers (-),-,LAA,-,-,true,true,2%,false,66%,6.51,2.1,0.39,0.4,0.11,0.04,0.02,0.001,0.1,18%,6.6,Main,0.46,16.42,3.71,3.98,2.24,56%,0.253,0.317,0.371,0.118,0.304,0.296,0.306,0.288,3.62,0.56,0.31,0.0,0.04,0.92,0.67,0.14,0.03,0.08,1.34,36539.0,
217,5613150.0,Jung Hoo Lee,L,SFG,STL,3700,OF,6,false,false,true,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,true,false,0%,false,58%,6.5,1.76,0.35,0.39,0.04,0.02,0.01,0.001,0.11,9%,6.5,Main,0.57,15.61,1.98,4.14,2.44,59%,0.277,0.34,0.392,0.115,0.322,0.325,0.32,0.343,3.78,0.36,0.33,0.01,0.03,1.05,0.73,0.25,0.03,0.04,1.48,5613150.0,
