,player_name,pitcher,fDurability,fERA,fControl,fStuff
589,Chris Cortez,700933,116.0,,,
592,Chris Kachmar,690148,100.0,,,
593,Chris Kean,815454,91.0,,,
595,Chris McElvain,687226,93.0,,,
596,Chris McMahon,675657,40.0,,,
604,Chris Wright,686819,86.0,,,
605,Christian Becerra,800875,61.0,,,
607,Christian Chamberlain,685125,83.0,,,
608,Christian Herberholz,815179,111.0,,,
610,Christian Little,691733,104.0,,,
611,Christian MacLeod,681306,126.0,,,
612,Christian McGowan,694909,40.0,,,
614,Christian Oppor,803291,112.0,,,
616,Christian Rodriguez,815184,53.0,,,
617,Christian Romero,699071,131.0,,,
619,Christian Suarez,682949,135.0,,,
620,Christian Worley,802371,101.0,,,
621,Christian Zazueta,800537,77.0,,,
622,Chung-Hsiang Huang,829473,56.0,,,
624,Clark Candiotti,690711,93.0,,,
630,Clevari Tejada,814136,93.0,,,
632,Cody Adcock,694832,105.0,,,
637,Cody Morse,701808,126.0,,,
639,Cohen Achen,828494,111.0,,,
640,Colby Holcombe,802418,82.0,,,
641,Colby Langford,815308,109.0,,,
642,Colby Martin,814508,116.0,,,
643,Cole Ayers,681408,101.0,,,
644,Cole Gilley,809126,40.0,,,
646,Cole Hertzler,826315,40.0,,,
647,Cole Hillier,815779,130.0,,,
649,Cole Miller,800612,71.0,,,
650,Cole Paplham,800996,78.0,,,
651,Cole Peschl,828497,65.0,,,
654,Cole Schoenwetter,800616,106.0,,,
656,Cole Tolbert,824613,40.0,,,
661,Coleman Crow,689441,40.0,,,
662,Colin Fields,802953,125.0,,,
664,Colin Peluse,668761,150.0,,,
668,Collin Baumgartner,694677,128.0,,,
673,Colton Johnson,687439,103.0,,,
674,Colton Shaw,823764,40.0,,,
677,Connor Cooke,701566,40.0,,,
678,Connor Foley,805879,40.0,,,
680,Connor McCullough,681410,91.0,,,
681,Connor Noland,690939,137.0,,,
682,Connor O'Halloran,683354,40.0,,,
683,Connor Oliver,700179,105.0,,,
686,Connor Prielipp,687570,101.0,,,
687,Connor Schultz,701565,98.0,,,
689,Connor Staine,688422,123.0,,,
691,Connor Van Scoyoc,681854,129.0,,,
692,Connor Wietgrefe,809733,98.0,,,
693,Conor Larkin,680212,111.0,,,
694,Cooper Adams,822416,121.0,,,
696,Cooper Hjerpe,687309,40.0,,,
700,Corey Avant,813895,150.0,,,
703,Cory Lewis,675375,125.0,,,
704,Cory Wall,696505,110.0,,,
708,Cristhian Tortosa,665993,88.0,,,
709,Cristian Hernandez,678707,52.0,,,
712,Cristofer Gomez,805684,93.0,,,
714,Cy Nielson,686951,119.0,,,
715,D.J. Carpenter,681884,64.0,,,
716,D.J. McCarty,695769,116.0,,,
719,Dahian Santos,692479,40.0,,,
720,Dakota Hawkins,809950,121.0,,,
722,Dale Stanavich,689359,144.0,,,
724,Dalton Fowler,687096,99.0,,,
725,Dalton Pence,701717,133.0,,,
726,Dalton Rogers,800059,126.0,,,
727,Dalvin Rosario,672777,40.0,,,
728,Dameivi Tineo,702419,53.0,,,
730,Dan Wirchansky,688024,119.0,,,
731,Dane Acker,686769,108.0,,,
735,Daniel Corniel,802192,40.0,,,
737,Daniel Eagen,811666,126.0,,,
738,Daniel Espino,682982,57.0,,,
739,Daniel Federman,679946,40.0,,,
740,Daniel Guerra,806413,90.0,,,
741,Daniel Harper,679702,111.0,,,
743,Daniel Lloyd,681463,112.0,,,
747,Daniel Nunez,805982,105.0,,,
751,Danny Kirwin,814460,118.0,,,
753,Danny Thompson Jr.,834978,51.0,,,
754,Danny Watson,702130,124.0,,,
755,Danny Wilkinson,700673,85.0,,,
758,Danyony Pulido,699707,85.0,,,
759,Dariel Fregio,829338,100.0,,,
760,Darien Smith,700800,111.0,,,
762,Darlin Saladin,692404,96.0,,,
763,Darren Bowen,804539,109.0,,,
765,Darwin Rodriguez - 801270,801270,40.0,,,
766,Dasan Hill,815598,113.0,,,
767,Dash Albus,822836,141.0,,,
770,Daury Vasquez,808035,50.0,,,
771,Davian Garcia,807485,109.0,,,
775,David Davalillo,699314,107.0,,,
778,David Hagaman,701908,65.0,,,
780,David Leal,687578,150.0,,,
781,David Lorduy,800124,79.0,,,
782,David Matoma,807968,103.0,,,
787,David Rodriguez,815095,91.0,,,
788,David Sandlin,689818,129.0,,,
789,David Shields,815789,116.0,,,
791,Daviel Hurtado,808064,82.0,,,
794,Davis Palermo,801754,126.0,,,
795,Davis Polo,805175,40.0,,,
796,Davis Sharpe,681571,131.0,,,
797,Dawill Almonte,805044,108.0,,,
798,Dax Fulton,690978,118.0,,,
804,Deivy Cruz,698942,106.0,,,
805,Dennis Colleran,701207,130.0,,,
807,Denny Larrondo,682644,95.0,,,
810,Derek Clark,823909,40.0,,,
811,Derek Diamond,682981,95.0,,,
813,Derrick Edington,689433,140.0,,,
814,Devereaux Harrison,687288,119.0,,,
815,Devin Futrell,695656,93.0,,,
820,Diego Barrera,685290,111.0,,,
824,Dikember Sanchez,699129,68.0,,,
830,Domingo Gonzalez,682445,150.0,,,
832,Dominic Hamel,687589,138.0,,,
834,Dominic Niman,823116,76.0,,,
835,Dominic Perachi,806270,112.0,,,
837,Donny Troconis,807988,40.0,,,
839,Donovan Zsak,805124,51.0,,,
840,Donye Evans,692288,40.0,,,
842,Douglas Orellana,702878,115.0,,,
843,Drake Fellows,666148,112.0,,,
844,Drake George,825095,54.0,,,
845,Drew Beam,701795,118.0,,,
847,Drew Dowd,694647,126.0,,,
848,Drew Gray,695645,42.0,,,
850,Drew McDaniel,687077,40.0,,,
851,Drew Parrish,669283,134.0,,,
852,Drew Pestka,814102,114.0,,,
863,Drue Hackenberg,802357,99.0,,,
866,Duncan Davitt,701474,138.0,,,
867,Duque Hebbert,808986,115.0,,,
869,Dustin Saenz,685010,108.0,,,
871,Dylan Carmouche,694581,72.0,,,
875,Dylan DeLucia,690626,105.0,,,
877,Dylan File,668766,106.0,,,
879,Dylan Heid,695327,110.0,,,
880,Dylan Howard,703440,69.0,,,
881,Dylan Jordan,813335,66.0,,,
883,Dylan Lesko,702266,78.0,,,
884,Dylan MacLean,694395,99.0,,,
885,Dylan Phillips,701488,132.0,,,
886,Dylan Questad,805812,115.0,,,
887,Dylan Ray,691009,119.0,,,
888,Dylan Ross,697811,110.0,,,
889,Dylan Simmons,687535,113.0,,,
891,Dylan Tebrake,700188,40.0,,,
894,Easton Sikorski,675783,130.0,,,
895,Eccel Correa,808666,66.0,,,
897,Edgar Barclay,687607,57.0,,,
898,Edgar Isea,683384,115.0,,,
899,Edgar Leon,800453,40.0,,,
900,Edgar Moreta,807756,44.0,,,
902,Edgar Portes,691341,57.0,,,
903,Edgar Sanchez,673747,60.0,,,
905,Edinson Batista,685046,100.0,,,
906,Edinzo Marquez,805128,45.0,,,
909,Eduardo Rivera,700842,96.0,,,
915,Edwin Jimenez,683720,40.0,,,
916,Edwin Nunez,695835,111.0,,,
918,Eiberson Castellano,682769,100.0,,,
919,Eiker Huizi,678973,104.0,,,
920,Eli Jones,801796,112.0,,,
922,Eli Saul,683272,127.0,,,
924,Eliander Alcalde,700289,87.0,,,
925,Eliazar Dishmey,803244,106.0,,,
927,Elijah Dale,688145,79.0,,,
928,Elison Joseph,693176,119.0,,,
929,Elmer Rodriguez-Cruz,695684,132.0,,,
934,Emiliano Teodo,693713,113.0,,,
936,Eminen Flores,800484,90.0,,,
937,Emmanuel Chapman,820888,138.0,,,
940,Emmanuel Reyes,800539,85.0,,,
943,Emmett Olson,801207,55.0,,,
944,Enderson Mercado,821253,54.0,,,
945,Engel Daniel Peralta,805430,40.0,,,
947,Enmanuel Pinales,800215,102.0,,,
948,Enniel Cortez,808308,40.0,,,
951,Enrique Segura,800283,88.0,,,
953,Enyel Lopez,830472,40.0,,,
955,Erian Rodriguez,701477,112.0,,,
956,Eric Adler,688328,108.0,,,
957,Eric Cerantola,672021,125.0,,,
959,Eric Loomis,823793,68.0,,,
961,Eric Prado,808260,40.0,,,
962,Eric Reyzelman,801432,55.0,,,
963,Eric Silva,696150,123.0,,,
964,Eric Yost,801293,115.0,,,
967,Erick Leal,612797,143.0,,,
968,Erick Reynoso,807791,108.0,,,
970,Erik Rivera,682992,65.0,,,
973,Erik Tolman,680899,83.0,,,
974,Eriq Swan,811291,89.0,,,
975,Ernesto Mercedes,800233,81.0,,,
977,Erubiel Armenta,692068,69.0,,,
978,Esteban Mejia - 821757,821757,40.0,,,
979,Estibenzon Jimenez,693732,112.0,,,
980,Ethan Bagwell,815626,51.0,,,
981,Ethan Bosacker,815073,127.0,,,
982,Ethan Chenault,694839,65.0,,,
983,Ethan Dorchies,828475,69.0,,,
984,Ethan Flanagan,701579,76.0,,,
985,Ethan Lanthier,822490,40.0,,,
986,Ethan Pecko,814490,107.0,,,
988,Ethan Routzahn,701240,104.0,,,
989,Ethan Sloan,826942,98.0,,,
992,Eurys Martich,691480,46.0,,,
993,Evan Aschenbeck,809767,88.0,,,
994,Evan Fitterer,683157,125.0,,,
995,Evan Gates,688753,131.0,,,
996,Evan Gray,690367,117.0,,,
1000,Evan Reifert,682126,98.0,,,
1001,Evan Shawver,686900,115.0,,,
1002,Evan Siary,804905,44.0,,,
1004,Evan Truitt,822462,97.0,,,
1005,Evan Yates,696524,97.0,,,
1006,Everett Catlett,700481,116.0,,,
1008,Fabian Ysalla,808674,42.0,,,
1009,Felipe De La Cruz,700370,135.0,,,
1010,Felix Arronde,702373,97.0,,,
1012,Felix Castro,803427,79.0,,,
1015,Fernando Perez,800125,116.0,,,
1016,Fernando Sanchez,685719,111.0,,,
1017,Fernando Vasquez,694029,50.0,,,
1018,Fidel Ulloa,801842,80.0,,,
1019,Fisher Jameson,701404,125.0,,,
1022,Francis Pena,800212,125.0,,,
1023,Francis Texido,809814,112.0,,,
1024,Francisco Frias,814374,107.0,,,
1026,Franco Aleman,680916,117.0,,,
1027,Frank Elissalt,692284,79.0,,,
1028,Frank Mozzicato,700924,116.0,,,
1029,Frankeli Arias,802087,116.0,,,
1031,Frankie Scalzo Jr.,700794,91.0,,,
1032,Franklin Gomez,800338,105.0,,,
1033,Franyer Herrera,800471,40.0,,,
1035,Freddy Pacheco,681643,69.0,,,
1038,Fulton Lockhart,702586,61.0,,,
1039,Gabe Bierman,685321,97.0,,,
1040,Gabe Craig,700582,46.0,,,
1041,Gabe Mosser,682077,122.0,,,
1043,Gabriel Barbosa,682858,115.0,,,
1044,Gabriel Hughes,687312,89.0,,,
1045,Gabriel Jackson,682791,81.0,,,
1046,Gabriel Reyes,694050,113.0,,,
1047,Gabriel Rodriguez - 700421,700421,111.0,,,
1048,Gabriel Sosa,691669,117.0,,,
1049,Gage Jump,695611,150.0,,,
1050,Gage Stanifer,804948,115.0,,,
1051,Gage Wood,805906,42.0,,,
1052,Gage Ziehl,695721,108.0,,,
1054,Garrett Baumann,803833,94.0,,,
1055,Garrett Burhenn,696148,146.0,,,
1058,Garrett Edwards,801435,74.0,,,
1059,Garrett Gainey,822535,106.0,,,
1061,Garrett Hawkins,678184,89.0,,,
1063,Garrett Horn,701718,86.0,,,
1065,Garrett McMillan,804582,60.0,,,
1067,Garrett Schoenle,676881,143.0,,,
1068,Garrett Stallings,668831,136.0,,,
1071,Garrett Wright,695057,40.0,,,
1072,Gary Gill Hill,804541,108.0,,,
1074,Gavin Adams,701400,40.0,,,
1075,Gavin Collyer,686560,142.0,,,
1079,Geison Urbaez,696064,95.0,,,
1082,Geoffrey Gilbert,687280,101.0,,,
1084,George Klassen,691946,126.0,,,
1086,Gerado Salas,692401,101.0,,,
1088,Gerelmi Maldonado,698965,84.0,,,
1089,Gerlin Rosario,703895,108.0,,,
1090,German Fajardo,690455,41.0,,,
1094,Gilberto Batista,807625,85.0,,,
1096,Giussepe Velasquez,691908,55.0,,,
1097,Gleiner Diaz,699695,53.0,,,
1102,Graham Osman,690104,98.0,,,
1107,Grant Judkins,680420,82.0,,,
1108,Grant Kipp,805990,103.0,,,
1109,Grant Rogers,814804,127.0,,,
1110,Grant Shepardson,824415,52.0,,,
1112,Grant Umberger,802359,110.0,,,
1114,Grayson Hitt,694491,117.0,,,
1116,Greg Farone,805661,123.0,,,
1118,Gregori Louis,805774,87.0,,,
1121,Greiber Mendez,700356,94.0,,,
1122,Greysen Carter,701706,40.0,,,
1123,Griff McGarry,676046,117.0,,,
1125,Griffin Herring,702622,114.0,,,
1127,Griffin Kilander,828499,81.0,,,
1128,Griffin Kirn,822488,42.0,,,
1129,Griffin Tobias,827437,43.0,,,
1133,Gunner Mayer,686763,118.0,,,
1135,Haden Erbe,669652,108.0,,,
1137,Hagen Smith,696146,109.0,,,
1138,Hale Sims,801512,88.0,,,
1139,Hancel Rincon,684516,80.0,,,
1143,Harold Chirino,666785,82.0,,,
1144,Harrison Cohen,694660,137.0,,,
1145,Harry Gustin,814480,103.0,,,
1147,Hayden Cuthbertson,836078,46.0,,,
1148,Hayden Durke,694492,140.0,,,
1150,Hayden Juenger,696522,132.0,,,
1151,Hayden Minton,688354,124.0,,,
1152,Hayden Mullins,683093,101.0,,,
1153,Hayden Seig,688274,54.0,,,
1154,Hayden Snelsire,814388,104.0,,,
1156,Hayden Wynja,676883,40.0,,,
1160,Henry Baez,692013,96.0,,,
1161,Henry Lalane,700649,48.0,,,
1162,Henry Williams,689275,119.0,,,
1163,Henson Leal,802088,108.0,,,
1164,Herick Hernandez,803349,80.0,,,
1165,Hiro Wyatt,702965,78.0,,,
1170,Holden Powell,676026,116.0,,,
1171,Holt Jones,695366,97.0,,,
1172,Hoss Brewer,804546,102.0,,,
1173,Houston Harding,699613,47.0,,,
1174,Houston Roth,674175,132.0,,,
1177,Hudson Leach,813865,109.0,,,
1178,Hueston Morrill,680893,114.0,,,
1180,Humberto Cruz,814232,40.0,,,
1181,Hung-Leng Chang,800213,105.0,,,
1182,Hunter Alberini,828043,41.0,,,
1186,Hunter Cranton,675450,40.0,,,
1188,Hunter Dryden,827500,132.0,,,
1189,Hunter Furtado,695345,56.0,,,
1192,Hunter Gregory,695347,113.0,,,
1194,Hunter Hayes,702119,137.0,,,
1195,Hunter Hodges,808788,84.0,,,
1196,Hunter Hollan,702052,40.0,,,
1197,Hunter Kublick,815047,67.0,,,
1198,Hunter Mann,815065,95.0,,,
1199,Hunter Omlid,804528,81.0,,,
1200,Hunter Owen,694818,120.0,,,
1201,Hunter Parks,688609,118.0,,,
1202,Hunter Patteson,687593,107.0,,,
1203,Hunter Stanley,701533,70.0,,,
1208,Hyun-Seok Jang,815794,63.0,,,
1210,Ian Bedell,678016,83.0,,,
1214,Ian Koenig,701617,85.0,,,
1215,Ian Mejia,681256,114.0,,,
1217,Ian Villers,677351,93.0,,,
1219,Indigo Diaz,666301,113.0,,,
1220,Inmer Lobo,800308,100.0,,,
1221,Irv Carter,691774,98.0,,,
1222,Irving Cota,806522,87.0,,,
1223,Irving Machuca,685829,105.0,,,
1224,Isaac Coffey,806190,120.0,,,
1225,Isaac Gallegos,814541,103.0,,,
1226,Isaac Lyon,805214,42.0,,,
1228,Isaac Stebens,809138,120.0,,,
1230,Isaiah Coupet,694549,40.0,,,
1231,Isaiah Lowe,702584,92.0,,,
1233,Ismael Agreda,697795,129.0,,,
1234,Ismael Luciano,692593,72.0,,,
1235,Ivran Romero,813676,118.0,,,
1236,Ixan Henderson,809100,129.0,,,
1237,Izaak Martinez,801555,97.0,,,
1238,Izack Tiger,806094,40.0,,,
1239,J'Briell Easley,695037,45.0,,,
1243,J.J. Sanchez,803039,104.0,,,
1246,J.P. Massey,685364,107.0,,,
1248,J.T. Etheridge,822950,40.0,,,
1250,JJ Goss,683101,78.0,,,
1252,JP Wheat,702516,40.0,,,
1253,JR Ritchie,702275,100.0,,,
1256,Jace Beck,689476,93.0,,,
1257,Jace Hampson,827392,40.0,,,
1258,Jace Kaminska,700978,40.0,,,
1260,Jack Anderson - 681252,681252,135.0,,,
1261,Jack Anker,804985,40.0,,,
1262,Jack Carey,681004,124.0,,,
1263,Jack Choate,805257,121.0,,,
1264,Jack Crowder,694879,101.0,,,
1265,Jack Cushing,681007,137.0,,,
1266,Jack Dallas,806585,114.0,,,
1268,Jack Findlay,701469,115.0,,,
1270,Jack Hartman,689713,134.0,,,
1271,Jack Hostetler,828774,40.0,,,
1272,Jack Jasiak,687916,128.0,,,
1274,Jack Leftwich,676393,123.0,,,
1277,Jack Mahoney - 694968,694968,123.0,,,
1281,Jack Perkins - 678022,678022,79.0,,,
1282,Jack Ralston,667652,131.0,,,
1283,Jack Sellinger,681415,120.0,,,
1284,Jack Seppings,808952,89.0,,,
1285,Jack Sinclair,695378,133.0,,,
1286,Jack Wenninger,811307,131.0,,,
1287,Jack White,685086,40.0,,,
1288,Jack Young,808865,112.0,,,
1289,Jackson Baumeister,691765,126.0,,,
1290,Jackson Cox,702484,75.0,,,
1291,Jackson Ferris,701328,131.0,,,
1292,Jackson Finley,686533,40.0,,,
1293,Jackson Fristoe,690977,88.0,,,
1294,Jackson Humphries,703469,103.0,,,
1296,Jackson Kelley,805958,108.0,,,
1297,Jackson Kent,800600,126.0,,,
1299,Jackson Lancaster,688776,128.0,,,
1300,Jackson Nezuh,694545,108.0,,,
1302,Jackson Smeltz,694461,40.0,,,
1304,Jackson Wentworth,695741,117.0,,,
1308,Jacob Bresnahan,815298,100.0,,,
1309,Jacob Cravey,814837,110.0,,,
1311,Jacob Kisting,827526,129.0,,,
1312,Jacob Kmatz,695771,112.0,,,
1313,Jacob Kroeger,800811,81.0,,,
1316,Jacob Meador,687138,84.0,,,
1317,Jacob Miller,702571,112.0,,,
1319,Jacob Odle,813838,78.0,,,
1320,Jacob Shafer,822465,54.0,,,
1322,Jacob Steinmetz,700255,42.0,,,
1324,Jacob Wallace,686608,129.0,,,
1325,Jacob Watters,802138,43.0,,,
1328,Jacob Webb - 701288,701288,123.0,,,
1329,Jacob Widener,683179,61.0,,,
1330,Jacob Zibin,802410,113.0,,,
1332,Jaden Hamm,811290,106.0,,,
1334,Jaden Woods,692243,117.0,,,
1335,Jadon Bercovich,694793,69.0,,,
1336,Jagger Haynes,695247,118.0,,,
1340,Jake Bennett,687562,77.0,,,
1343,Jake Bockenstedt,804728,111.0,,,
1344,Jake Brooks,694860,121.0,,,
1345,Jake Clemente,701361,40.0,,,
1348,Jake Eddington,690974,101.0,,,
1350,Jake Faherty,801619,69.0,,,
1351,Jake Fitzgibbons,801413,78.0,,,
1352,Jake Garland,687195,105.0,,,
1353,Jake Higginbotham,663977,139.0,,,
1355,Jake Jekielek,828364,79.0,,,
1358,Jake Madden,802409,40.0,,,
1359,Jake Miller - 681313,681313,95.0,,,
1360,Jake Miller - 805725,805725,70.0,,,
1363,Jake Peppers,811304,122.0,,,
1365,Jake Rice,687095,113.0,,,
1367,Jake Shirk,827620,129.0,,,
1368,Jake Smith,681977,121.0,,,
1369,Jake Walkinshaw,688445,120.0,,,
1372,Jakob Hall,828471,115.0,,,
1374,Jakob Wright,809915,70.0,,,
1376,James Gonzalez,686857,126.0,,,
1377,James Hicks,801802,97.0,,,
1387,Janzen Keisel,701651,45.0,,,
1388,Jared Johnson,687991,41.0,,,
1390,Jared Karros,689042,55.0,,,
1391,Jared Kelley,691721,118.0,,,
1393,Jared Kollar,806577,132.0,,,
1394,Jared Lyons,805723,104.0,,,
1396,Jared Simpson,688692,77.0,,,
1397,Jared Southard,683177,131.0,,,
1400,Jaren Warwick,805262,98.0,,,
1402,Jarlin Susana,703186,80.0,,,
1403,Jarod Bayless,663681,129.0,,,
1404,Jarold Rosado,695316,109.0,,,
1405,Jaron DeBerry,809229,127.0,,,
1406,Jarret Whorff,806337,132.0,,,
1407,Jarrod Cande,686662,43.0,,,
1410,Jason Blanchard,687836,81.0,,,
1411,Jason Doktorczyk,822503,99.0,,,
1413,Jason Ruffcorn,674022,128.0,,,
1414,Jason Savacool,691013,101.0,,,
1416,Jason Woodward,814710,40.0,,,
1417,Jatnk Diaz,813891,40.0,,,
1418,Javen Coleman,694495,120.0,,,
1419,Javi Rivera,695373,40.0,,,
1421,Javier Chacon,700274,41.0,,,
1422,Javier Perez,823649,50.0,,,
1425,Jawilme Ramirez,691711,106.0,,,
1426,Jaxon Dalena,826941,40.0,,,
1427,Jaxon Wiggins,694393,112.0,,,
1428,Jay Dill,701839,42.0,,,
1429,Jay Driver,807718,109.0,,,
1431,Jaycob Deese,671600,109.0,,,
1433,Jayden Voelker,827603,73.0,,,
1434,Jaydenn Estanista,692838,115.0,,,
1435,Jaylen Nowlin,701549,128.0,,,
1437,Jean Cabrera,691893,115.0,,,
1438,Jean Pinto,686645,73.0,,,
1439,JeanPierre Ortiz,701370,96.0,,,
1440,Jedixson Paez,699151,76.0,,,
1441,Jeferson Figueroa,689951,109.0,,,
1446,Jefferson Jean,805067,93.0,,,
1448,Jeisson Cabrera,678922,95.0,,,
1450,Jeremy Pilon,802508,40.0,,,
1451,Jeremy Reyes,808512,77.0,,,
1452,Jeremy Wu-Yelland,695026,87.0,,,
1453,Jerming Rosario,682645,123.0,,,
1454,Jervis Alfaro,807697,89.0,,,
1455,Jesse Bergin,685045,84.0,,,
1459,Jesus Broca,695871,97.0,,,
1460,Jesus Carrera,811632,49.0,,,
1461,Jesus Flores,808222,42.0,,,
1462,Jesus Gamez,804966,116.0,,,
1463,Jesus Liranzo,622338,117.0,,,
1465,Jesus Rios,694947,99.0,,,
1466,Jesus Tillero,808313,66.0,,,
1468,Jesus Travieso,821174,54.0,,,
1469,Jeter Martinez,807002,96.0,,,
1471,Jhancarlos Lara,702910,117.0,,,
1474,Jhoniel Serrano,698934,40.0,,,
1478,Jimmy Burnette,694787,63.0,,,
1481,Jimmy Joyce,702460,50.0,,,
1482,Jimmy Kingsbury,700675,121.0,,,
1487,Joan Ogando,808010,87.0,,,
1488,Joander Suarez,680933,130.0,,,
1489,Joe Adametz,701564,103.0,,,
1492,Joe Elbis,692544,40.0,,,
1493,Joe Glassey,812521,63.0,,,
1499,Joe Miller,701464,122.0,,,
1504,Joe Vogatsky,815143,119.0,,,
1505,Joe Whitman,802126,104.0,,,
1506,Joel Diaz,699309,98.0,,,
1507,Joel Garcia,807819,45.0,,,
1508,Joel Hurtado,805871,123.0,,,
1509,Joel Ibarra,684169,83.0,,,
1513,Joel Valdez,683638,132.0,,,
1516,Joey Danielson,828506,100.0,,,
1521,Joey Mancini,686223,134.0,,,
1522,Joey Oakie,815841,73.0,,,
1523,Joey Volini,804123,52.0,,,
1525,Jogly Garcia,805702,60.0,,,
1526,Johan Moreno,808052,117.0,,,
1527,Johan Otanez,683634,76.0,,,
1530,John Bertrand,802609,137.0,,,
1534,John Holobetz,827292,124.0,,,
1536,John Klein,804619,123.0,,,
1541,John Stankiewicz,694496,121.0,,,
1542,John West,802482,92.0,,,
1543,Johnathan Harmon,801333,67.0,,,
1545,Johnny King,803516,67.0,,,
1546,Johzan Oquendo,688016,66.0,,,
1547,Jojo Ingrassia,695293,40.0,,,
1551,Jon Olsen,663537,40.0,,,
1553,Jonah Hurney,802373,115.0,,,
1557,Jonathan Brand,701213,122.0,,,
1559,Jonathan Clark,702165,118.0,,,
1562,Jonathan Jimenez,815183,67.0,,,
1565,Jonathan Russell,812163,92.0,,,
1566,Jonathan Santucci,695558,136.0,,,
1568,Jonny Cuevas,681328,134.0,,,
1570,Jordan Geber,802363,113.0,,,
1571,Jordan Gottesman,831149,41.0,,,
1576,Jordan Marks,671960,65.0,,,
1581,Jordan Woods,806637,87.0,,,
1582,Jordany Ventura,683094,97.0,,,
1583,Jordarlin Mendoza,702212,53.0,,,
1584,Jordy Vargas,700174,40.0,,,
1586,Jorge Benitez,676221,117.0,,,
1587,Jorge Juan,678478,112.0,,,
1589,Jorge Marcheco,703420,88.0,,,
1591,Jorger Petri,800423,125.0,,,
1592,Jormy Nivar,808343,51.0,,,
1594,Jose Acuna,691641,78.0,,,
1596,Jose Bello,808366,57.0,,,
1600,Jose Cabrera - 703615,703615,114.0,,,
1602,Jose Chirinos,800452,68.0,,,
1606,Jose Davila,692369,101.0,,,
1608,Jose Dicochea,686946,99.0,,,
1612,Jose Fleury,800067,127.0,,,
1613,Jose Franco,683742,120.0,,,
1614,Jose Garces,699010,117.0,,,
1615,Jose Geraldo - 678980,678980,108.0,,,
1616,Jose Geraldo - 702751,702751,81.0,,,
1617,Jose Gonzalez,683681,108.0,,,
1618,Jose Guedez,803247,68.0,,,
1619,Jose Gutierrez,805073,71.0,,,
1624,Jose Luis Reyes,692271,53.0,,,
1626,Jose Montero,800017,98.0,,,
1627,Jose Olivares,699276,106.0,,,
1628,Jose Pena Jr.,700247,120.0,,,
1632,Jose Rodriguez - 692064,692064,98.0,,,
1633,Jose Romero - 696098,696098,41.0,,,
1634,Jose Romero - 808487,808487,40.0,,,
1638,Jose T Perez,698952,40.0,,,
1640,Jose Urbina,808250,83.0,,,
1643,Joseph King,683165,40.0,,,
1644,Joseph Menefee,680749,99.0,,,
1645,Joseph Montalvo,702477,61.0,,,
1646,Josh Blum,810840,126.0,,,
1647,Josh Bostick,701241,124.0,,,
1649,Josh Ekness,694795,125.0,,,
1651,Josh Grosz,701056,113.0,,,
1653,Josh Hansell,700985,66.0,,,
1654,Josh Harlow,815318,125.0,,,
1656,Josh Hartle,691776,70.0,,,
1657,Josh Knoth,805807,40.0,,,
1660,Josh Mallitz,695256,79.0,,,
1661,Josh Mollerus,802979,68.0,,,
1662,Josh Owens,831384,40.0,,,
1663,Josh Randall,695620,84.0,,,
1669,Josh Stephan,695776,113.0,,,
1671,Josh Timmerman,803024,40.0,,,
1672,Josh Trentadue,815048,120.0,,,
1674,Josh White,687985,146.0,,,
1677,Joshua Cornielly,681739,140.0,,,
1678,Joshua Loeschorn,700380,79.0,,,
1679,Joshua Quezada,808350,43.0,,,
1681,Jostin Florentino,808062,60.0,,,
1683,Juan Amarante,702431,68.0,,,
1684,Juan Arnaud,699304,130.0,,,
1685,Juan Bello,805694,78.0,,,
1687,Juan Carela,683636,51.0,,,
1688,Juan De La Cruz,801275,40.0,,,
1689,Juan De Los Santos,685379,72.0,,,
1691,Juan Mejia - 675848,675848,150.0,,,
1693,Juan Nunez - 693725,693725,40.0,,,
1694,Juan Nunez - 805400,805400,40.0,,,
1695,Juan Reynoso,702418,111.0,,,
1696,Juan Rojas,700357,97.0,,,
1697,Juan Sanchez - 678738,678738,43.0,,,
1699,Juan Valera,813536,62.0,,,
1700,Juanmi Vasquez,806666,93.0,,,
1701,Juaron Watts-Brown,695033,127.0,,,
1703,Julian Bosnic,669343,108.0,,,
1706,Julio Bonilla,691083,67.0,,,
1707,Julio Mendez,801249,88.0,,,
1708,Julio Rosario,807765,76.0,,,
1711,Junior Ciprian,815795,45.0,,,
1712,Junior Sanchez,808087,112.0,,,
1713,Junior William,702396,64.0,,,
1714,Jurrangelo Cijntje,701388,125.0,,,
1716,Justin Armbruester,701859,55.0,,,
1718,Justin Chambers,807724,70.0,,,
1721,Justin Jarvis,680691,72.0,,,
1722,Justin Kelly,702124,108.0,,,
1723,Justin King,659381,105.0,,,
1724,Justin Lange,694367,40.0,,,
1726,Justin Lawson,803088,48.0,,,
1727,Justin Long,700043,105.0,,,
1729,Justin Meis,701568,135.0,,,
1730,Justin Sinibaldi,811958,79.0,,,
1734,Justin Storm,814193,124.0,,,
1740,Justin Yeager,687866,129.0,,,
1741,K.C. Hunt,687268,128.0,,,
1742,Kade Bragg,688540,100.0,,,
1743,Kade Morris,695034,128.0,,,
1745,Kade Woods,701515,43.0,,,
1746,Kai Peterson,815322,133.0,,,
1747,Kai Wynyard,698785,95.0,,,
1749,Kaiden Wilson,806262,40.0,,,
1750,Kaleb Bowman,689337,128.0,,,
1752,Kamden Edge,833403,70.0,,,
1753,Kamdyn Perry,815076,64.0,,,
