,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
426,Austin Warren,NYM,2.54516,1.72623,0.0,4.13013,35.723,0.0,0.0,2.91213,0.0,41.2935,175.8,38.8053,20.5975,18.9497,5.43389,14.9781,0.555506,1.85248,37.5142,8.17628,3.26449,2.50461,1.18433,0.213391,0.0851994,0.1281918361783027,0.244105,1.30246,0.287631,0.718683,,,4.25162,0.162287,0.0433192,999.0,1.34653,-1.19876,0.893377,1.34653,1.19876,3.80883,177.50000000000003,4.329268292682928,177,4.317073170731708,,,,,,,,,,,,,,,,,,,Austin Warren,24937,681810,681810.0
427,Austin Gomber,TEX,1.85081,2.83813,1.02617,4.93697,19.2543,4.40879,0.0,0.89873,0.0,40.704,172.867,42.9364,24.2699,22.3283,7.14392,10.5145,0.352455,0.967912,29.9229,6.61621,2.32484,2.84588,1.57958,0.173097,0.0608239,0.1122735515236854,0.26605,1.31316,0.28791,0.671609,,,4.79277,0.161968,-0.0909671,999.0,6.91109,-2.0014,0.883722,6.91109,2.0014,3.8217,133.50000000000006,3.2560975609756118,142,3.463414634146341,,,,,,,,,,,,,,,,,,,Austin Gomber,16561,596295,596295.0
431,Tim Herrin,CLE,3.18233,2.70217,0.0,3.82423,53.2853,0.0,0.0324178,10.6787,2.53399,52.2465,225.758,45.3054,24.1308,22.2003,5.2397,25.2566,1.3262,3.15866,53.3342,9.18738,4.35072,2.11169,0.902593,0.236245,0.111875,0.1243703067302703,0.229577,1.35056,0.288723,0.734364,,,4.02885,0.160051,0.259342,999.0,1.80617,-0.433994,0.733911,1.80617,0.433994,4.02145,272.3,5.236538461538462,261,5.019230769230769,,,,,,,,,,,,,,,,,,,Tim Herrin,25139,682120,682120.0
432,Brandon Williamson,CIN,1.85973,2.21836,1.1872,4.59117,29.7676,2.95641,0.0,1.06061,0.0,47.9935,206.751,46.7761,26.6119,24.4829,7.34744,18.1251,0.388361,2.18922,41.9344,7.86378,3.39892,2.31361,1.37783,0.202825,0.0876661,0.1151592582464218,0.250895,1.35229,0.287475,0.70108,,,4.64765,0.159954,0.133085,999.0,2.62731,-0.724332,0.747866,2.62731,0.724332,4.00285,174.90000000000003,3.6437500000000007,177,3.6875,,,,,,,,,,,,,,,,,,,Brandon Williamson,25463,682227,682227.0
434,Ryne Stanek,STL,3.02257,3.51312,0.0,4.25254,59.3831,0.0,2.03573,10.7188,4.28616,59.4819,257.303,53.8172,30.5495,28.1055,7.73968,27.7659,0.991587,2.19868,60.0215,9.08165,4.20116,2.1617,1.17106,0.233272,0.107911,0.1253608092665672,0.236728,1.37156,0.288748,0.721348,,,4.31981,0.159011,-0.017314,999.0,3.16381,-0.958179,0.579475,3.16381,0.958179,4.22737,281.80000000000007,4.776271186440679,275,4.661016949152542,,,,,,,,,,,,,,,,,,,Ryne Stanek,15947,592773,592773.0
435,Brent Headrick,NYY,1.63784,1.29953,0.0,3.99271,41.3148,0.0,0.0181375,3.57314,0.774616,47.3958,198.231,42.6078,22.8548,21.0264,6.896,15.7283,1.0924,1.9729,49.0616,9.31633,2.98665,3.11932,1.30948,0.247498,0.0793435,0.1681541129946708,0.236015,1.23083,0.286676,0.728843,,,4.07675,0.158642,0.159476,999.0,1.65484,0.0815583,0.964754,1.65484,-0.0815583,3.71366,209.90000000000003,4.465957446808512,204,4.340425531914893,,,,,,,,,,,,,,,,,,,Brent Headrick,27702,687396,687396.0
438,Luke Little,CHC,0.756025,0.554171,0.0,3.58578,17.7885,0.0,0.0,1.01572,0.0,18.4456,80.3774,14.6042,7.98815,7.3491,1.36644,10.6971,0.317255,1.39937,20.4768,9.99106,5.21934,1.91424,0.666717,0.254758,0.133086,0.1216723173856735,0.213884,1.37167,0.285065,0.740249,,,3.84531,0.154804,0.144237,999.0,1.7472,0.135959,1.28888,1.7472,-0.135959,3.2815,89.90000000000003,4.994444444444446,85,4.722222222222222,,,,,,,,,,,,,,,,,,,Luke Little,28036,681432,681432.0
439,Grant Wolfram,BAL,1.61074,1.7962,0.0,4.30868,27.8669,0.0,0.0,1.84179,0.0,30.6042,133.133,29.3846,15.9255,14.6515,3.32701,13.2824,0.836838,1.40747,28.4336,8.3617,3.90605,2.1407,0.978401,0.213574,0.099768,0.1138058602809906,0.248091,1.39416,0.300611,0.703553,,,4.13021,0.154264,-0.0266464,999.0,1.55448,-0.629211,1.00267,1.55448,0.629211,3.66311,139.09999999999997,4.487096774193548,138,4.451612903225806,,,,,,,,,,,,,,,,,,,Grant Wolfram,21623,664991,664991.0
440,Jack Perkins,OAK,1.1418,1.36454,0.360268,3.90311,21.0546,0.492674,0.459432,0.957354,0.0,27.5474,116.657,22.9824,12.9855,11.9467,2.9562,11.8197,0.427667,1.69203,28.5603,9.33094,3.86163,2.41632,0.96582,0.244823,0.10132,0.1435025632381439,0.222816,1.26335,0.279583,0.711485,,,3.92814,0.153288,0.167217,999.0,1.77297,-0.695807,1.19031,1.77297,0.695807,3.41292,130.50000000000006,4.660714285714287,121,4.321428571428571,,,,,,,,,,,,,,,,,,,Jack Perkins,31468,678022,678022.0
441,Dauri Moreta,,1.24259,1.19653,0.0,3.92503,27.5889,0.0,0.0337896,0.952725,1.49702,28.2428,119.138,23.6917,13.3881,12.3171,3.60522,11.9598,0.852704,1.30018,31.5881,10.066,3.81118,2.64119,1.14886,0.265138,0.100386,0.1647523343563079,0.223763,1.26232,0.284169,0.727461,,,3.9662,0.153062,0.167114,999.0,0.889589,0.982599,1.14986,0.889589,-0.982599,3.46685,124.60000000000004,4.450000000000002,117,4.178571428571429,,,,,,,,,,,,,,,,,,,Dauri Moreta,21101,664294,664294.0
